CMUN,POPULATION_PERC_NATURAL_GROWTH_2020
13097,-1.1760382212421905
13098,-1.57942238267148
14001,-0.21770682148040638
14002,-0.2929907595221997
14003,-1.5703069236259815
14004,-0.7218683651804672
14005,-0.22530980097634246
14006,-0.53085600530856
14007,-0.32887642872546907
14008,-1.041337961502051
14009,-1.0797631487286659
14010,-0.342949364535001
14011,-0.6060606060606061
14012,-0.3586206896551724
14013,-0.4943820224719101
14014,-0.7279029462738302
14015,-1.4811680067710538
14016,-0.7472826086956522
14017,0.007056665020111496
14018,-0.5934718100890208
14019,-0.7800312012480499
14020,0.0
14021,-0.24308336050085302
14022,-0.6511829824180595
14023,-0.2920317062995411
14024,-0.5752212389380531
14025,-0.9494640122511486
14026,-0.8264462809917356
14027,-0.20680384655154585
14901,-0.5338078291814947
14028,-1.1799410029498525
14029,-1.051924798567592
14030,0.10128633647320977
14031,-1.0355029585798818
14032,-2.0785219399538106
14033,0.31887755102040816
14902,0.0
14034,-2.4024024024024024
14035,-0.7917174177831912
14036,-0.13374944271065536
14037,-1.1018609206660137
14038,-0.0684285040113261
14039,-0.4067796610169492
14040,-0.5759858218874613
14041,-0.1301405517959396
14042,-0.3794304079992858
14043,-0.39079461571862784
14044,-0.257201646090535
14045,-0.5636070853462157
14046,-0.037439161362785474
14047,-0.09905894006934125
14048,-0.8191126279863481
14049,-0.1932367149758454
14050,-0.3203987184051264
14051,-2.048022598870056
14052,-0.7649109217660728
14053,-0.45367060764366235
14054,-0.10751403655477243
14055,-0.5897978479131961
14056,-0.22108843537414968
14057,-0.45436322330616064
14058,-0.8883896660880221
14059,0.1201923076923077
14061,-2.5210084033613445
14060,0.08688097306689835
14062,-2.834008097165992
14063,-1.916058394160584
14064,-0.8670520231213872
14065,-0.3839590443686007
14066,-0.4132820293572752
14067,0.0
14068,0.33333333333333337
14069,-0.8363764872187537
14070,-1.7266187050359711
14071,-2.4922118380062304
14072,-1.5711645101663587
14073,-0.6896551724137931
14074,-1.131770412287793
14075,-1.574803149606299
15001,-0.8024803939449207
15002,0.14977066367125338
15003,-1.6921397379912666
15004,-0.6339673006339673
15005,0.0030452524514282234
15006,-0.968070652173913
15007,-1.7820017820017822
15008,-0.6209343583678296
15009,-0.41165048543689325
15010,-1.7780172413793105
15011,-0.4497592465209799
15012,-0.6047411707789065
15013,-0.34000755572346053
15014,-1.3189448441247003
15015,-0.8137715179968702
15016,-0.9952153110047848
15017,-0.138217000691085
15018,-0.5631536604987932
15019,-0.5588019286649424
15901,-0.8229360233607645
15020,-1.8055197317513543
15021,-0.3354681305275999
15022,-1.23904502870958
15023,-0.43725983834636284
15024,-1.002004008016032
15025,-1.9516728624535316
15027,-1.5925315760571115
15028,-1.0631644777986242
15029,-1.1898691143974163
15030,-0.47293184846441083
15031,-0.22425168188761418
15032,-0.6891459512675363
15033,-1.175174439955931
15034,-1.2829169480081026
15035,-1.035664226755957
15036,-0.8872504608078977
15037,-0.7941618373041425
15038,-1.5859030837004406
15039,-2.164179104477612
15041,-0.40073177106019686
15040,-0.8958195089581952
15042,-1.1121408711770158
15043,-1.2755580566497842
15044,-1.4705882352941175
15045,-1.0730175346767863
15046,-0.5934718100890208
15047,-0.8874546187979023
15048,-0.2970606629143215
15049,-2.1026072329688814
15050,-1.150026136957658
15051,-1.0779595765158807
15053,-1.1663889550107118
15052,-1.3782542113323124
15054,-0.3334539626738355
15055,-0.8925029750099168
15056,-0.6933175984658504
15057,-0.8315715292459478
15058,-0.26509250908693394
15059,-0.5007551069072411
15060,0.0400266844563042
15061,-2.0042949176807445
15062,-1.1898940505297475
15902,-1.6257015676407975
15064,-1.2943632567849688
15065,-0.8443908323281062
15066,-0.9558983271779274
15067,-0.6579656994930428
15068,-1.2463343108504399
15069,-0.6871943967226114
15070,-0.6693711967545639
15071,-0.7867132867132868
15072,-0.7085755813953488
15073,-0.33307136708955504
15074,-0.6911928651059085
15075,-0.4772101560110126
15076,-1.1028103877623623
15077,-0.9724300064116265
15078,-0.3281131938766005
15079,-1.3725490196078431
15080,-0.632183908045977
15081,-2.0446096654275094
15082,-0.32781599312123816
15083,-1.6378525932666061
15084,-1.4158202523853494
15085,-1.1849710982658959
15086,-0.7588254701418674
15088,-1.0462987182840702
15087,-0.8323598130841121
15089,-0.7145692735212386
15091,-0.9828009828009828
15090,-1.0664479081214109
15092,-1.147588611272516
15093,-1.483002509696555
16001,0.0
16002,-1.3215859030837005
16003,-1.89873417721519
16004,-3.765690376569038
16005,-3.488372093023256
16006,-0.7751937984496124
16007,-1.3779527559055118
16008,-5.813953488372093
16009,-2.0408163265306123
16010,-2.097902097902098
16011,-3.4482758620689653
16012,-4.444444444444445
16013,-4.166666666666666
16014,-1.7080745341614907
16015,-1.0126582278481013
16016,-2.127659574468085
16017,-2.083333333333333
16018,-2.4830699774266365
16019,-4.0201005025125625
16020,0.0
16905,-0.16059957173447537
16022,0.0
16024,0.0
16025,-9.523809523809524
16026,0.0
16027,-1.2182741116751268
16029,0.0
16030,0.0
16031,-2.631578947368421
16032,-1.392757660167131
16033,-2.322946175637394
16034,-6.944444444444445
16035,-2.690582959641256
16036,-3.64963503649635
16038,-3.125
16039,-1.9867549668874174
16040,-0.9523809523809524
16041,-0.9803921568627451
16042,-1.6881028938906755
16043,-3.9603960396039604
16044,-12.5
16901,-3.0555555555555554
16045,-3.4090909090909087
16046,-2.666666666666667
16047,-2.8688524590163933
16048,-1.502145922746781
16049,-2.877697841726619
16050,-1.6736401673640167
16051,-0.7518796992481203
16052,-1.2987012987012987
16053,-1.8604651162790697
16055,-2.490170380078637
16056,-1.0162601626016259
16057,-3.0303030303030303
16058,-2.941176470588235
16060,-2.0706455542021924
16061,-1.3949433304272014
16062,0.0
16063,0.8333333333333334
16064,-0.7228915662650602
16065,-1.2048192771084338
16066,-1.076320939334638
16067,-5.691056910569105
16068,-5.109489051094891
16070,0.0
16072,-3.0303030303030303
16071,0.0
16073,-1.8433179723502304
16023,-0.2976190476190476
16081,-1.639344262295082
16074,0.0
16078,-0.7003774151754699
16079,-5.714285714285714
16082,-2.9605263157894735
16083,-7.317073170731707
16084,-4.166666666666666
16085,-2.0689655172413794
16086,-1.6474464579901154
16087,-5.752212389380531
16088,-4.901960784313726
16904,-1.7786561264822136
16089,-1.284796573875803
16091,-1.7543859649122806
16092,-3.1446540880503147
16093,0.0
16094,-0.6756756756756757
16095,-3.296703296703297
16096,-1.1363636363636365
16097,-1.4598540145985401
16098,-1.0294117647058822
16099,-1.5384615384615385
16100,-2.2222222222222223
16101,-2.5
16102,-1.455989410986102
16103,-1.6064257028112447
16104,-1.6129032258064515
16106,-0.7594936708860759
16107,-5.0
16108,-2.2988505747126435
16109,0.0
16110,0.0
16111,-3.783783783783784
16112,-1.264367816091954
16113,-0.45934772622875514
16115,-3.7037037037037033
16116,-3.571428571428571
16117,-0.9060955518945634
16118,-0.5089058524173028
16119,-1.4150943396226416
16121,-2.5423728813559325
16122,-1.3071895424836601
16123,-3.1746031746031744
16124,-1.1279826464208242
16125,-0.08865248226950355
16126,0.0
16128,-1.9230769230769231
16129,-2.0618556701030926
16130,-0.5943536404160475
16131,-2.4390243902439024
16132,-6.0606060606060606
16133,-0.4993342210386152
16134,-0.4205921938088829
16135,-3.8461538461538463
16137,-4.761904761904762
16139,-3.3670033670033668
16140,-4.761904761904762
16141,-0.7518796992481203
16142,-2.083333333333333
16143,0.0
16145,-1.9607843137254901
16146,-3.896103896103896
16147,-1.7241379310344827
16148,-2.4518388791593697
16149,-1.2658227848101267
16150,-1.098901098901099
16151,0.0
16152,0.0
16153,-1.6769638128861428
16154,-0.6182380216383307
16155,-1.5698587127158554
16156,-3.0927835051546393
16157,-0.9433962264150944
16158,-2.108433734939759
16159,-3.6458333333333335
16160,-1.639344262295082
16161,-4.166666666666666
16162,0.0
16163,-3.4482758620689653
16165,0.0
16166,-1.185770750988142
16908,-1.6129032258064515
16167,-1.8927444794952681
16169,0.0
16170,-1.5695067264573992
16171,-1.4084507042253522
16172,-2.694610778443114
16174,-1.0752688172043012
16175,-0.43645020499933873
16176,-2.0
16177,-2.6785714285714284
16181,-5.0
16185,0.0
16186,-2.62582056892779
16187,-4.838709677419355
16188,-1.0
16189,-3.584229390681003
16190,-1.1723329425556859
16191,-2.3741690408357075
16192,0.0
16193,-8.0
16194,-1.2875536480686696
16196,-2.5
16195,-5.992509363295881
16197,-1.6129032258064515
16198,-1.3741411617738912
16199,0.0
16909,-2.932551319648094
16202,-2.2274325908558033
16203,0.012822978777970123
16204,0.0
16205,0.0
16206,-2.8169014084507045
16209,-3.6363636363636362
16211,-3.0386740331491713
16212,-2.8469750889679712
16213,-2.857142857142857
16215,-0.38910505836575876
16216,-2.9850746268656714
16217,0.0
16218,-2.2222222222222223
16219,-2.272727272727273
16906,-4.285714285714286
16224,0.0
16225,-1.694915254237288
16227,0.0
16228,-2.7906976744186047
16902,-2.4193548387096775
16903,-0.8928571428571428
16231,-4.081632653061225
16173,-1.0101010101010102
16234,0.0
16236,-1.1090573012939002
16237,1.0309278350515463
16238,-2.3255813953488373
16239,-2.2222222222222223
16240,-1.8691588785046727
16242,-0.9036144578313252
16243,-1.3392857142857142
16244,-0.5457025920873124
16245,-1.7094017094017095
16246,-1.2269938650306749
16247,-6.8493150684931505
16248,-1.0040160642570282
16249,-1.828524989841528
16250,-6.0606060606060606
16251,-0.4450378282153983
16253,-2.0618556701030926
16254,-1.4150943396226416
16255,-2.054794520547945
16263,-0.4604758250191865
16258,-2.7777777777777777
16259,0.0
16910,-5.633802816901409
16264,-5.097087378640777
16265,0.0
16266,0.0
16269,-3.416856492027335
16270,-0.4975124378109453
16271,-1.2239902080783354
16272,-2.293577981651376
16273,-1.466275659824047
16274,-1.6666666666666667
16275,0.0
16276,0.0
16277,-0.9345794392523363
16278,0.0
16279,-0.78125
16280,-1.8518518518518516
17001,-1.1261261261261262
17002,-0.25348542458808615
17003,1.694915254237288
17004,-0.7633587786259541
17006,-0.24405125076266015
17007,-0.54575986565911
17008,0.017599436818021823
17009,-0.3578652559514548
17010,-0.4796163069544364
17011,-0.6179196704428425
17012,0.18450184501845018
17015,-0.141643059490085
17016,-0.8964143426294822
17013,-0.2987303958177745
17018,-0.4285714285714286
17019,-0.5595523581135092
17020,0.1773049645390071
17021,-0.53475935828877
17022,-0.026860059092130004
17234,-2.4691358024691357
17023,-0.1949610077984403
17029,-0.37174721189591076
17024,-0.20920502092050208
17025,-0.05589714924538849
17026,0.5369127516778524
17027,-0.13058239749281797
17028,-2.0460358056265986
17031,0.0
17030,-0.5411255411255411
17032,-0.14331780723754925
17033,-0.07569067743156302
17034,-0.4023089032709463
17035,-0.8583690987124464
17036,-1.127113337507827
17037,0.0
17038,-0.18796992481203006
17039,-1.1184755592377795
17040,-0.4076086956521739
17041,-0.6711409395973155
17042,-0.8012820512820512
17044,-0.009578544061302683
17046,-1.2779552715654952
17047,-0.06230529595015576
17048,-0.2399573409171703
17189,-0.4559270516717325
17049,0.48674959437533805
17050,0.41025641025641024
17051,-0.35714285714285715
17054,-1.2958963282937366
17055,-0.5263157894736842
17057,-0.4698512137823023
17056,-0.6644518272425249
17058,-2.2304832713754648
17901,-0.30120481927710846
17060,-1.303538175046555
17061,0.8163265306122449
17062,-0.18625624938731497
17063,0.0
17064,-0.9708737864077669
17065,-1.1013215859030838
17005,0.3424657534246575
17066,0.23659984513464682
17067,-0.9598603839441536
17068,-1.3513513513513513
17069,-0.8016032064128256
17070,0.0
17071,-0.20477815699658702
17902,-0.7001166861143524
17073,0.0
17074,-0.5188067444876783
17075,-0.6550218340611353
17076,0.0
17077,-0.7717750826901874
17078,-0.591715976331361
17079,0.11499540018399264
17080,0.0
17081,0.2724795640326975
17082,-0.5067567567567568
17083,0.2088651659317707
17084,-0.3184713375796179
17085,-1.5706806282722512
17086,0.35831591519856676
17087,0.3558718861209964
17088,-0.2364066193853428
17089,0.21674652064795802
17090,0.2743484224965706
17091,0.37523452157598497
17092,-0.24762690879075525
17093,0.15987210231814547
17094,-0.6640106241699867
17095,0.18098360655737705
17096,0.0
17102,-1.36986301369863
17103,-0.0959166895039737
17097,-0.33670033670033667
17098,-0.6928406466512702
17100,0.0
17101,-0.37831021437578816
17099,0.0
17105,0.0
17106,-1.015228426395939
17107,0.5780346820809248
17109,-0.5252100840336135
17110,-0.4851425106124924
17111,-0.28308563340410475
17112,-0.4166666666666667
17114,-0.5123704919889034
17115,-0.5434782608695652
17116,-0.7009345794392523
17117,-0.31057259087528977
17118,-0.5844084243025692
17119,0.9009009009009009
17121,-1.8404907975460123
17120,-0.06807351940095302
17123,-0.45045045045045046
17124,-0.6417970316887284
17125,-0.6060606060606061
17126,-0.48192771084337355
17128,-1.0434782608695654
17129,-0.53475935828877
17130,0.0
17132,-0.051413881748071974
17133,-1.3905683192261185
17134,-1.2903225806451613
17135,0.39603960396039606
17136,0.39370078740157477
17137,-0.2999785729590743
17140,0.0
17138,-1.2704174228675136
17139,0.10666666666666667
17141,-0.5316886431305827
17142,1.1651993785603314
17043,-1.5873015873015872
17143,-0.49019607843137253
17144,-1.4134275618374559
17145,-1.076487252124646
17146,-0.023413720440177945
17147,-0.23469770935035675
17148,0.43782837127845886
17149,0.0
17150,0.04807692307692308
17151,-1.6666666666666667
17152,0.005105166428425566
17153,-2.027027027027027
17154,0.0
17155,0.5519749856422691
17157,-0.641025641025641
17183,0.2932551319648094
17158,-0.1402524544179523
17159,0.12330456226880394
17160,-0.20696481598128316
17161,-0.423728813559322
17162,0.425531914893617
17163,-0.10277492291880781
17164,-0.699912510936133
17165,-0.7194244604316548
17167,-1.2966965112689102
17168,-0.4008016032064128
17185,-0.32819166393173616
17166,-0.8793969849246231
17169,0.4424778761061947
17903,0.30120481927710846
17171,-0.7604562737642585
17172,0.0
17173,-1.8957345971563981
17174,0.0
17175,-0.9333333333333335
17176,-1.910828025477707
17177,-0.8287292817679558
17178,-0.0970873786407767
17180,0.014880952380952382
17181,-0.018570102135561744
17182,0.5221932114882507
17184,-0.3856041131105398
17186,-0.19054878048780488
17187,-0.23121387283236997
17188,0.4716981132075472
17190,-0.6129597197898424
17191,0.42194092827004215
17192,-0.53475935828877
17193,-0.17485296455253535
17052,0.0
17194,0.0
17195,-0.6437768240343348
17196,-1.6556291390728477
17197,-1.25
17198,-0.8310249307479225
17199,-0.016964967342437867
17200,0.24906600249066002
17201,-2.247191011235955
17202,-0.2875993909659956
17204,0.6029285099052542
17205,-0.78125
17203,0.0
17206,-1.8957345971563981
17014,-2.272727272727273
17208,-0.07662835249042146
17207,-0.8436080467229071
17170,-0.9345794392523363
17209,-0.881057268722467
17210,0.0
17211,-0.5076142131979695
17212,0.5376344086021506
17213,-0.30318342597271347
17214,-0.51440329218107
17215,0.402975821450713
17217,-0.425531914893617
17216,1.8779342723004695
17218,-0.2457002457002457
17220,-0.9225092250922509
17221,0.01839249586168843
17223,-0.17761989342806395
17224,-0.2590673575129534
17225,1.6216216216216217
17226,-0.08748906386701663
17227,-0.9803921568627451
17228,0.0
17230,-0.535475234270415
17222,-0.6172839506172839
17233,0.03078817733990148
17232,0.0
18001,-1.5625
18002,-1.056338028169014
18003,-0.041904562359226856
18004,-0.9433962264150944
18005,-0.7444168734491315
18006,0.2923162583518931
18007,-1.7743979721166032
18010,-1.6025641025641024
18011,-0.30735852467908154
18012,-0.8710078805474907
18013,-0.5209268906053529
18014,0.5499066196306288
18015,0.0
18016,-3.322259136212625
18017,-0.44639391351603136
18904,-0.9365244536940687
18018,-2.4734982332155475
18020,-1.1182108626198082
18021,0.2516709299447149
18022,0.3356584675093093
18023,-0.22111663902708678
18024,0.0
18025,0.0
18027,-0.5462822458270106
18028,-1.1183597390493942
18029,-0.3527336860670194
18030,-0.42016806722689076
18032,-0.6134969325153374
18033,-2.9962546816479403
18034,-0.8944543828264758
18035,-0.205620287868403
18036,0.019451468585878234
18114,-1.062215477996965
18037,0.0
18038,-1.747088186356073
18039,-0.6896551724137931
18040,0.0
18042,-1.2131715771230502
18043,-1.0
18044,-2.1645021645021645
18045,-1.4537107880642692
18046,-1.188707280832095
18047,0.03671071953010279
18059,0.12448870709585631
18061,-0.3205128205128205
18062,0.19040365575019041
18048,0.6069364161849711
18049,-1.7571884984025559
18050,-0.5437469105289174
18051,-1.2298232129131437
18053,-1.1796246648793565
18054,-0.5020080321285141
18912,-0.8134805345729227
18056,-0.8118081180811807
18057,-0.052287581699346414
18063,-0.24390243902439024
18064,0.48543689320388345
18065,-0.29069767441860467
18066,-0.038654812524159254
18067,-0.5121638924455826
18068,-0.23375409069658717
18069,-1.726844583987441
18915,-0.8187134502923977
18070,-1.3850415512465373
18071,-0.421822272215973
18072,-0.6188118811881188
18074,-2.73972602739726
18076,-1.3555787278415017
18077,-0.3853564547206166
18078,-1.434878587196468
18079,-0.09214466712739
18905,0.3901996370235935
18082,-1.1659192825112108
18083,-0.4464285714285714
18084,0.08344459279038718
18085,-2.606310013717421
18086,-1.58311345646438
18087,-0.4988788263310678
18088,-0.110803324099723
18089,-0.3433761630482942
18906,-1.6635859519408502
18093,0.08061265618702136
18094,-0.9332872450743173
18095,0.3785011355034065
18096,-2.406417112299465
18097,-1.5371477369769428
18098,-0.9280089988751405
18099,-1.004228329809725
18100,-0.18143621084797554
18101,-0.03299241174529858
18102,-0.6761459679824997
18103,-0.40816326530612246
18105,-0.058892815076560655
18106,-1.4084507042253522
18107,-1.4478764478764479
18108,-1.6753926701570683
18109,-0.21253985122210414
18111,0.5142710208279764
18112,0.0
18115,0.28145229383619474
18116,-0.7535584705554005
18117,-1.4414414414414414
18119,-1.6933638443935928
18120,-0.2932551319648094
18121,-3.816793893129771
18122,-0.2761068928113598
18123,-1.2698412698412698
18124,0.21141649048625794
18126,-0.44742729306487694
18127,-0.08950147677436678
18128,-0.24154589371980675
18132,-0.6664815329075257
18133,-0.5081669691470054
18134,-0.012312238364934745
18135,-0.7517383950385266
18136,-0.7211538461538461
18137,-0.5323868677905945
18138,-0.6115223688445446
18909,-0.1697792869269949
18140,-0.024128778739098963
18141,-1.5217391304347827
18903,-1.2556053811659191
18143,-0.7506255212677231
18144,-0.09182736455463728
18145,0.26118633583064127
18146,-1.0896898575020955
18147,-0.34983382893125764
18148,-0.8884501480750246
18150,-0.10276318794245262
18151,0.0
18152,-0.9883198562443846
18153,0.1825134712324005
18154,-0.2555366269165247
18910,-1.5765765765765765
18157,0.0
18158,-0.42713312315671714
18159,-1.6260162601626018
18161,-1.1450381679389312
18162,-0.06027727546714888
18163,-1.0256410256410255
18164,-0.4941599281221923
18165,0.2729257641921397
18167,-0.5699254712845244
18168,-0.3021148036253776
18170,-0.2570694087403599
18171,-0.6823351023502654
18173,-0.28330904970050186
18174,-0.3676470588235294
18175,-0.4582586172544332
18176,-0.7722007722007722
18177,1.3333333333333335
18901,-1.3966480446927374
18916,0.17464198393293748
18178,-2.3709902370990235
18179,-0.7923930269413629
18180,-1.662049861495845
18181,-2.1645021645021645
18182,-0.19928258270227184
18914,-0.24283632831471588
18902,-1.9977802441731412
18907,-0.18876828692779613
18183,-2.586206896551724
18911,0.5077889663482227
18184,-0.37774725274725274
18185,-1.1976047904191618
18149,0.11176306230790724
18908,-1.1446409989594173
18187,-1.2433392539964476
18188,-0.7356547327121138
18189,-0.09980039920159679
18192,0.0
18913,-1.440576230492197
18193,-0.015559358954411079
18194,-1.187178472497032
19001,-5.454545454545454
19002,0.0
19003,0.0
19004,-3.508771929824561
19005,-1.5873015873015872
19006,-0.28929604628736744
19007,-5.856832971800434
19008,0.0
19009,-2.26537216828479
19010,0.0
19011,-0.6557377049180327
19013,0.0
19015,-2.0202020202020203
19016,0.0
19017,-3.614457831325301
19018,-2.5316455696202533
19019,0.0
19020,1.7857142857142856
19021,-0.312256049960968
19022,-2.8052805280528053
19023,-0.628930817610063
19024,0.0
19027,-1.3071895424836601
19031,0.0
19032,-4.545454545454546
19033,-1.6129032258064515
19034,-4.0
19036,-1.3368983957219251
19037,-0.7092198581560284
19038,-5.0
19039,-2.857142857142857
19040,0.0
19041,-1.646090534979424
19042,0.0
19043,-3.0
19044,-0.2518891687657431
19045,-3.571428571428571
19046,0.22690065198035445
19047,3.1746031746031744
19048,0.0
19049,0.0
19050,-5.88235294117647
19051,0.0
19052,0.0
19053,-1.859504132231405
19054,-1.477832512315271
19055,0.0
19057,-1.3157894736842104
19058,-0.03720238095238095
19059,-1.282051282051282
19060,-1.2121212121212122
19061,0.0
19064,0.0
19065,-6.8493150684931505
19066,0.0
19067,0.0
19070,-4.040404040404041
19071,0.023751088591560447
19073,0.0
19074,-0.8771929824561403
19075,-1.694915254237288
19076,-3.125
19078,0.0
19079,0.0
19080,-3.0303030303030303
19081,-3.8461538461538463
19082,-4.195804195804196
19103,-2.097902097902098
19104,-5.88235294117647
19106,-2.4096385542168677
19105,0.396930404869013
19086,-3.8535645472061653
19087,-4.545454545454546
19088,-0.8403361344537815
19089,-9.090909090909092
19090,-0.9174311926605505
19091,-14.285714285714285
19092,-0.18115942028985507
19095,-11.11111111111111
19096,-1.8018018018018018
19097,-8.333333333333332
19098,-3.225806451612903
19099,-0.5865102639296188
19102,-2.3622047244094486
19107,-1.3888888888888888
19108,-0.9523809523809524
19109,0.0
19110,-1.7241379310344827
19111,-0.9950248756218906
19112,1.5873015873015872
19113,-1.4634146341463417
19114,-5.128205128205128
19115,-5.88235294117647
19116,0.0
19117,-0.03957261574990107
19118,0.0
19119,-3.488372093023256
19120,-1.5151515151515151
19121,-3.484320557491289
19122,-1.1627906976744187
19123,0.0
19124,-0.8771929824561403
19125,-3.4482758620689653
19126,0.5775895263765883
19127,-1.0526315789473684
19129,0.0
19130,-0.31094455208901367
19132,-2.3255813953488373
19133,1.3888888888888888
19134,0.0
19135,-4.273504273504273
19136,-5.555555555555555
19138,-1.3605442176870748
19139,0.0
19142,-0.79155672823219
19143,-0.5192878338278931
19145,-2.631578947368421
19146,-1.8518518518518516
19147,0.0
19148,0.0
19150,-1.8691588785046727
19151,-1.4521452145214522
19152,-1.019108280254777
19153,0.0
19154,-1.639344262295082
19155,-1.2195121951219512
19156,-1.443001443001443
19157,-3.9215686274509802
19159,-5.3097345132743365
19160,-0.3615328994938539
19161,-2.734375
19162,0.0
19163,-1.5625
19165,-3.4482758620689653
19166,-1.639344262295082
19167,-1.1299435028248588
19168,-3.3670033670033668
19169,0.0
19170,-2.13903743315508
19171,0.306044376434583
19172,-6.122448979591836
19173,-1.5151515151515151
19174,-1.9801980198019802
19175,-3.225806451612903
19176,-2.6022304832713754
19177,0.0
19178,0.0
19179,-1.9607843137254901
19181,-1.8518518518518516
19182,-2.5
19184,0.0
19183,-4.10958904109589
19185,0.0
19186,0.0
19187,-1.694915254237288
19188,-2.4390243902439024
19189,0.5747126436781609
19190,-0.9020217729393468
19191,-7.142857142857142
19192,0.07390983000739099
19193,-3.571428571428571
19194,-1.9607843137254901
19195,-2.0
19196,-0.9803921568627451
19197,0.0
19198,0.0
19199,-5.88235294117647
19200,0.0
19201,-3.1746031746031744
19202,6.666666666666667
19203,0.0
19204,-1.4285714285714286
19208,0.0
19209,-4.878048780487805
19210,-4.3478260869565215
19211,-1.7543859649122806
19212,-3.562653562653563
19213,-6.0606060606060606
19214,-1.3333333333333335
19215,-2.666666666666667
19216,-1.282051282051282
19217,2.5
19218,-1.9607843137254901
19219,0.0
19220,0.8521516829995739
19221,8.823529411764707
19222,-3.8834951456310676
19223,0.0
19224,-4.807692307692308
19225,-0.2896451846488052
19226,-5.0
19227,-1.694915254237288
19228,0.0
19229,0.0
19230,0.0
19231,0.0
19232,-3.278688524590164
19233,0.0
19234,0.0
19235,-2.8301886792452833
19237,-2.0
19238,0.0
19239,-3.90625
19240,-2.5
19241,-5.88235294117647
19242,-1.9230769230769231
19243,-5.0
19244,-1.098901098901099
19245,-1.255783212161269
19246,-2.564102564102564
19247,-2.097902097902098
19248,-1.36986301369863
19249,0.0
19250,0.0
19251,-1.8181818181818181
19252,-3.125
19254,0.0
19901,-2.7777777777777777
19255,-1.1764705882352942
19256,-2.0
19257,-3.054939640305494
19258,-2.2988505747126435
19259,0.0
19260,-2.4390243902439024
19261,0.0
19262,-5.47945205479452
19263,-6.666666666666667
19264,0.0
19265,-4.827586206896552
19266,-3.3670033670033668
19267,-5.0
19268,0.0
19269,-3.75
19271,-2.0
19270,0.0
19272,-2.4096385542168677
19274,0.7585335018963337
19279,-0.423728813559322
19277,0.0
19278,0.0
19280,0.16989466530750932
19281,0.0
19282,-1.1428571428571428
19283,-2.631578947368421
19284,-12.5
19285,0.0
19286,0.7323026851098454
19287,-1.6216216216216217
19288,0.0
19289,0.0
19290,-0.684931506849315
19291,-1.2130401819560273
19293,-0.2047082906857728
19294,0.0
19296,-5.405405405405405
19297,2.3255813953488373
19298,-4.878048780487805
19299,-3.0
19300,0.26200873362445415
19301,2.631578947368421
19302,0.0
19303,0.0
19304,-0.33333333333333337
19305,-4.137931034482759
19306,-4.0
19307,0.0
19308,0.0
19309,-3.8461538461538463
19310,0.0
19311,-2.1739130434782608
19314,0.0
19317,-2.9197080291970803
19318,0.0
19319,-0.045787545787545784
19321,2.083333333333333
19322,-4.0
19323,0.0
19324,-1.1049723756906076
19325,-7.920792079207921
19326,1.480191554201132
19327,-2.569593147751606
19329,-3.225806451612903
19330,-2.5974025974025974
19331,0.32399907428835917
19332,-1.0869565217391304
19333,-0.9708737864077669
19334,-1.8181818181818181
19335,-1.5873015873015872
20001,-1.0033444816053512
20002,-1.0460251046025104
20016,-0.1480019733596448
20003,0.0
20004,1.2698412698412698
20005,-0.05678591709256105
20006,-1.1049723756906076
20906,0.5649717514124294
20007,-0.6696428571428571
20008,-0.7407407407407408
20009,-0.472829438772014
20010,0.09601536245799328
20011,-0.6730769230769231
20012,-1.5
20013,-0.14124293785310735
20055,-0.7105373148191149
20014,-0.25773195876288657
20903,0.8228730822873083
20015,-0.591715976331361
20017,0.008608815426997245
20018,0.03986181238373638
20904,1.3986013986013985
20019,-0.10792919844581954
20020,0.0
20021,-0.3968253968253968
20022,-0.18198362147406735
20074,-0.6005798702195223
20023,0.1692047377326565
20024,0.5725190839694656
20029,-0.3501658680427571
20069,-0.5079128613683961
20030,-0.6315171097077398
20031,-0.411522633744856
20033,0.35335689045936397
20032,-0.4915298867725797
20067,-0.5815293966952735
20066,-0.5199306759098787
20034,-0.4144319843978547
20035,0.3252032520325203
20038,-0.7952286282306162
20037,-1.5625
20907,0.5952380952380952
20039,0.28551034975017847
20040,-0.25149169091178064
20041,-0.3125
20036,-0.1982934743420262
20042,-0.2619047619047619
20043,-0.4466279589102278
20044,0.411522633744856
20045,-0.33496810590761933
20046,0.96
20047,1.2121212121212122
20048,0.38461538461538464
20902,-0.3038217579020308
20049,0.03356267830172848
20050,-1.0582010582010581
20051,-0.671865626874625
20052,-0.5633802816901409
20068,0.0
20053,-0.18130871930113732
20054,0.3294892915980231
20901,-0.40261701056869653
20057,-1.171875
20056,-0.4413740165035502
20063,-0.14691478942213515
20058,-0.7478632478632479
20059,-0.4068276289024498
20076,-0.2120277563608327
20905,1.3100436681222707
20060,-0.847457627118644
20061,-0.1643655489809336
20062,-0.48
20064,-0.5677875212920321
20070,-0.13831258644536654
20065,-0.5416559195254063
20071,-0.4427931596091205
20072,0.048520135856380396
20077,-0.6210261718172408
20073,-0.21297509829619923
20075,-0.25614754098360654
20078,0.1854140914709518
20079,-0.29291406418264054
20025,0.0
20026,0.3546099290780142
20027,-0.37393162393162394
20028,-0.4084411164057182
20081,-0.09936406995230523
20080,-0.5099385992298887
21001,-0.12453300124533001
21002,0.10594684232346033
21003,-0.3597122302158274
21004,-0.9513150531617236
21005,0.4597604184241606
21006,-1.1800923550538738
