CMUN,DEBT_MUNICIPALITY_PER_CAPITA_2021
50258,0.0
50259,0.0
50260,0.0086
50261,0.35352083333333334
50262,0.0
50263,0.0
50264,0.0
50265,0.0
50266,0.002682170542635659
50267,0.0
50268,0.0009107142857142856
50269,0.0
50270,0.0
50271,0.0
50272,0.007704225352112675
50273,0.0
50274,0.0
50275,0.0
50276,0.00015671641791044778
50277,0.0
50278,0.00021182266009852214
50279,0.0
50280,0.0
50281,0.0
50282,0.0
50283,0.0008888888888888889
50284,0.0
50285,0.0
50286,0.0
50287,0.0
50288,0.0
50289,0.006807017543859649
50290,0.0
50291,0.00016153846153846155
50292,0.00048192771084337347
50293,0.0
50294,0.0
50295,0.0
50296,0.0
50297,0.9894118484034059
50298,0.0
50901,0.0
50902,0.0
50903,0.15100525036818851
33001,0.0
33002,0.0
33003,2.312409967845659
33004,0.14564974280441356
33005,0.0
33006,0.07929041371158392
33007,0.0
33008,0.0
33009,0.0
33010,0.0
33011,0.199079359490275
33012,0.0
33013,0.0
33014,0.0
33015,0.0
33016,0.00516300785634119
33017,0.0
33018,0.0
33019,0.0
33020,0.0
33021,0.9114827618277397
33022,2.3529411764705884e-05
33023,0.0
33024,0.38918621630535816
33025,0.3945028991109393
33026,0.14346466431095406
33027,0.0
33028,0.0
33029,0.0
33030,0.0
33031,0.055409287425773515
33032,0.0
33033,0.09600554679334918
33034,0.0
33035,0.0
33036,0.066711140760507
33037,0.0
33038,0.0
33039,0.0
33040,0.07836223028451403
33041,0.0
33042,0.15825918648064452
33043,0.07180601092896174
33044,0.18858007810796895
33045,0.06915498294808639
33046,0.0
33047,0.0
33048,0.0
33049,0.04544854765727631
33050,1.587238275261324
33051,0.034765698338196115
33052,0.0
33053,0.5010832284768212
33054,0.0
33055,0.0
33056,0.0
33057,0.0
33058,0.2011963023382273
33059,0.7728132978069278
33060,0.04410156826212656
33061,0.0
33062,0.0
33063,0.0
33064,0.0
33065,0.0
33066,0.023810314480168977
33067,0.0
33068,1.0686493237150587
33069,0.0
33070,0.20898996706011527
33071,0.0
33072,0.08672682219419924
33073,0.2581665010489124
33074,0.0
33075,0.0
33076,0.0
33077,0.0
33078,0.0
07001,0.0
07002,0.0
07003,0.0
07004,0.02499005394470668
07005,0.012230136749177773
07006,0.0
07007,0.32962107208872454
07008,0.13494655879671832
07009,0.3538339285714286
07010,0.2948892026106697
07011,0.07467272231633468
07012,0.00012345215759849908
07013,0.0
07014,0.006746685566580505
07015,0.054195055763312044
07016,0.0
07017,0.0
07018,0.0
07019,1.6841360115606938
07020,0.07525697445972494
07021,0.0
07022,0.0
07023,0.0
07024,0.0
07025,0.035082352941176474
07026,0.14888639008145085
07027,0.0015249178368688379
07028,0.025003389830508475
07029,0.14482997762863534
07030,0.1855182389937107
07031,0.00843420461453075
07032,0.12742262638717633
07033,0.0009224987510786139
07034,0.0
07035,0.0
07036,0.0048836834456335056
07037,0.0
07038,1.1815683338799607
07039,0.0
07040,0.44059855256443126
07041,0.0
07042,4.41632847935068e-06
07043,0.0004496995541771661
07044,0.2903495433323607
07045,0.16097317073170733
07046,1.5054165110197983e-05
07047,0.1846101104815864
07048,0.005762421473443746
07049,0.0
07050,0.0
07051,0.735420600858369
07052,0.0885181993760214
07053,0.09895950704225352
07054,0.09580853245820942
07055,0.0
07056,0.0
07057,0.010674375887116973
07058,0.0
07059,0.0
07060,0.0
07061,0.11836870666264697
07062,0.07822880845556514
07063,0.7484037328094303
07064,0.058311484146016515
07065,0.12465486652977413
07901,0.0
07902,0.13783597518952448
35001,4.2575838211814795e-06
35002,0.01281919121821967
35003,0.0
35004,0.43231081315561165
35005,0.0
35006,0.00013872122494839435
35007,0.6711165390070922
35008,0.0
35009,0.417944930752476
35010,0.0
35011,0.03735570131180626
35012,0.047598574237954765
35013,0.0
35014,0.07344300822561692
35015,0.0351966531197705
35016,0.006645008526370176
35017,0.0
35018,0.26187608023883097
35019,0.0005577257525083612
35020,0.10875668885869565
35021,0.0
35022,0.009763902024480174
35023,0.049214375859324117
35024,0.08698430257979886
35025,0.0
35026,0.021718041429047368
35027,0.0
35028,0.00142919325320275
35029,0.1885209478672986
35030,0.0
35031,0.21733943174535356
35032,0.0
35033,0.0
35034,0.0
38001,0.003789552518255008
38002,0.0
38003,0.0
38004,0.0
38005,0.0
38006,0.011910501981505945
38007,0.0
38008,0.0
38009,0.0
38010,0.5508976939203355
38011,1.6309133819437108e-05
38012,0.0
38013,0.007363571598195203
38014,0.06636914252607184
38015,0.3433352709155076
38016,0.0
38017,0.0007862628490409988
38018,0.0
38019,0.005003070767226539
38020,0.0
38021,0.0
38022,0.14956732518845856
38023,0.02471125921179109
38024,0.0
38025,0.0
38026,0.0
38027,4.0837834277433806e-06
38028,0.0009739112848860725
38029,0.0002447869446962829
38030,0.07421200157915515
38031,0.004822627299023085
38032,0.004325059444412225
38033,0.0
38034,0.0
38035,0.0
38036,0.0
38037,0.0
38038,0.31876394026645843
38039,0.0
38040,0.026216672787366876
38041,0.004621401964104301
38042,0.5216887625054372
38043,0.0
38044,0.021472232048107533
38045,0.0
38046,0.05066000887705281
38047,0.0
38048,0.0
38049,0.0
38050,0.0
38051,0.10379877515310586
38052,0.00013217097862767152
38053,0.0
38901,0.0
39001,0.20260810116086236
39002,0.0
39003,0.0
39004,0.0
39005,0.3692962016348774
39006,2.4483917426788285e-05
39007,0.05534934042553191
39008,0.05320766117855757
39009,0.0
39010,0.0
39011,0.0
39012,0.0
39013,0.0
39014,0.0
39015,0.0
39016,0.0013919115700291237
39017,0.0
39018,0.0001684905332638527
39019,0.0
39020,0.13701273652457419
39021,0.0
39022,0.0
39023,0.10851177301624676
39024,0.0006888045540796964
39025,0.0
39026,0.020321019801980197
39027,0.0
39028,0.0
39029,0.18606192358366272
39030,0.13706304347826087
39031,0.0
39032,0.0
39033,0.0
39034,0.0
39035,0.18614026069395997
39036,0.0
39037,0.0
39038,0.0
39039,0.0
39040,0.02935817120622568
39041,0.0
39042,0.0
39043,0.0
39044,0.11242710234034113
39045,0.0
39046,0.0
39047,0.00014925939992404102
39048,0.0
39049,0.0
39050,0.0
39051,0.0
39052,0.0
39053,0.0
39054,0.0
39055,0.028255704169944922
39056,0.0
39057,0.061779958677685945
39058,0.0
39059,0.38611308709530323
39060,9.19512777645092e-06
39061,0.0
39062,0.0
39063,0.0
39064,0.0
39065,0.0
39066,3.571428571428571e-05
39067,0.13007463325183374
39068,0.0
39069,0.0
39070,0.0
39071,0.17502168021680217
39072,0.2009410029498525
39073,0.0
39074,0.0
39075,0.24187641981184738
39076,0.0
39077,0.4140326315789474
39078,0.0
39079,0.0
39080,0.0
39081,0.0
39082,0.05193045822102426
39083,0.018651344319167387
39084,0.0
39085,0.03981198003327787
39086,0.001643939393939394
39087,0.0008515169541939322
39088,15.176998333333335
39089,0.0
39090,0.1883394181034483
39091,0.0
39092,0.0
39093,0.0
39094,1.6706290926640925
39095,0.0
39096,0.0
39097,0.025259927797833936
39098,0.0
39099,0.0011002785515320333
39100,0.0
39101,0.0
39102,0.0
05001,0.1255272222222222
05002,0.0
05005,0.0
05007,0.0
05008,0.0
05010,0.0
05012,0.0
05013,0.0
05014,0.1173395217117684
05015,0.0
05016,0.08132117540920222
05017,0.0
05018,0.0
05019,0.44735206313652753
05021,0.13840587977182975
05022,0.0
05023,0.0
05024,0.0
05025,0.0
05026,0.0
05027,0.0
05029,0.0
05030,0.0
05033,0.0
05034,0.0
05035,0.0
05036,0.0
05037,0.0
05038,0.0
05039,0.0
05040,0.0
05041,0.17374098360655738
05042,0.0
05043,0.0
05044,0.0
05045,0.0
05046,0.0
05047,0.0
05048,0.0
05049,0.0
05051,0.0
05052,0.0
05053,0.0
05054,0.0
05055,0.24100630914826499
05056,0.0
05057,0.0
05058,0.0
05059,0.1806139024390244
05060,0.0
05061,0.0
05062,0.0
05063,0.0
05064,0.0
05065,0.0
05066,0.19602140077821012
05067,0.0
05069,0.0
05070,0.0
05072,0.0
05073,0.0
05074,0.0
05075,0.0
05076,0.0
05077,0.0
05078,0.0
05079,0.0
05080,0.0
05081,0.0
05082,0.12156347826086956
05083,0.0
05084,0.0
05085,0.0
05086,0.0
05087,1.3746347826086955
05088,0.15596153846153846
05089,0.0
05090,0.0
05092,0.0
05093,0.504902149321267
05094,0.0
05095,0.0
05096,0.0
05097,0.0
05099,0.0
05100,0.3773905693950178
05101,0.0
05102,0.5129957362534949
05103,0.0
05104,0.0
05105,0.0
05106,0.0
05107,0.0
05108,0.0
05109,0.0
05110,0.3357758910891089
05112,0.0
05113,0.0
05114,0.0
05115,0.0
05116,0.0
05117,0.0
05118,0.0
05119,0.0
05120,0.0
05121,0.0
05122,0.0
05123,0.0
05124,0.0
05125,0.0
05126,0.0
05127,0.0
05128,0.0
05129,0.0
05130,0.0
05131,0.0
05132,0.0
05133,0.0
05134,0.0
05135,0.10957485221674876
05136,0.0
05138,0.0
05139,0.0
05140,0.0
05141,0.0
05142,0.0
05143,0.0
05144,0.0
05145,0.0
05147,0.0
05148,0.0
05149,0.0
05151,0.03478032967032967
05152,0.0
05153,0.0
05154,0.0
05155,0.0
05156,1.8821304560260588
05157,0.0
05158,0.05495738636363636
05159,0.0
05160,0.0
05161,0.0
05162,0.0
05163,0.0
05164,0.0
05165,0.3989947072599531
05166,0.0
05167,0.0
05168,0.012064669973292638
05169,0.0
05170,0.0
05171,0.0
05172,0.0
05173,0.0
05174,0.0
05175,0.0
05176,0.0
05177,0.0
05178,0.055326925064599485
05179,0.0022079646017699114
05180,0.0
05181,0.0
05182,0.06214736842105263
05183,0.0
05184,2.633868844765343
05185,0.0
05186,0.15086026719727116
05187,0.0
05188,0.015364594594594596
05189,0.0
05190,0.0
05191,0.0
05192,0.0
05193,0.0
05194,0.0
05195,0.0
05196,0.0
05197,0.0
05198,0.0
05199,0.0
05200,0.0
05201,0.0
05204,0.0
05205,0.0
05206,0.0
05207,0.30570652173913043
05208,0.0
05209,0.0
05210,0.0
05211,0.0
05212,0.0
05213,0.0
05214,0.0
05215,0.0
05216,0.0
05217,0.0
05218,0.0
05219,0.0
05220,0.0
05221,1.4398397852760738
05222,0.0
05224,0.0
05225,0.0
05226,0.0
05227,0.0
05228,0.0
05229,0.0
05230,0.0
05231,0.0
05232,0.0
05233,0.0
05234,0.0
05235,0.0
05236,0.0
05237,0.0
05238,0.12353316953316953
05239,0.0
05240,0.18887183996482743
05241,0.0712952340909091
05242,0.0
05243,0.0
05244,0.0
05245,0.0
05246,0.0
05247,0.023515091743119266
05249,0.0
05251,0.0
05252,0.0
05253,0.0
05254,0.0
05256,0.0
05257,0.0
05258,0.0
05259,0.0
05260,0.0
05261,1.0877452777777779
05262,0.5889801501501502
05263,0.0
05264,0.0
05265,0.0
05266,0.0
05267,0.0
05901,0.0
05902,0.0
05903,0.0
05904,0.0
05905,0.0
09001,0.0
09003,0.0
09006,0.0
09007,0.0
09009,0.03518552036199095
09010,0.0
09011,0.0
09012,0.45503733333333335
09013,0.0
09014,0.0
09016,0.0
09017,0.0
09018,0.05078108741290656
09019,0.0
09020,0.0
09021,0.0
09022,0.0
09023,0.0
09024,0.0
09025,0.12457432203389832
09026,0.0
09027,0.0
09029,0.0
09030,0.0
09032,0.0
09033,0.0
09034,0.0
09035,0.0
09036,0.0
09037,0.0
09038,0.0
09039,0.0
09041,0.0
09043,0.0
09044,0.0
09045,0.0
09046,0.0
09047,0.0
09048,0.0
09050,0.0
09051,0.0
09052,0.0
09054,0.52
09055,0.0
09056,6.348714772375349e-06
09057,0.00075
09058,0.0
09059,1.09327956883141
09060,0.5658029197080292
09061,0.0
09062,0.0
09063,0.06914088709677418
09064,0.0
09065,0.0
09066,0.0
09067,0.0
09068,0.0
09070,0.0
09071,0.0
09072,0.0
09073,0.0179457586450247
09074,0.0
09075,0.0
09076,0.0
09077,0.0
09078,0.0
09079,0.0
09082,0.0
09083,0.0
09084,0.0
09085,0.0
09086,0.0
09088,0.0
09090,0.0
09091,0.0002914438502673797
09093,0.0
09094,0.0
09095,0.0
09098,8.834586466165413e-05
09100,0.0
09101,0.0
09102,0.004433333333333333
09103,0.0
09104,0.0
09105,0.0
09108,0.0
09109,0.0
09110,0.0
09112,0.0
09113,0.013020872865275143
09114,0.0
09115,0.0
09117,0.0
09119,0.0
09120,0.0
09122,0.10716666666666666
09123,0.0
09124,0.09488692098092644
09125,0.0
09127,0.0
09128,0.0
09129,0.0
09130,0.0
09131,0.0
09132,0.0
09133,0.0
09134,0.0
09135,0.0
09136,0.0
09137,0.0
09138,0.0
09139,0.0
09140,0.0
09141,0.0
09143,0.0
09144,0.0
09148,0.0
09149,0.0
09151,0.0
09152,0.0
09154,0.0
09155,0.0
09159,0.0
09160,0.0
09162,0.0
09163,0.0
09164,0.0
09166,0.0
09167,0.0
09168,0.0
09169,0.0
09170,0.0
09172,0.0
09173,0.0
09174,0.0
09175,0.0
09176,0.0
09177,0.13023071528751753
09178,0.0
09179,0.0
09180,0.0
09181,0.0
09182,0.0
09183,0.0
09184,0.0
09189,0.0
09190,0.11371590909090909
09191,0.0
09192,0.0
09194,0.0
09195,0.0
09196,0.0
09197,0.0
09198,0.0
09199,0.0
09200,0.0
09201,0.0
09202,0.0
09206,0.0
09208,0.0
09209,0.0
09211,0.03727524305555555
09213,0.0
09214,0.0
09215,0.0
09216,0.0
09217,0.0
09218,0.0
09219,0.40778089569160997
09220,1.3063882352941176
09221,0.0
09223,4.78365
09224,0.0
09225,0.0
09226,0.0
09227,0.010376712328767123
09228,0.0
09229,0.0
09230,0.0
09231,0.0
09232,0.0
09235,0.15789473684210525
09236,0.0
09238,0.13447432762836187
09239,0.0
09241,0.0
09242,0.0
09243,0.0
09244,0.0
09246,0.0
09247,0.0
09248,0.0
09249,0.0
09250,0.0
09251,0.0
09253,0.0
09255,0.0
09256,0.0
09257,0.0
09258,0.0
09259,0.0
09261,0.0
09262,0.0
09265,0.0
09266,0.0
09267,0.0
09268,0.4414039795918367
09269,0.0
09270,0.0
09272,0.0
09273,0.0
09274,0.03697343146274149
09275,0.0
09276,0.0
09277,0.0
09279,0.0
09280,0.0
09281,0.0
09283,0.0
09287,0.0
09288,0.0
09289,0.0
09292,0.0
09294,0.0
09295,0.0
09297,0.0
09298,0.0
09301,0.0
09302,0.0
09303,0.0
09304,0.0
09306,0.0
09307,0.0
09308,0.0
09309,0.0
09310,0.0
09311,0.0
09312,1.073070588235294
09314,0.3024811320754717
09315,0.0
09316,0.0
09317,0.0
09318,0.0
09321,0.09661365719523374
09323,0.0
09325,0.0
09326,0.0
09327,0.0
09328,0.0
09329,0.0
09330,0.0
09332,0.0
09334,0.0
09335,0.0
09337,0.0
09338,0.0
09339,0.0
09340,0.0
09343,0.0
09345,1.062658181818182
09346,0.0
09347,0.20081578947368423
09348,0.0
09350,0.0
09351,0.0
09352,0.0
09353,0.0
09354,0.0
09355,0.0
09356,0.0
09358,0.0
09360,0.0
09361,0.0
09362,0.0
09363,0.0
09365,0.0
09366,0.0
09368,0.0
09369,0.17660980810234542
09372,0.0
09373,0.0
09374,0.0
09375,0.04878048780487805
09377,0.0
09378,0.0
09380,0.0
09381,0.0
09382,0.0
09384,0.0
09386,0.0
09387,0.0
09388,0.0
09389,0.0
09390,0.0
09391,0.0
09392,0.0010714285714285715
09394,0.11761133603238867
09395,0.0
09396,0.0
09398,0.0
09400,0.027441699716713883
09403,0.0
09405,0.0
09406,0.0
09407,0.0
09408,0.0
09409,0.0
09410,0.05123004094165814
09411,0.0
09412,0.0005140607424071991
09413,0.0
09414,0.0
09415,0.0
09416,0.2796734693877551
09417,0.0
09418,0.0
09419,0.0
09421,0.0
09422,0.0
09423,0.0
09424,0.0
09425,0.0
09427,0.0005030716723549489
09428,0.0
09429,0.0
09430,0.0
09431,0.0
09432,0.0
09433,0.0
09434,0.0
09437,1.1483010380622836
09438,0.0
09439,0.14165521978021978
09440,0.0
09441,0.0
09442,0.0
09443,0.0
09444,0.0
09445,0.0
09446,0.0
09447,0.0
09448,0.0
09449,0.0
09450,0.0
09451,0.0
09454,0.0
09455,0.0
09456,0.0
09458,0.0
09460,0.0
09463,0.0
09464,0.0
09466,0.0
09467,0.0
09471,0.0
09472,0.0
09473,0.0
09476,0.0
09478,0.0
09480,0.0
09482,0.41764529411764706
09483,0.0
09485,0.0
09901,0.0
09902,0.0
09903,0.15778573210276878
09904,0.0
09905,0.0
09906,0.0
09907,0.05485413744740533
09908,0.0
24001,0.0
24002,0.0
24003,0.0
24004,0.0
24005,0.0
24006,0.0
24007,0.0
24008,0.3602505340842882
24009,0.0
24010,0.08130745310462434
24011,0.0
24012,0.0
24014,7.129047849202513e-06
24015,0.0
24016,0.0
24017,0.0
24018,0.0
24019,0.0
24020,0.0
24021,0.0
24022,0.0
24023,0.0
24024,0.0
24025,0.0
24026,0.03939033124440466
24027,0.0
24028,0.0
24029,0.0
24030,0.6631777299209322
24031,0.0
24032,0.0
24033,0.0
24034,0.0
24036,0.0
24037,0.16658662686567163
24038,0.0
24039,0.0
24040,0.0
24041,0.0
24042,0.0
24043,0.0
24044,0.0
24046,0.0
24047,0.0
24049,0.0
24050,0.0
24051,0.0
24052,0.32548936170212767
24053,0.0
24054,0.0
24055,0.5411741621621622
24056,0.21224489795918366
24057,0.0
24058,0.0
24059,0.11723329425556858
24060,0.0
24061,0.0
24062,0.0
24063,0.0
24064,0.0
24065,0.30143219502566126
24066,0.0
24067,0.0
24068,0.00561504424778761
24069,0.0
24070,0.3619998211382114
24071,0.0
24073,0.0
24074,0.0
24076,0.0
24077,0.0
24078,0.0
24079,0.0
24080,0.0
24081,0.0
24082,0.3608873966942149
24083,0.0
24084,0.0
24086,0.0
24087,0.0
24088,0.0
24089,1.0614069174567349
24090,0.0
24091,0.0
24092,0.0
24093,0.0
24094,0.0
24095,0.0
24096,0.0
24097,0.0
24098,0.20781825
24099,0.0
24100,0.09678876404494381
24101,0.035321428571428566
24102,0.0
24103,0.3946023396226415
24104,0.0
24105,0.0005557951482479784
24106,0.0
24107,0.0
24108,0.0
24109,0.06073827699018539
24110,0.0
24112,0.0
24113,0.0
24114,0.19305706684856758
24115,0.3055792027367097
24116,0.0
24117,0.0
24118,0.0
24119,0.115219880794702
24120,0.0
24121,0.42479136222910213
24122,0.01576401384083045
24123,0.0
24124,0.0
24125,0.0
24127,0.0
24129,0.0
24130,0.0
24131,0.0
24132,0.0
24133,0.0
24134,0.0
24136,0.0
24137,5.410279531109107e-05
24139,0.17894205387205386
24141,0.32222
24142,1.7508301822968741
24143,0.0
24144,0.0
24145,0.0
24146,0.0
24148,0.0
24149,0.0
24150,0.0
24151,0.0
24152,2.6788502109704644
24153,0.0
24154,0.019369290573372208
24155,0.0
24156,0.0
24157,0.0
24158,0.0
24159,0.0
24160,0.0
24161,0.0
24162,0.0
24163,0.0
24164,0.0004332425068119891
24165,0.0
24166,0.004829927488464074
24167,0.0
24168,0.0
24169,0.0
24170,0.0
24171,0.5367936094674556
24172,0.0
24173,0.0
24174,0.0
24175,0.0
24176,0.0
24177,0.0
24178,0.0
24179,0.0
24180,0.0
24181,0.0
24182,0.0
24183,0.0
24184,0.0
24185,0.0
24187,0.0
24188,0.0
24189,0.08522460637697517
24190,0.0
24191,0.0
24193,0.0
24194,0.1929387072243346
24196,0.11739750623441397
24197,0.0
24198,0.0
24199,0.0
24201,0.0
24202,0.901308495564467
24203,0.0
24205,0.0
24206,0.0
24207,0.0
24209,0.14658447283195394
24210,1.639344262295082e-06
24211,0.0
24212,0.0
24213,0.0
24214,0.0
24215,0.0
24216,0.0
24217,0.0
24218,0.0
24219,0.12529259689922478
24221,0.0
24222,0.14599359028453965
24223,0.22841547375596458
24224,0.0
24225,0.0
24226,0.0
24227,0.0
24228,0.0
24229,0.0
24230,0.0
24901,0.0
24902,0.009590909090909091
34001,0.0
34003,0.0
34004,0.0
34005,0.16579746696035244
34006,0.0
34009,0.0
34010,0.0
34011,0.0
34012,0.0
34015,0.0
34017,0.0
34018,0.0
34019,0.0
34020,0.0
34022,0.051793949304987735
34023,0.16247436902335788
34024,0.0
34025,0.0
34027,0.4486127959697734
34028,0.0
34029,0.0
34031,0.38461538461538464
34032,0.0
34033,0.0
34034,0.0
34035,0.0
34036,0.19607843137254902
34037,0.0
34038,0.0
34039,0.0
34041,0.0
34042,0.0
34045,0.0
34046,0.0
34047,0.18467352637021717
34048,0.0
34049,0.16295392441860465
34050,0.0
34051,0.0
34052,0.0
34053,0.0
34055,0.0
34056,0.0
34057,0.0
34058,0.0
34059,0.0
34060,0.0
34061,0.0
34062,0.0
34063,0.0
34066,0.0
34067,0.0
34068,0.0
34069,0.08839897597479322
34070,0.0
34071,0.0
34072,0.0
34073,0.0
34074,0.11246862483311082
34076,0.0
34077,0.0
34079,0.007407362945178071
34080,0.0
34081,0.0
34082,0.0
34083,0.0
34084,0.0
34086,0.0
34087,0.0
34088,0.0
34089,0.0
34091,0.0
34092,0.0
34093,0.0
34094,0.0
34096,0.0
34098,0.0
34099,0.0
34100,0.0
34101,0.029177777777777778
34102,0.0
34103,0.0
34104,0.0
34106,0.0
34107,0.0
34108,0.0
34109,0.0
34110,0.0
34112,0.0
34113,0.0
34114,0.0
34116,0.0
34120,0.3523400791615711
34121,0.0
34122,0.0
34123,0.333402969762419
34124,0.0
34125,0.0
34126,0.0
34127,0.0
34129,0.0
34130,0.0
34131,0.0
34132,0.0
34133,0.0
34134,0.3477082608695652
34135,0.0
34136,0.0
34137,0.0
34139,0.0
34140,0.0
34141,0.0
34143,0.0
34146,0.0
34147,0.0
34149,0.0
34151,0.0
34152,0.0
34154,0.0
34155,0.0
34156,0.0
34157,0.0
34158,0.0
34159,0.0
34160,0.0
34161,0.0
34163,0.0
34165,0.0
34167,0.0
34168,0.0
34169,0.0
34170,0.0
34171,0.0
34174,0.0
34175,0.0
34176,0.0
34177,0.0
34178,0.0
34179,0.0
34180,0.0
34181,0.0
34182,0.0
34184,0.0
34185,0.0
34186,0.0
34189,0.0
34190,0.0
34192,0.0
34196,0.0
34199,0.0
34201,0.0
34202,0.0
34204,0.0
34205,0.0
34206,0.0
34208,0.0
34210,0.0
34211,0.0
34213,0.0
34214,0.0
34215,0.10768452380952381
34216,0.0
34217,0.0
34218,0.0
34220,0.0
34221,0.0
34222,0.0
34223,0.0
34224,0.0
34225,0.0
34227,0.0
34228,0.0
34229,0.0
34230,0.0
34231,0.0
34232,0.06382367447595562
34233,0.0
34234,0.0
34236,0.0
34237,0.0
34238,0.0
34240,0.0
34241,0.0
34242,0.0
34243,0.0
34245,0.0
34246,0.0
34901,0.0
34902,0.0
34903,0.0
34904,0.0
37001,0.0
37002,0.0
37003,0.0
37004,0.0
37005,0.0
37006,0.0
37007,0.22429915690866511
37008,0.02647038001958864
37009,0.0
37010,0.3123515576923077
37011,0.0
37012,0.0
37013,0.0
37014,0.0
37015,0.0
37016,0.02564767616191904
37017,0.0
37018,0.0
37019,0.0
37020,0.0
37021,0.0
37022,0.0
37023,0.0
37024,0.0
37025,0.032739285714285714
37026,0.0
37027,0.0
37028,0.0
37029,0.0
37030,0.0
37031,0.0
37032,0.0
37033,0.0
37034,0.0
37035,0.0
37036,0.0
37037,0.0
37038,0.0
37039,0.0
37040,0.0
37041,0.0
37042,0.0
37044,0.0
37045,0.0
37046,0.038182260341431386
37047,0.0
37049,0.08955223880597014
37050,0.0
37051,0.0
37052,0.06521739130434782
37054,0.0
37055,0.0
37056,0.0
37057,0.0
37058,0.0
37059,0.0
37060,0.17086773841961853
37061,0.0
37062,0.0
37063,0.0
37065,0.0
37067,0.059863988724453844
37068,0.0
37069,0.0
37070,0.0
37071,0.0
37072,0.06598842465753424
37073,0.0
37074,0.0
37077,0.0
37078,0.0
37079,0.0
37080,0.07325187969924812
37081,0.0
37082,0.0037524271844660193
37083,0.0
37085,0.0
37086,0.0
37087,0.0
37088,0.0
37089,0.0
37090,0.0
37091,0.0
37092,0.04473217452997517
37096,0.0
37097,0.0
37098,0.5844578716216215
37099,0.0
37100,0.0
37101,0.0
37102,0.0
37103,0.0
37104,0.0
37106,0.0
37107,0.0
37108,0.0
37109,0.0
37110,0.0
37112,0.0
37113,0.29842154566744733
37114,0.0
37115,0.03979615384615384
37116,0.0
37117,0.0
37118,0.0
37119,0.0
37120,0.0
37121,0.0
37122,0.0
37123,0.0
37124,0.0
37125,0.0
37126,0.0
37127,0.0
37128,0.0
37129,0.0
37130,0.0
37131,0.0
37132,0.0
37133,0.0
37134,0.0
37135,0.0
37136,0.0
37137,0.0
37138,0.0
37139,0.0
37140,0.28275425219941347
37141,0.0
37142,0.0
37143,0.0
37144,0.0
37145,0.0
37146,0.0
37147,0.0
37148,0.0
37149,0.0
37150,0.0
37151,0.0
37152,0.054377367205542725
37154,0.0
37155,0.0
37156,0.7734046720575023
37157,0.0
37158,0.0
37159,0.0
37160,0.016436831683168316
37161,0.250719696969697
37162,0.0
37163,0.0
37164,0.0
37165,0.0
37166,0.0
37167,0.0
37168,0.36248552338530066
37169,0.0
37170,1.1765458896103895
37171,0.06085972850678733
37172,0.0
37173,0.0
37174,0.1561070707070707
37175,0.0
37176,0.0
37177,0.0
37178,0.0
37179,0.0
37180,0.0
37181,0.0
37182,0.0
37183,0.0
37184,0.0
37185,0.0
37186,0.0
37187,0.0
37188,0.0
37189,0.0
37190,0.0
37191,0.0
37192,0.0
37193,0.19467468421052633
37194,0.1825949063670412
37195,0.0
37196,0.040451612903225805
37197,0.01940816326530612
37198,0.0
37199,0.0
37200,0.0
37201,0.0
37202,0.07235574370709383
37203,0.0
37204,0.2864780876494024
37205,0.11977973568281938
37206,0.0
37207,0.0
37208,0.0
37209,0.0
37211,0.0
37212,0.03126229508196721
37213,0.0
37214,0.0
37215,0.0
37216,0.0
37217,0.0
37218,0.0
37219,0.0
37221,0.0
37222,0.0
37223,0.0
37224,0.0
37225,0.0
37226,0.0
37228,0.0
37229,0.0
37230,0.0
37231,0.0
37232,0.0
37233,0.0
37234,0.0
37235,0.0
37236,0.0
37237,0.1758148148148148
37238,0.0
37239,0.0
37240,0.0
37241,0.0
37242,0.0
37243,0.0
37244,0.0
37245,0.0
37246,0.08522818791946309
37247,0.0
37248,0.0
37249,0.0
37250,0.4152844036697248
37251,0.0
37252,0.0
37253,0.0
37254,0.0
37255,0.0
37256,0.0
37257,0.0
37258,0.0
37259,0.24144736842105266
37260,0.0
37261,0.0
37262,0.0
37263,0.0
37264,0.0
37265,0.0
37266,0.0
37267,0.0
37268,0.0
37269,0.0
37270,0.0
37271,0.0
37272,0.0
37273,0.0
37274,0.3139378361845297
37275,0.0
37276,0.0
37277,0.0
37278,0.03464488258317025
37279,0.0
37280,0.0
37281,0.0
37282,0.09686353448275861
37283,0.0
37284,0.0
37285,0.0
37286,0.12328761061946902
37287,0.0
37288,0.04270725903614458
37289,0.0
37290,0.0
37291,0.0
37292,0.0
37293,0.0
37294,0.035187004207767124
37296,0.0
37297,0.0
37298,0.0
37299,0.0
37300,0.0
37301,0.0
37302,0.0
37303,0.10549142857142857
37304,0.0
37305,0.0
37306,0.29839112903225806
37307,0.0
37309,0.0
37310,0.0
37311,0.0
37312,0.0
37313,0.07390641441441441
37314,0.0
37315,0.0
37316,0.08383608640406608
37317,0.0
37318,0.0
37319,0.0
37320,0.0
37321,0.0
37322,0.27196085575364665
37323,0.0
37324,0.0
37325,0.0
37327,0.0
37328,2.5081867630057806
37329,0.0
37330,0.0
37331,0.0
37332,0.6131095890410959
37333,0.0
37334,0.0
37335,0.0
37336,0.0
37337,0.0
37338,0.0
37339,0.0
37340,0.0
37341,0.0
37342,0.0
37343,0.0
37344,0.0
37345,0.0
37346,0.17712177121771217
37347,0.0
37348,0.0
37349,0.0
37350,0.0
