,CTOT,CMUN,Municipality,CCI,Digitalization,Energy_Climate_Resources,Mobility,Waste
5057,0749183,49183,Salce,0.27076923076923076,0.6538461538461539,0.3333333333333333,0.2,0.0
5058,0749186,49186,San Cebrián De Castro,0.32636425204133795,0.7557708400386225,0.3333333333333333,0.1260504201680672,0.16666666666666666
5059,1726165,26165,Viguera,0.22615384615384615,0.6307692307692307,0.3333333333333333,0.0,0.0
5060,0749187,49187,San Cristóbal De Entreviñas,0.3851478333316191,0.9316863032219722,0.3333333333333333,0.24405286343612334,0.16666666666666666
5061,0749188,49188,San Esteban Del Molar,0.39076923076923076,0.9538461538461538,0.3333333333333333,0.5,0.0
5062,0749189,49189,San Justo,0.35826923076923073,0.8413461538461539,0.3333333333333333,0.2,0.16666666666666666
5063,0749191,49191,San Miguel De La Ribera,0.33025376685170504,0.951268834258525,0.3333333333333333,0.2,0.0
5064,0749192,49192,San Miguel Del Valle,0.34076923076923077,0.9538461538461538,0.3333333333333333,0.0,0.16666666666666666
5065,0749193,49193,San Pedro De Ceque,0.3317307692307692,0.7086538461538461,0.3333333333333333,0.2,0.16666666666666666
5066,0749194,49194,San Pedro De La Nave-Almendra,0.3176346708046996,0.838173354023498,0.3333333333333333,0.0,0.16666666666666666
5067,0749200,49200,Santa Cristina De La Polvorosa,0.3807692307692308,0.9538461538461538,0.3333333333333333,0.2,0.16666666666666666
5068,0749201,49201,Santa Croya De Tera,0.34076923076923077,0.9538461538461538,0.3333333333333333,0.0,0.16666666666666666
5069,0749202,49202,Santa Eufemia Del Barco,0.27990966660458183,0.8995483330229093,0.3333333333333333,0.0,0.0
5070,0749205,49205,Santibáñez De Tera,0.37450814770350077,0.922540738517504,0.3333333333333333,0.2,0.16666666666666666
5071,0749206,49206,Santibáñez De Vidriales,0.47686713370849465,0.9343356685424731,0.3333333333333333,0.2,0.5
5072,0749224,49224,Trefacio,0.28313240946782425,0.9156620473391213,0.3333333333333333,0.0,0.0
5073,0749207,49207,Santovenia,0.4063011456628478,0.9538461538461538,0.3333333333333333,0.32765957446808514,0.16666666666666666
5074,0749208,49208,San Vicente De La Cabeza,0.25806078221624684,0.7903039110812342,0.3333333333333333,0.0,0.0
5075,1726168,26168,Villamediana De Iregua,0.5312246211038033,0.9538461538461538,0.3333333333333333,0.45227695167286247,0.5
5076,0749209,49209,San Vitero,0.30914711243005893,0.7957355621502948,0.3333333333333333,0.0,0.16666666666666666
5077,0749210,49210,Sanzoles,0.3807692307692308,0.9538461538461538,0.3333333333333333,0.2,0.16666666666666666
5078,1726169,26169,Villanueva De Cameros,0.34076923076923077,0.9538461538461538,0.3333333333333333,0.0,0.16666666666666666
5079,0749225,49225,Uña De Quintana,0.22923076923076924,0.6461538461538461,0.3333333333333333,0.0,0.0
5080,0749214,49214,Tábara,0.3807692307692308,0.9538461538461538,0.3333333333333333,0.2,0.16666666666666666
5081,0749216,49216,Tapioles,0.28923076923076924,0.9461538461538461,0.3333333333333333,0.0,0.0
5082,0749219,49219,Toro,0.6149034595577434,0.9576330144675469,0.3333333333333333,0.36688428332117007,0.8333333333333333
5083,0749220,49220,La Torre Del Valle,0.36390441227919523,0.919522061395976,0.3333333333333333,0.4,0.0
5084,0749221,49221,Torregamones,0.34076923076923077,0.9538461538461538,0.3333333333333333,0.0,0.16666666666666666
5085,0749222,49222,Torres Del Carrizal,0.43843639415783187,0.9421819707891594,0.3333333333333333,0.0,0.5
5086,0749223,49223,Trabazos,0.3836963378307342,0.9184816891536709,0.3333333333333333,0.5,0.0
5087,0749226,49226,Vadillo De La Guareña,0.3673996655518395,0.8869983277591973,0.3333333333333333,0.2,0.16666666666666666
5088,0749227,49227,Valcabado,0.4102200689521544,0.9499668435013262,0.3333333333333333,0.35113350125944587,0.16666666666666666
5089,0749228,49228,Valdefinjas,0.23076923076923078,0.6538461538461539,0.3333333333333333,0.0,0.0
5090,0749229,49229,Valdescorriel,0.2907692307692308,0.9538461538461538,0.3333333333333333,0.0,0.0
5091,0749230,49230,Vallesa De La Guareña,0.27076923076923076,0.6538461538461539,0.3333333333333333,0.2,0.0
5092,0749231,49231,Vega De Tera,0.3792307692307692,0.9461538461538461,0.3333333333333333,0.2,0.16666666666666666
5093,0749232,49232,Vega De Villalobos,0.28755826721083927,0.9377913360541963,0.3333333333333333,0.0,0.0
5094,0749233,49233,Vegalatrave,0.22923076923076924,0.6461538461538461,0.3333333333333333,0.0,0.0
5095,0749236,49236,Vidayanes,0.2741109078656012,0.6705545393280061,0.3333333333333333,0.2,0.0
5096,0749248,49248,Villalobos,0.3292307692307692,0.9461538461538461,0.3333333333333333,0.2,0.0
5097,0749234,49234,Venialbo,0.3798211495051224,0.9491057475256122,0.3333333333333333,0.2,0.16666666666666666
5098,1726170,26170,El Villar De Arnedo,0.2907692307692308,0.9538461538461538,0.3333333333333333,0.0,0.0
5099,0749235,49235,Vezdemarbán,0.3939799016772701,0.9529352226720648,0.3333333333333333,0.2669642857142857,0.16666666666666666
5100,0749237,49237,Videmala,0.23076923076923078,0.6538461538461539,0.3333333333333333,0.0,0.0
5101,0749238,49238,Villabrázaro,0.5914897821476769,0.9258699633699634,0.3333333333333333,0.531578947368421,0.6666666666666666
5102,0749239,49239,Villabuena Del Puente,0.48076923076923084,0.9538461538461538,0.3333333333333333,0.2,0.5
5103,0749240,49240,Villadepera,0.36251526251526256,0.9538461538461538,0.3333333333333333,0.35873015873015873,0.0
5104,0749241,49241,Villaescusa,0.3544120262826044,0.9491093117408906,0.3333333333333333,0.32295081967213113,0.0
5105,0749246,49246,Villalba De La Lampreana,0.36606795287211785,0.8803397643605894,0.3333333333333333,0.2,0.16666666666666666
5106,0749242,49242,Villafáfila,0.5307692307692308,0.9538461538461538,0.3333333333333333,0.2,0.6666666666666666
5107,0749243,49243,Villaferrueña,0.34023108141858144,0.9511554070929071,0.3333333333333333,0.0,0.16666666666666666
5108,0749244,49244,Villageriz,0.25923076923076926,0.7961538461538462,0.3333333333333333,0.0,0.0
5109,0749245,49245,Villalazán,0.3807692307692308,0.9538461538461538,0.3333333333333333,0.2,0.16666666666666666
5110,1232001,32001,Allariz,0.6991979559412976,0.9114870872769665,0.9166666666666665,0.2095026924295217,0.6666666666666666
5111,0749247,49247,Villalcampo,0.33623527654631624,0.9311763827315813,0.3333333333333333,0.0,0.16666666666666666
5112,0749250,49250,Villalpando,0.5807692307692308,0.9538461538461538,0.3333333333333333,0.7,0.5
5113,1232012,32012,Os Blancos,0.5305723060501284,0.9528615302506419,0.3333333333333333,0.2,0.6666666666666666
5114,0749251,49251,Villalube,0.41803631151457243,0.6538461538461539,0.3333333333333333,0.18633540372670807,0.5
5115,0749252,49252,Villamayor De Campos,0.37746953541507994,0.9373476770753998,0.3333333333333333,0.2,0.16666666666666666
5116,0749255,49255,Villamor De Los Escuderos,0.5307692307692308,0.9538461538461538,0.3333333333333333,0.2,0.6666666666666666
5117,0749256,49256,Villanázar,0.5307000254256141,0.953500127128071,0.3333333333333333,0.2,0.6666666666666666
5118,0749257,49257,Villanueva De Azoague,0.41880088544548977,0.9440044272274488,0.3333333333333333,0.4,0.16666666666666666
5119,0749258,49258,Villanueva De Campeán,0.4507692307692307,0.7538461538461538,0.3333333333333333,0.0,0.6666666666666666
5120,0749260,49260,Villanueva Del Campo,0.48076923076923084,0.9538461538461538,0.3333333333333333,0.2,0.5
5121,0749261,49261,Villaralbo,0.5307692307692308,0.9538461538461538,0.3333333333333333,0.2,0.6666666666666666
5122,0802010,02010,Alpera,0.5707692307692307,0.6538461538461539,0.3333333333333333,0.2,1.0
5123,0749262,49262,Villardeciervos,0.5707692307692308,0.9538461538461538,0.3333333333333333,0.4,0.6666666666666666
5124,0749263,49263,Villar De Fallaves,0.3343589743589743,0.9217948717948717,0.3333333333333333,0.0,0.16666666666666666
5125,1232014,32014,A Bola,0.6546710141070002,0.9483550705350012,0.9166666666666665,0.2,0.5
5126,0749264,49264,Villar Del Buey,0.47171970423095555,0.8525237547996377,0.3333333333333333,0.2560747663551402,0.5
5127,0749265,49265,Villardiegua De La Ribera,0.38029678982434884,0.9514839491217444,0.3333333333333333,0.2,0.16666666666666666
5128,0749266,49266,Villárdiga,0.28884115884115885,0.9442057942057942,0.3333333333333333,0.0,0.0
5129,0749267,49267,Villardondiego,0.2838461538461538,0.6692307692307692,0.3333333333333333,0.0,0.16666666666666666
5130,0749268,49268,Villarrín De Campos,0.48076923076923084,0.9538461538461538,0.3333333333333333,0.2,0.5
5131,0749269,49269,Villaseco Del Pan,0.28076923076923077,0.6538461538461539,0.3333333333333333,0.0,0.16666666666666666
5132,0749270,49270,Villavendimio,0.4223076923076924,0.6615384615384615,0.3333333333333333,0.2,0.5
5133,0749271,49271,Villaveza Del Agua,0.4411900034489584,0.7883522518816637,0.3333333333333333,0.16759776536312848,0.5
5134,0749272,49272,Villaveza De Valverde,0.2907692307692308,0.9538461538461538,0.3333333333333333,0.0,0.0
5135,0749273,49273,Viñas,0.5168966817496229,0.8344834087481147,0.3333333333333333,0.0,0.8333333333333333
5136,0749275,49275,Zamora,0.8614379114122945,0.9540762180893845,0.9166666666666665,0.4781133389720882,1.0
5137,0802001,02001,Abengibre,0.4887906211435623,0.9538461538461538,0.3333333333333333,0.24010695187165776,0.5
5138,0802004,02004,Albatana,0.4238461538461539,0.6692307692307692,0.3333333333333333,0.2,0.5
5139,0802025,02025,Caudete,0.5738461538461539,0.6692307692307692,0.3333333333333333,0.2,1.0
5140,0802005,02005,Alborea,0.4207692307692308,0.6538461538461539,0.3333333333333333,0.2,0.5
5141,0802006,02006,Alcadozo,0.32384615384615384,0.6692307692307692,0.3333333333333333,0.2,0.16666666666666666
5142,0802007,02007,Alcalá Del Júcar,0.32230769230769235,0.6615384615384615,0.3333333333333333,0.2,0.16666666666666666
5143,0802008,02008,Alcaraz,0.5714679976512037,0.6615384615384615,0.3333333333333333,0.44580152671755724,0.8333333333333333
5144,0802009,02009,Almansa,0.5768812359188928,0.6844061795944641,0.3333333333333333,0.2,1.0
5145,1531188,31188,Olaibar,0.568142213448765,0.4843485993775011,0.9166666666666665,0.2313624678663239,0.5
5146,1106017,06017,Baterno,0.6042307692307692,0.9461538461538461,0.7499999999999999,0.2,0.5
5147,0802027,02027,Corral-Rubio,0.4207692307692308,0.6538461538461539,0.3333333333333333,0.2,0.5
5148,1106159,06159,Zahínos,0.5144305796872531,0.622152898436266,0.3333333333333333,0.2,0.8333333333333333
5149,0802011,02011,Ayna,0.5032355273592387,0.6615384615384615,0.3333333333333333,0.3546391752577319,0.6666666666666666
5150,0802012,02012,Balazote,0.6138461538461538,0.6692307692307692,0.3333333333333333,0.4,1.0
5151,1003105,03105,El Pinós/Pinoso,0.6396153846153846,0.6230769230769231,0.9166666666666665,0.2,0.6666666666666666
5152,0802028,02028,Cotillas,0.4104984458570189,0.37861163227016886,0.3333333333333333,0.42388059701492536,0.5
5153,0802029,02029,Chinchilla De Monte-Aragón,0.44151845496681286,0.6615384615384615,0.3333333333333333,0.29605381329560254,0.5
5154,0802013,02013,Balsa De Ves,0.4223076923076924,0.6615384615384615,0.3333333333333333,0.2,0.5
5155,0802030,02030,Elche De La Sierra,0.7488461538461537,0.6692307692307692,0.9166666666666665,0.2,1.0
5156,1106160,06160,Zalamea De La Serena,0.46578253813696846,0.6289126906848425,0.3333333333333333,0.2,0.6666666666666666
5157,0802014,02014,El Ballestero,0.4238461538461539,0.6692307692307692,0.3333333333333333,0.2,0.5
5158,0802015,02015,Barrax,0.32076923076923075,0.6538461538461539,0.3333333333333333,0.2,0.16666666666666666
5159,0802016,02016,Bienservida,0.3607692307692308,0.6538461538461539,0.3333333333333333,0.4,0.16666666666666666
5160,0802017,02017,Bogarra,0.32384615384615384,0.6692307692307692,0.3333333333333333,0.2,0.16666666666666666
5161,0802018,02018,Bonete,0.42658882339774684,0.6538461538461539,0.3333333333333333,0.22909796314258002,0.5
5162,0802019,02019,El Bonillo,0.3222456447378888,0.6612282236894439,0.3333333333333333,0.2,0.16666666666666666
5163,0802020,02020,Carcelén,0.4844044665012407,0.6615384615384615,0.3333333333333333,0.26048387096774195,0.6666666666666666
5164,0802021,02021,Casas De Juan Núñez,0.4707692307692307,0.6538461538461539,0.3333333333333333,0.2,0.6666666666666666
5165,0802022,02022,Casas De Lázaro,0.3936772983114446,0.9769230769230768,0.3333333333333333,0.49146341463414633,0.0
5166,0802023,02023,Casas De Ves,0.4223076923076924,0.6615384615384615,0.3333333333333333,0.2,0.5
5167,0802024,02024,Casas-Ibáñez,0.4754601424190754,0.6692307692307692,0.3333333333333333,0.20806994286460792,0.6666666666666666
5168,0802026,02026,Cenizate,0.5238461538461539,0.6692307692307692,0.3333333333333333,0.2,0.8333333333333333
5169,1726171,26171,Villar De Torre,0.28076923076923077,0.6538461538461539,0.3333333333333333,0.0,0.16666666666666666
5170,0802033,02033,Fuente-Álamo,0.5723076923076924,0.6615384615384615,0.3333333333333333,0.2,1.0
5171,1003106,03106,Planes,0.7529649302444643,0.9398246512223216,0.9166666666666665,0.2,0.8333333333333333
5172,0802032,02032,Fuensanta,0.5421978021978022,0.6538461538461539,0.3333333333333333,0.30714285714285716,0.8333333333333333
5173,0802031,02031,Férez,0.4723076923076923,0.6615384615384615,0.3333333333333333,0.2,0.6666666666666666
5174,1726172,26172,Villarejo,0.38076923076923075,0.6538461538461539,0.3333333333333333,0.0,0.5
5175,0802034,02034,Fuentealbilla,0.4788436400201106,0.6615384615384615,0.3333333333333333,0.2326797385620915,0.6666666666666666
5176,0802035,02035,La Gineta,0.5896879706041804,0.6692307692307692,0.3333333333333333,0.529209083790133,0.8333333333333333
5177,0802036,02036,Golosalvo,0.4207692307692308,0.6538461538461539,0.3333333333333333,0.2,0.5
5178,0802037,02037,Hellín,0.6166863422291994,0.683431711145997,0.3333333333333333,0.4,1.0
5179,0802038,02038,La Herrera,0.5107692307692308,0.6538461538461539,0.3333333333333333,0.4,0.6666666666666666
5180,0802039,02039,Higueruela,0.4238461538461539,0.6692307692307692,0.3333333333333333,0.2,0.5
5181,0802040,02040,Hoya-Gonzalo,0.4323411371237459,0.6615384615384615,0.3333333333333333,0.25016722408026754,0.5
5182,0802041,02041,Jorquera,0.4569040050858233,0.6692307692307692,0.3333333333333333,0.3652892561983471,0.5
5183,0802042,02042,Letur,0.4738461538461538,0.6692307692307692,0.3333333333333333,0.2,0.6666666666666666
5184,1726173,26173,Villarroya,0.37153846153846154,0.6076923076923076,0.3333333333333333,0.5,0.16666666666666666
5185,0802043,02043,Lezuza,0.48530780868148493,0.6538461538461539,0.3333333333333333,0.5226928895612708,0.5
5186,0802054,02054,Navas De Jorquera,0.4223076923076924,0.6615384615384615,0.3333333333333333,0.2,0.5
