CMUN,TOURISM_HOUSES_PER_CAPITA_2022
50096,0.0
50098,0.0
50099,0.00023218017181332715
50100,0.0
50101,0.0
50102,0.003683241252302026
50104,0.0
50105,0.002631578947368421
50106,0.007462686567164179
50107,0.0
50108,0.0
50109,0.0
50110,0.002506265664160401
50111,0.0
50113,0.002607561929595828
50114,0.0
50115,0.0
50116,0.0
50117,0.0
50118,0.0011787819253438114
50119,0.0
50120,0.0
50121,0.003134796238244514
50122,0.0
50123,0.0
50124,0.0
50125,0.015544041450777202
50126,0.000724112961622013
50128,0.0
50129,0.0035714285714285713
50130,0.0
50131,0.0
50132,0.001813236627379873
50133,0.0
50134,0.0
50135,0.0
50136,0.0
50137,0.0
50138,0.0
50139,0.0
50140,0.0
50141,0.0
50142,0.0
50143,0.0
50144,0.0
50146,0.0
50147,0.0
50148,0.0
50149,0.0
50150,0.012224938875305624
50151,0.0
50152,0.0009910802775024777
50153,0.0009157509157509158
50154,0.0
50155,0.0
50156,0.0
50157,0.0028011204481792717
50159,0.00331858407079646
50160,0.0
50161,0.009615384615384616
50162,0.0
50163,0.0001668613382279326
50164,0.0
50165,0.0021968365553602814
50166,0.0
50167,0.0
50168,0.0
50169,0.0
50170,0.0
50171,0.0
50172,0.0
50173,0.014598540145985401
50174,0.0
50175,0.0
50176,0.0
50177,0.0
50178,0.0
50179,0.0
50180,0.0
50181,0.00141643059490085
50182,0.0
50183,0.025139664804469275
50184,0.0
50185,0.03225806451612903
50186,0.0
50187,0.0
50188,0.0
50189,0.0010080645161290322
50190,0.0
50191,0.0
50192,0.026490066225165563
50193,0.0011325028312570782
50194,0.0
50195,0.0
50196,0.0
50197,0.020833333333333332
50198,0.0
50199,0.0
50200,0.0
50201,0.0
50202,0.0
50203,0.0
50204,0.0
50205,0.0
50206,0.0
50207,0.0
50208,0.0
50209,0.00048204386599180526
50210,0.0
50211,0.0
50212,0.0
50213,0.0
50214,0.0
50215,0.0
50216,0.0
50217,0.0
50218,0.0
50219,0.0006207324643078833
50220,0.0
50221,0.038461538461538464
50222,0.0020757654385054488
50223,0.0009699321047526673
50224,0.0
50225,0.0
50227,0.0
50229,0.0
50230,0.0007974481658692185
50231,0.0
50232,0.0
50233,0.01
50234,0.0
50235,0.0005885815185403178
50238,0.029411764705882353
50239,0.0
50241,0.0
50243,0.0
50245,0.0
50246,0.0
50249,0.0
50250,0.0
50252,0.0004472938720739526
50254,0.0
50257,0.03680981595092025
50258,0.0
50262,0.0
50264,0.0
50265,0.0
50267,0.006472491909385114
50269,0.0
50270,0.0
50274,0.0
50276,0.0
50278,0.0
50280,0.013289036544850499
50282,0.014285714285714285
50284,0.013605442176870748
50286,0.0
50289,0.0
50290,0.0
50292,0.0
50294,0.0
50296,0.0
50901,0.0
50043,0.0
50052,0.011235955056179775
50228,0.0
50236,0.0
50251,0.0008634750071956251
50260,0.0
50271,0.0
50903,0.0
33019,0.04221802142407057
33020,0.0004505664263645726
33025,0.011596443757247778
33027,0.015189873417721518
33031,0.0006771538701948119
33033,0.0020902612826603326
33035,0.0014485405953501846
33039,0.03269330565646082
33044,0.0030241327649942716
33046,0.031683168316831684
33001,0.0006218905472636816
33003,0.03376205787781351
33005,0.014747191011235955
33009,0.014349775784753363
33011,0.0036049631120053656
33014,0.0052677787532923615
33016,0.0053872053872053875
33002,0.00640527950310559
33004,0.0014397717307365087
33006,0.0070921985815602835
33007,0.006198347107438017
33008,0.056952283222165216
33010,0.007172131147540984
33012,0.05308581664224068
33013,0.052313883299798795
33015,0.00896551724137931
33017,0.017985611510791366
33018,0.011771808028976758
33021,0.032753740396279825
33022,0.0035294117647058825
33023,0.008818813468733297
33024,0.004224011274024767
33026,0.000727499480357514
33028,0.002533783783783784
33029,0.006493506493506494
33030,0.0019138755980861245
33032,0.0014181044670290711
33034,0.01376597836774828
33036,0.07901564005633385
33038,0.0031545741324921135
33040,0.003818980332251289
33041,0.006140878988561108
33042,0.0005895067793279622
33043,0.04918032786885246
33045,0.02330428192497158
33047,0.03293172690763052
33048,0.0070921985815602835
33049,0.013136768354984674
33050,0.036585365853658534
33051,0.005201065584168464
33052,0.013812154696132596
33053,0.005794701986754967
33054,0.0026609898882384245
33055,0.06623681125439625
33056,0.0463517800493479
33057,0.0005402485143165856
33058,0.0038064165307232192
33059,0.006763681082188973
33060,0.0013491808544812077
33061,0.025495750708215296
33062,0.03908045977011494
33063,0.023923444976076555
33064,0.0035971223021582736
33065,0.0030721966205837174
33066,0.0009778612219353828
33067,0.012048192771084338
33068,0.024346257889990983
33069,0.01166407465007776
33070,0.008509470216854241
33071,0.006756756756756757
33072,0.014501891551071878
33073,0.0024290603952743734
33074,0.007407407407407408
33075,0.0036363636363636364
33076,0.01331081081081081
33077,0.0008695652173913044
33078,0.0
33037,0.0006296539640823478
07004,0.02073499662845583
07007,0.12754158964879853
07009,0.17399267399267399
07011,0.011098779134295227
07013,0.05644666491366465
07015,0.04580203196875931
07019,0.1329479768786127
07021,0.06116207951070336
07023,0.022249948014140153
07025,0.1411764705882353
07028,0.02711864406779661
07032,0.006610494588299767
07034,0.03375796178343949
07036,0.003382216937508257
07038,0.018366677599212858
07040,0.0033940104262046907
07044,0.021885030639042895
07046,0.015315651849084797
07048,0.05211307824100514
07051,0.03591597018296815
07054,0.02712542303353502
07056,0.007213465134918514
07057,0.1002755280955164
07058,0.07357212003872217
07059,0.05060483870967742
07060,0.02923114713829526
07061,0.05004522158577027
07062,0.025107851596203625
07063,0.05157170923379175
07064,0.008526512123634426
07065,0.01261366969785861
07901,0.141280353200883
07902,0.033769813921433495
07001,0.018907563025210083
07002,0.05316995205114544
07003,0.0923350103580941
07005,0.023108880041544055
07006,0.05736881747426563
07008,0.011166818596171376
07010,0.01362088535754824
07012,0.06341463414634146
07014,0.0504460935545735
07016,0.006875296348980559
07017,0.04561911658218682
07018,0.13924050632911392
07020,0.010216110019646365
07022,0.046559607449537195
07024,0.0857036968405448
07026,0.012378124623841432
07027,0.008544965640872423
07029,0.010386705017577502
07030,0.044863731656184486
07031,0.017126093506356212
07033,0.021458740178936373
07035,0.034141958670260555
07037,0.13894618413650853
07039,0.05412683452268749
07041,0.05553708014632524
07042,0.16776080210074004
07043,0.018026749370032954
07045,0.018048780487804877
07047,0.03654390934844193
07049,0.02631578947368421
07050,0.05252679938744257
07052,0.08631704055860942
07053,0.011737089201877934
07055,0.06714285714285714
35001,0.039560049671811245
35003,0.07807926588086385
35005,0.02032913843175218
35007,0.03687943262411347
35010,0.10562982489173414
35012,0.08033431661750245
35014,0.11971210340775558
35016,0.005980505799805647
35019,0.0626851409460105
35022,0.0043861452636484504
35023,0.004414212316376004
35002,0.007128887767333291
35004,0.006830191655493335
35006,0.0026913328630033184
35008,0.004816697886004816
35009,0.006493239633419636
35011,0.0032479818365287586
35015,0.0509203920631126
35017,0.009601896193102115
35018,0.016707693919237418
35020,0.0125
35021,0.005568548836173293
35024,0.0659816353301268
35025,0.044752264251465106
35026,0.0034393556352519256
35027,0.00403960396039604
35028,0.08962754117821635
35029,0.03744075829383886
35030,0.021157684630738523
35031,0.007156590472121342
35032,0.0031889449906989105
35033,0.01247537754432042
35034,0.11592054550844945
35013,0.010088111352317712
38051,0.0020778652668416446
38003,0.03560528992878942
38006,0.04353197318851216
38008,0.009777901941611957
38010,0.01761006289308176
38013,0.05081928283068155
38014,0.05504055619930475
38018,0.010269576379974325
38021,0.0718562874251497
38022,0.0156398925569708
38024,0.0176063207179087
38026,0.0069978340037607405
38028,0.027706619927194285
38031,0.007640670195928614
38033,0.004465334900117509
38035,0.030672853828306264
38037,0.012341648165077707
38039,0.011801573543139085
38041,0.010836437521164918
38043,0.008435677955588637
38045,0.034505640345056404
38048,0.03678070001977457
38049,0.0795773129178348
38001,0.06994112629761384
38002,0.04422382671480144
38004,0.0053811659192825115
38005,0.04867906066536203
38007,0.005643919958953309
38009,0.02427765429988032
38011,0.009898200007044982
38012,0.018338727076591153
38015,0.02615735935229396
38016,0.024475524475524476
38017,0.021031074002599345
38019,0.025077932350067465
38020,0.009423828125
38025,0.01169655787011251
38027,0.031221182979844553
38029,0.04215775158658205
38030,0.021713383339913146
38032,0.01357072435191092
38034,0.014285714285714285
38036,0.018835245724182725
38038,0.00415792299058123
38040,0.07271391847227322
38042,0.018921270117442365
38044,0.011319419879731164
38046,0.004971149578339991
38047,0.08140900195694717
38050,0.03927702467848453
38052,0.021934758155230598
38053,0.01808095335935895
38023,0.004049983979493752
38901,0.05331262939958592
39075,0.00783283680316839
39002,0.011686526122823098
39004,0.0093841642228739
39007,0.07446808510638298
39009,0.013427401001365498
39010,0.011904761904761904
39014,0.022105263157894735
39016,0.0031109346041832144
39018,0.006426958485322216
39020,0.008074590938176057
39022,0.05134099616858238
39084,0.005703422053231939
39086,0.012626262626262626
39089,0.006802721088435374
39091,0.031294452347083924
39093,0.0189873417721519
39095,0.05382131324004306
39098,0.023052959501557634
39100,0.005982053838484547
39102,0.020459440057430008
39001,0.03316749585406302
39003,0.010869565217391304
39005,0.019618528610354225
39006,0.08065290446471435
39008,0.0016630633627141194
39011,0.04145077720207254
39012,0.00535149598637801
39013,0.04819277108433735
39015,0.08759124087591241
39017,0.011799410029498525
39019,0.005942555298778475
39023,0.0023546032493524842
39024,0.0659392789373814
39025,0.0013150479053165509
39026,0.01287128712871287
39027,0.001083130246412131
39028,0.007262569832402235
39029,0.010540184453227932
39030,0.01
39031,0.014607425441265977
39032,0.021793275217932753
39033,0.025466893039049237
39034,0.0036496350364963502
39035,0.018725904167431615
39036,0.014026402640264026
39037,0.017190775681341718
39038,0.01616266944734098
39039,0.00641025641025641
39040,0.011478599221789884
39041,0.01585014409221902
39042,0.0067335621864272515
39043,0.028222013170272814
39044,0.029750099166997224
39045,0.015957446808510637
39046,0.011455525606469003
39047,0.08925180402582605
39048,0.00554016620498615
39049,0.05389221556886228
39050,0.04436860068259386
39051,0.0
39052,0.007922260380892913
39053,0.046296296296296294
39054,0.002522280141247688
39055,0.04720692368214005
39056,0.006351446718419196
39057,0.014807162534435262
39058,0.01282051282051282
39059,0.0011399908800729594
39060,0.005015524241700501
39061,0.05158902916848063
39062,0.010638297872340425
39063,0.012084592145015106
39064,0.009726443768996961
39065,0.011627906976744186
39066,0.025096525096525095
39067,0.006112469437652812
39068,0.08981233243967829
39069,0.0008496176720475786
39070,0.0
39071,0.01084010840108401
39072,0.0855457227138643
39073,0.007641673602179012
39074,0.004156639684970466
39076,0.03611045551097475
39077,0.0043859649122807015
39078,0.009450679267572357
39079,0.011167048054919908
39080,0.058028030489304154
39081,0.009633911368015413
39082,0.009164420485175202
39083,0.028620988725065046
39085,0.030726566833056017
39087,0.0020226055919095776
39088,0.3333333333333333
39090,0.03125
39092,0.005688282138794084
39094,0.055984555984555984
39096,0.05153203342618384
39097,0.039711191335740074
39099,0.004811344644213725
39101,0.0
39021,0.005474452554744526
05019,0.0024148671823049734
05070,0.0
05072,0.0
05076,0.0016891891891891893
05078,0.0
05079,0.0
05082,0.0
05084,0.03225806451612903
05086,0.0
05088,0.0
05092,0.00641025641025641
05093,0.00904977375565611
05096,0.0
05099,0.002070393374741201
05102,0.00046598322460391424
05104,0.0
05106,0.0
05110,0.01608910891089109
05113,0.0
05114,0.00145985401459854
05118,0.0
05122,0.0
05123,0.01694915254237288
05126,0.0
05130,0.05660377358490566
05131,0.0
05135,0.007389162561576354
05138,0.006134969325153374
05140,0.0
05143,0.0
05144,0.0
05147,0.0
05151,0.03296703296703297
05153,0.012658227848101266
05156,0.009771986970684038
05158,0.011363636363636364
05160,0.003115264797507788
05161,0.0013089005235602095
05164,0.045454545454545456
05166,0.0
05226,0.0
05229,0.0
05231,0.011627906976744186
05235,0.008620689655172414
05237,0.0
05240,0.006155198944823038
05243,0.011764705882352941
05245,0.009523809523809525
05249,0.09615384615384616
05251,0.0
05256,0.0
05257,0.0
05259,0.0
05262,0.012012012012012012
05264,0.0
05267,0.0
05902,0.0
05904,0.009009009009009009
05167,0.007272727272727273
05168,0.005913773368943152
05169,0.0
05170,0.16666666666666666
05171,0.03125
05172,0.0
05173,0.0
05174,0.014285714285714285
05175,0.0
05176,0.0036363636363636364
05177,0.0
05178,0.0
05179,0.0
05180,0.0
05181,0.0
05182,0.006578947368421052
05183,0.0
05184,0.01444043321299639
05185,0.008620689655172414
05186,0.005685048322910745
05187,0.006563525550867323
05188,0.0
05189,0.016091954022988506
05190,0.0
05191,0.0234375
05192,0.0
05193,0.0
05194,0.0
05195,0.0
05196,0.0
05197,0.0
05198,0.0
05199,0.0
05200,0.0
05201,0.0057361376673040155
05204,0.0013736263736263737
05205,0.0
05206,0.043478260869565216
05207,0.001358695652173913
05208,0.0
05209,0.0
05210,0.0
05211,0.0021321961620469083
05212,0.0
05213,0.0
05214,0.030303030303030304
05215,0.024390243902439025
05216,0.015873015873015872
05217,0.018867924528301886
05218,0.00909090909090909
05219,0.046511627906976744
05220,0.0
05221,0.003067484662576687
05222,0.014084507042253521
05224,0.0
05225,0.002680965147453083
05227,0.0041753653444676405
05228,0.0
05230,0.0
05232,0.007575757575757576
05233,0.0
05234,0.0
05236,0.035398230088495575
05238,0.01597051597051597
05239,0.0
05241,0.003863636363636364
05242,0.0
05244,0.05405405405405406
05246,0.0425531914893617
05247,0.013761467889908258
05252,0.0
05253,0.014084507042253521
05254,0.009389671361502348
05258,0.008620689655172414
05260,0.0
05261,0.027777777777777776
05263,0.012345679012345678
05265,0.0
05266,0.011494252873563218
05901,0.02734375
05903,0.00847457627118644
05905,0.03669724770642202
05001,0.020202020202020204
05002,0.012486228424531766
05005,0.0
05007,0.0
05008,0.0
05010,0.0
05012,0.0
05013,0.02021276595744681
05014,0.016519823788546256
05015,0.0
05016,0.002706534347209692
05017,0.0
05018,0.1111111111111111
05021,0.007020623080298377
05022,0.010638297872340425
05023,0.0
05024,0.0
05025,0.0
05026,0.0
05027,0.0
05029,0.0
05030,0.02631578947368421
05033,0.0
05034,0.0
05035,0.0
05036,0.0
05037,0.01293103448275862
05038,0.030534351145038167
05039,0.0
05040,0.0
05041,0.009836065573770493
05042,0.0
05043,0.0
05044,0.0
05045,0.0
05046,0.0
05047,0.02289012738853503
05048,0.009900990099009901
05049,0.00234192037470726
05051,0.018404907975460124
05052,0.0
05053,0.0
05054,0.007142857142857143
05055,0.00473186119873817
05056,0.0
05057,0.0015356265356265355
05058,0.0
05059,0.0
05060,0.0
05061,0.0029239766081871343
05062,0.0
05063,0.0
05064,0.0
05065,0.0
05066,0.009727626459143969
05067,0.0
05069,0.0
05073,0.0
05074,0.0013605442176870747
05075,0.0
05077,0.006329113924050633
05080,0.027777777777777776
05081,0.0
05083,0.006756756756756757
05085,0.023809523809523808
05087,0.0
05089,0.021359223300970873
05090,0.0
05094,0.0
05095,0.011363636363636364
05097,0.00808080808080808
05100,0.03558718861209965
05101,0.007246376811594203
05103,0.0
05105,0.037333333333333336
05107,0.0
05108,0.0
05109,0.0
05112,0.027522935779816515
05115,0.022151898734177215
05116,0.0
05117,0.0
05119,0.047619047619047616
05120,0.0
05121,0.0033112582781456954
05124,0.0
05125,0.0
05127,0.008075370121130552
05128,0.023809523809523808
05129,0.0
05132,0.020594965675057208
05133,0.0
05136,0.012345679012345678
05139,0.0
05141,0.020202020202020204
05142,0.0
05145,0.0
05148,0.038461538461538464
05149,0.009523809523809525
05152,0.0
05154,0.0
05155,0.0
05159,0.02843601895734597
05162,0.011494252873563218
05163,0.023344449737970462
05165,0.04918032786885246
05134,0.0
05157,0.0
09059,0.0015788618263716362
09125,0.0016556291390728477
09128,0.0
09129,0.031914893617021274
09132,0.0
09135,0.0
09138,0.009523809523809525
09140,0.016260162601626018
09143,0.0
09148,0.0
09151,0.007194244604316547
09154,0.0
09159,0.0
09162,0.0
09164,0.0
09168,0.012944983818770227
09170,0.0
09173,0.0
09177,0.001402524544179523
09179,0.0
09182,0.0
09184,0.0
09190,0.0
09192,0.0
09197,0.0
09199,0.00980392156862745
09206,0.0
09277,0.0
09280,0.0
09283,0.0
09288,0.0
09292,0.0
09294,0.0
09298,0.0
09302,0.0
09306,0.0
09308,0.0
09310,0.0
09312,0.0
09315,0.0
09317,0.0
09318,0.0
09327,0.0
09329,0.0
09332,0.0
09335,0.01282051282051282
09338,0.0
09340,0.0
09345,0.0
09347,0.0
09351,0.0
09353,0.0
09355,0.0
09358,0.07851239669421488
09361,0.0
09366,0.0
09369,0.0
09374,0.0
09378,0.0
09380,0.0
09386,0.0
09389,0.0
09391,0.0
09395,0.028169014084507043
09398,0.0
09405,0.0
09407,0.08
09408,0.0
09411,0.012048192771084338
09412,0.006749156355455568
09414,0.020618556701030927
09077,0.0
09079,0.0
09083,0.0
09085,0.0032102728731942215
09088,0.0
09093,0.0
09095,0.0
09100,0.0
09103,0.0
09105,0.01904761904761905
09109,0.005738880918220947
09113,0.0
09115,0.0
09119,0.0
09123,0.0
09906,0.0007017543859649122
09908,0.006147540983606557
09416,0.0
09417,0.0
09418,0.0
09419,0.0
09421,0.010948905109489052
09422,0.0
09423,0.0
09424,0.0
09425,0.0
09427,0.0013651877133105802
09428,0.010309278350515464
09429,0.0
09430,0.0
09431,0.0
09432,0.0
09433,0.0
09434,0.0
09437,0.0034602076124567475
09438,0.0014204545454545455
09439,0.0006868131868131869
09440,0.0
09441,0.0
09442,0.004819277108433735
09443,0.0
09444,0.0
09445,0.0
09446,0.0
09447,0.0
09448,0.0
09449,0.0
09450,0.08333333333333333
09451,0.007352941176470588
09454,0.0
09455,0.0
09456,0.0
09458,0.0
09460,0.0
09463,0.015444015444015444
09464,0.0
09466,0.0
09467,0.0
09471,0.0
09472,0.0
09473,0.0
09476,0.0
09478,0.0
09480,0.0
09482,0.0
09483,0.0048543689320388345
09485,0.0
09901,0.0056022408963585435
09902,0.002105263157894737
09903,0.006734846595160888
09904,0.0
09905,0.030120481927710843
09907,0.0009350163627863488
09208,0.0
09209,0.001937984496124031
09211,0.001388888888888889
09213,0.013888888888888888
09214,0.007112375533428165
09215,0.029339853300733496
09216,0.007575757575757576
09217,0.012953367875647668
09218,0.0070921985815602835
09219,2.834467120181406e-05
09220,0.0
09221,0.0013054830287206266
09223,0.0
09224,0.0
09225,0.0
09226,0.0
09227,0.00684931506849315
09228,0.0
09229,0.0
09230,0.0
09231,0.0
09232,0.0
09235,0.0
09236,0.0
09238,0.0
09239,0.0
09241,0.0028011204481792717
09242,0.0
09243,0.0
09244,0.0
09246,0.0
09247,0.0
09248,0.0
09249,0.0
09250,0.03333333333333333
09251,0.01182033096926714
09253,0.0
09255,0.0
09256,0.006198347107438017
09257,0.0
09258,0.0
09259,0.0
09261,0.0021413276231263384
09262,0.011428571428571429
09265,0.0
09266,0.020202020202020204
09267,0.0
09268,0.01020408163265306
09269,0.0
09270,0.0
09272,0.0035587188612099642
09273,0.0
09274,0.011959521619135235
09275,0.0
09276,0.0038910505836575876
09279,0.004219409282700422
09281,0.006369426751592357
09287,0.0
09289,0.002526847757422615
09295,0.0
09297,0.002638522427440633
09301,0.0034762456546929316
09303,0.0
09304,0.0
09307,0.0
09309,0.003105590062111801
09311,0.0
09314,0.0
09316,0.0
09321,0.0032080659945004585
09323,0.0
09325,0.0
09326,0.0
09328,0.0
09330,0.00051440329218107
09334,0.0
09337,0.0
09339,0.013793103448275862
09343,0.0
09346,0.0
09348,0.0
09350,0.0
09352,0.0
09354,0.0
09356,0.09302325581395349
09360,0.10714285714285714
09362,0.0
09363,0.0010351966873706005
09365,0.0
09368,0.0
09372,0.0
09373,0.009009009009009009
09375,0.0
09377,0.0
09381,0.0
09382,0.0
09384,0.0
09387,0.0
09388,0.0
09390,0.0
09392,0.0
09394,0.012145748987854251
09396,0.023952095808383235
09400,0.0084985835694051
09403,0.010101010101010102
09406,0.0
09409,0.015151515151515152
09410,0.0038382804503582393
09413,0.0175054704595186
09415,0.0
09001,0.0
09003,0.0
09006,0.0
09007,0.0
09009,0.0
09010,0.0
09011,0.0
09012,0.01904761904761905
09013,0.0
09014,0.005235602094240838
09016,0.0
09017,0.0
09018,0.0013083031612255453
09019,0.0
09020,0.0
09021,0.0
09022,0.014705882352941176
09023,0.0005506607929515419
09024,0.0
09025,0.025423728813559324
09026,0.0024330900243309003
09027,0.0
09029,0.005494505494505495
09030,0.007633587786259542
09032,0.0
09033,0.0
09034,0.0
09035,0.0064516129032258064
09036,0.0
09037,0.017857142857142856
09038,0.0
09039,0.030303030303030304
09041,0.0
09043,0.005376344086021506
09044,0.0
09045,0.0
09046,0.0
09047,0.0
09048,0.0
09050,0.0
09051,0.0
09052,0.0
09054,0.01
09055,0.0
09056,0.0012387736141220192
09057,0.0
09058,0.0
09060,0.0
09061,0.0
09062,0.0
09063,0.0
09064,0.015228426395939087
09065,0.017964071856287425
09066,0.0
09067,0.0022988505747126436
09068,0.0
09070,0.0
09071,0.0
09072,0.002232142857142857
09073,0.0007057163020465773
09074,0.0008503401360544217
09075,0.01834862385321101
09076,0.0
09078,0.0
09082,0.0
09084,0.0
09086,0.004021447721179625
09090,0.02040816326530612
09091,0.0053475935828877
09094,0.0
09098,0.0
09101,0.0
09102,0.0
09104,0.0
09108,0.00847457627118644
09110,0.0
09112,0.0
09114,0.0
09117,0.0
09120,0.0
09122,0.0
09124,0.004768392370572207
09127,0.0
09130,0.014492753623188406
09131,0.004316546762589928
09133,0.0
09134,0.011111111111111112
09136,0.0
09137,0.0
09139,0.0
09141,0.003978779840848806
09144,0.0
09149,0.0
09152,0.0
09155,0.03571428571428571
09160,0.0
09163,0.017133956386292833
09166,0.0
09167,0.017857142857142856
09169,0.0
09172,0.0
09174,0.001098901098901099
09175,0.0
09176,0.0
09178,0.0
09180,0.0
09181,0.004366812227074236
09183,0.0
09189,0.00819672131147541
09191,0.0
09194,0.007370054305663305
09195,0.018867924528301886
09196,0.0
09198,0.0
09200,0.0
09201,0.0
09202,0.0
24089,0.0033689447542482476
24176,0.0
24179,0.02040816326530612
24182,0.0
24184,0.015544041450777202
24187,0.002173913043478261
24188,0.0009742790335151987
24191,0.0
24194,0.0038022813688212928
24196,0.008478802992518703
24199,0.00936768149882904
24201,0.0
24205,0.0008635578583765112
24209,0.004318100035984167
24212,0.0
24213,0.00625
24216,0.0
24218,0.0020325203252032522
24223,0.0006816632583503749
24225,0.0035714285714285713
24228,0.0
24229,0.0
24902,0.0
24002,0.0
24004,0.0
24005,0.0
24009,0.010452961672473868
24010,0.0007021767479185475
24012,0.010135135135135136
24017,0.0
24019,0.0028735632183908046
24023,0.0
24024,0.0
24027,0.0
24029,0.00684931506849315
24031,0.0
24033,0.0
24038,0.0008800234672924611
24041,0.02734375
24043,0.027777777777777776
24046,0.0
24049,0.001866832607342875
24050,0.0
24054,0.0
24057,0.0014144271570014145
24058,0.0
24062,0.0
24065,0.0011843663639952626
24068,0.0022123893805309734
24070,0.0009291521486643438
24071,0.003864734299516908
24074,0.0
24078,0.0084985835694051
24080,0.0048543689320388345
24082,0.0010330578512396695
24086,0.0
24088,0.0
24092,0.0024783147459727386
24155,0.0
24157,0.0003208213025344883
24159,0.001095890410958904
24162,0.0009685230024213075
24166,0.0006591957811470006
24168,0.0
24171,0.0
24174,0.0
24094,0.002967359050445104
24095,0.0
24096,0.017699115044247787
24097,0.004608294930875576
24098,0.0046875
24099,0.0
24100,0.020224719101123594
24101,0.0
24102,0.0032
24103,0.01509433962264151
24104,0.0
24105,0.0005390835579514825
24106,0.017543859649122806
24107,0.0
24108,0.0
24109,0.0021810250817884407
24110,0.0024096385542168677
24112,0.007434944237918215
24113,0.0
24114,0.005115961800818554
24115,0.0020132117017930165
24116,0.018867924528301886
24117,0.0
24118,0.01
24119,0.0026490066225165563
24120,0.02064896755162242
24121,0.09597523219814241
24122,0.0020761245674740486
24123,0.0027816411682892906
24124,0.0
24125,0.0
24127,0.0
24129,0.007633587786259542
24130,0.02510460251046025
24131,0.0
24132,0.00966183574879227
24133,0.0
24134,0.0008141112618724559
24136,0.00199203187250996
24137,0.004508566275924256
24139,0.0016835016835016834
24141,0.0
24142,0.0003999200159968006
24143,0.0
24144,0.007587253414264037
24145,0.02258064516129032
24146,0.0
24148,0.0011235955056179776
24149,0.0
24150,0.0
24151,0.0041928721174004195
24152,0.010548523206751054
24153,0.0037735849056603774
24154,0.0
24156,0.0
24158,0.0030211480362537764
24160,0.001394700139470014
24161,0.005847953216374269
24163,0.0007771517388770158
24164,0.0027247956403269754
24167,0.006510416666666667
24169,0.000992063492063492
24170,0.0004854368932038835
24172,0.0024630541871921183
24173,0.0
24175,0.0004520795660036166
24177,0.001976284584980237
24178,0.04225352112676056
24180,0.0
24181,0.0006369426751592356
24183,0.0035971223021582736
24185,0.002012072434607646
24189,0.0014108352144469526
24190,0.0
24193,0.0024271844660194173
24197,0.0012062726176115801
24198,0.00865051903114187
24202,0.002430428970713331
24203,0.0
24206,0.001665741254858412
24207,0.0
24210,0.004918032786885246
24211,0.0
24214,0.007331378299120235
24215,0.006622516556291391
24217,0.0
24219,0.001937984496124031
24221,0.0
24222,0.00027047495401925784
24224,0.008460236886632826
24226,0.0
24227,0.0016085790884718498
24230,0.0
24901,0.0032822757111597373
24093,0.0056022408963585435
24001,0.005405405405405406
24003,0.0016835016835016834
24006,0.0
24007,0.01174934725848564
24008,0.0034958244319285296
24011,0.005917159763313609
24014,0.0004833252779120348
24015,0.0
24016,0.0021321961620469083
24018,0.0
24020,0.033707865168539325
24021,0.00441257584114727
24022,0.003246753246753247
24025,0.0
24026,0.0008952551477170994
24028,0.0
24030,0.0010403662089055348
24032,0.0
24034,0.0012132977432661976
24036,0.01568627450980392
24037,0.005970149253731343
24039,0.0017667844522968198
24040,0.00663716814159292
24042,0.0
24044,0.0
24047,0.0
24051,0.0
24052,0.0070921985815602835
24053,0.004728132387706856
24055,0.006756756756756757
24056,0.0013382402141184342
24059,0.0023446658851113715
24060,0.011560693641618497
24061,0.0004985044865403788
24063,0.0
24064,0.0
24066,0.002242152466367713
24067,0.0
24069,0.0
24073,0.0
24076,0.0019059720457433292
24077,0.0
24079,0.002205071664829107
24081,0.007874015748031496
24083,0.002707581227436823
24084,0.0
24087,0.0
24090,0.007957559681697613
24091,0.007054673721340388
24165,0.0
34902,0.0
34034,0.0
34037,0.003278688524590164
34039,0.0
34045,0.0
34046,0.0
34049,0.014534883720930232
34051,0.0
34053,0.0
34055,0.0
34057,0.0024630541871921183
34060,0.0
34062,0.0
34066,0.0
34069,0.0
34070,0.0
34073,0.0
34076,0.0
34079,0.0012004801920768306
34081,0.017241379310344827
34083,0.0005347593582887701
34086,0.0
34088,0.002785515320334262
34091,0.0
34093,0.0
34098,0.0
34101,0.0
34103,0.0
34107,0.0
34110,0.0
34112,0.0
34116,0.0
34121,0.013888888888888888
34123,0.0005399568034557236
34125,0.0
34127,0.0
34130,0.0
34132,0.0
34134,0.0
34135,0.006329113924050633
34139,0.0
34141,0.0
34146,0.0
34149,0.0
34152,0.0
34155,0.0
34157,0.0013637913399249914
34158,0.004016064257028112
34160,0.0064516129032258064
34163,0.0
34167,0.0
34169,0.0
34171,0.003988035892323031
34177,0.0
34179,0.0
34181,0.0
34185,0.028169014084507043
34186,0.0
34192,0.0
34199,0.008424599831508003
34202,0.0
34208,0.0
34213,0.0
34215,0.005952380952380952
34218,0.0
34221,0.0
34223,0.0
34225,0.00031138097462245055
34228,0.0
34230,0.0
34233,0.0
34236,0.00641025641025641
34238,0.0
34241,0.0
34243,0.0
34245,0.0032679738562091504
34001,0.0
34003,0.005988023952095809
34004,0.002424977265838133
34005,0.0022026431718061676
34006,0.0
34009,0.0
34010,0.0017482517482517483
34011,0.004819277108433735
34012,0.0
34015,0.0
34017,0.006185567010309278
34018,0.0
34019,0.0
34020,0.0
34022,0.003270645952575634
