CMUN,ECONOMY_COMPANIES_PER_CAPITA_2020
13025,0.015045135406218655
13026,0.06129032258064516
13027,0.4267241379310345
13028,0.24517374517374518
13029,0.0
13030,0.047619047619047616
13031,1.646551724137931
13032,0.02142857142857143
13033,0.09183673469387756
13034,2.8759562841530055
13035,0.0011445653344823873
13036,0.03800904977375565
13037,0.05017103762827822
13038,0.09774436090225563
13039,0.5488215488215489
13040,0.0020560854417728024
13041,0.005122950819672131
13042,0.2217741935483871
13043,0.010826771653543307
13044,0.92018779342723
13045,0.0124282982791587
13046,0.06232294617563739
13047,0.8692628650904033
13048,0.0022872276393403152
13049,0.0963855421686747
13050,0.018028846153846152
13051,0.026501766784452298
13052,1.5054347826086956
13053,0.13027358731782152
13054,0.01736958619515241
13055,0.0025290844714213456
13056,1.444108761329305
13057,0.006908020979915569
13058,0.2961783439490446
13059,0.002308580223162755
13060,0.052884615384615384
13061,2.0207612456747404
13062,0.004774246351111717
13063,0.3851963746223565
13064,0.04236902050113895
13065,0.07137654770575383
13066,0.06266318537859007
13067,0.0058414464534075105
13068,0.15864022662889518
13069,0.03909643788010426
13070,0.06550218340611354
13071,2.2466216216216215
13072,0.0009782821365681863
13073,0.02505446623093682
13074,0.08133086876155268
13075,0.0064995357474466105
13076,0.08056872037914692
13077,0.541747572815534
13078,0.22721629004221505
13079,0.06892220082070179
13080,0.0011119105239060763
13081,0.11949685534591195
13082,4.004694835680751
13083,0.0059668879737793095
13084,0.015364061456245824
13085,0.23255813953488372
13086,0.002276176024279211
13087,12.158536585365853
13088,0.0009630712008501594
13089,0.13484848484848486
13090,0.032148900169204735
13091,0.01090909090909091
13092,0.20098039215686275
13093,0.19246231155778895
13094,0.002301736765013601
13095,0.0
13096,9.535714285714286
13097,0.016468151216986016
13098,0.04998162440279309
13901,0.03700361010830325
13902,0.043601895734597156
13903,0.06039076376554174
13904,0.05226480836236934
14001,0.28422619047619047
14002,0.16715045960328978
14003,0.005634437683119224
14004,0.10135617416131334
14005,0.14267515923566879
14006,0.008887219927400176
14007,0.7903118779031187
14008,0.009920207030407592
14009,0.037866834963710946
14010,0.10205503308951584
14011,0.007867661892273553
14012,0.45
14013,0.16234482758620689
14014,0.006991260923845194
14015,0.04679376083188908
14016,0.028353787558188744
14017,0.6297554347826086
14018,0.015595229694446405
14019,0.10454234193106597
14020,0.0020800832033281333
14021,63.20338983050848
14022,0.0007438097619492247
14023,0.03581506403299327
14024,0.04964539007092199
14025,0.05486725663716814
14026,0.031546707503828486
14027,0.24140930839495434
14028,0.0008272153862061834
14029,0.6489675516224189
14030,0.14301700984780663
14031,0.003038590094196293
14032,0.03550295857988166
14033,0.13163972286374134
14034,0.005739795918367347
14035,1.3723723723723724
14036,0.027862362971985383
14037,0.04458314757021846
14038,0.7127815866797258
14039,0.0035158093440302027
14040,0.10576271186440678
14041,0.055161719096145326
14042,0.4125455491931286
14043,0.02231943576466387
14044,0.009769865392965697
14045,0.12191358024691358
14046,0.06172839506172839
14047,0.010482965181579932
14048,0.02526002971768202
14049,0.7556313993174062
14050,0.007198067632850242
14051,0.027767888928444288
14052,0.375
14053,0.03727730441518203
14054,0.16634588946934287
14055,0.08595149922350974
14056,0.08117599387690784
14057,0.02
14058,0.07603902178270747
14059,0.0026549576227917903
14060,0.27283653846153844
14061,0.007167680278019114
14062,0.08543417366946779
14063,0.04554655870445344
14064,0.008211678832116789
14065,0.32947976878612717
14066,0.19667235494880547
14067,0.040473136668091776
14068,0.0032633081786661226
14069,0.945
14070,0.007539168335492991
14071,0.033093525179856115
14072,0.04153686396677051
14073,0.14510166358595195
14074,0.04890282131661442
14075,0.011721907841552142
14901,0.08188976377952756
14902,0.050711743772241996
15001,0.2650253439536568
15002,0.42494984497537847
15003,0.002870604387032357
15004,0.1462882096069869
15005,0.38538538538538536
15006,0.01309458554114136
15007,0.026664402173913044
15008,0.23819423819423818
15009,0.14355410999408633
15010,0.007844660194174758
15011,0.6142241379310345
15012,0.015503465791840839
15013,0.11490082244799225
15014,0.036141543886160435
15015,0.05683453237410072
15016,0.11048513302034428
15017,0.3510047846889952
15018,0.002642383836741331
15019,2.1005631536604987
15020,0.006897212376664431
15021,0.12406499871034304
15022,0.07654772796584325
15023,0.08537322453913569
15024,0.044786007685172914
15025,0.011222444889779559
15027,0.120817843866171
15028,0.06589785831960461
15029,0.2263914946841776
15030,3.4293727689954103
15031,0.008977480219111381
15032,0.010595079463095973
15033,0.03199606202313562
15034,0.05802423797282409
15035,0.2197839297771776
15036,0.26989565488241707
15037,0.004748664438126777
15038,0.025971238463189526
15039,0.028634361233480177
15040,0.16343283582089552
15041,0.22660915726609157
15042,0.012893109155849812
15043,0.12202656780970034
15044,0.013881072969424124
15045,0.18962848297213622
15046,0.18712378958387857
15047,0.017129754518478556
15048,0.1964501815248084
15049,0.01235146966854284
15050,0.0832632464255677
15051,0.12179822268687925
15052,0.05293551491819057
15053,0.0923211551082914
15054,0.26208045703403954
15055,0.006100398076823657
15056,0.09440698135660452
15057,0.1475143826523086
15058,0.21233262861169838
15059,0.026181301412915744
15060,0.039901438677370636
15061,0.0485657104736491
15062,0.06531853972798855
15064,0.024775876120619395
15065,0.3127348643006263
15066,0.032448733413751506
15067,0.12557028025200956
15068,0.04088016395210873
15069,0.08834310850439883
15070,0.08854235496233646
15071,0.05344827586206897
15072,0.06501311188811189
15073,0.13699127906976744
15074,0.009206242281351746
15075,0.27692307692307694
15076,0.01009483022330988
15077,0.2689434364994664
15078,0.9789484932677922
15079,0.0009004999327212694
15080,0.0673202614379085
15081,0.027586206896551724
15082,1.288104089219331
15083,0.002955717970765262
15084,0.15013648771610555
15085,0.05417051400430902
15086,0.04942196531791908
15087,0.12075222698779281
15088,0.04161799065420561
15089,0.09233586188856918
15090,0.014688368400158794
15091,0.05824446267432322
15092,0.49385749385749383
15093,0.05752469494479954
15901,0.05863563769107917
15902,0.07910804353597027
16001,0.0
16002,0.15517241379310345
16003,0.048458149779735685
16004,0.05063291139240506
16005,0.06694560669456066
16006,0.01937984496124031
16007,0.6124031007751938
16008,0.0026246719160104987
16009,0.0
16010,0.1836734693877551
16011,0.0
16012,0.2413793103448276
16013,0.0
16014,1.4166666666666667
16015,0.06366459627329192
16016,0.030379746835443037
16017,0.059574468085106386
16018,0.09895833333333333
16019,0.01805869074492099
16020,0.0
16022,0.0
16023,0.5394736842105263
16024,0.008928571428571428
16025,0.0
16026,0.38095238095238093
16027,0.5631067961165048
16029,0.005076142131979695
16030,0.0
16031,0.0
16032,0.4473684210526316
16033,0.45403899721448465
16034,0.0033994334277620396
16035,0.10416666666666667
16036,0.04484304932735426
16038,0.0
16039,1.09375
16040,0.013245033112582781
16041,0.2571428571428571
16042,0.21568627450980393
16043,0.006430868167202572
16044,0.0
16045,0.1875
16046,0.056818181818181816
16047,0.04888888888888889
16048,0.10655737704918032
16049,0.01072961373390558
16050,0.20863309352517986
16051,0.02510460251046025
16052,0.47368421052631576
16053,0.033766233766233764
16055,0.10232558139534884
16056,0.035386631716906945
16057,0.0
16058,0.0
16060,0.5
16061,0.08891595615103533
16062,0.0
16063,0.0
16064,0.425
16065,0.021686746987951807
16066,0.5156626506024097
16067,0.003587736464448793
16068,0.04065040650406504
16070,0.0
16071,0.0
16072,0.6
16073,0.16666666666666666
16074,0.0
16078,109.67647058823529
16079,7.510749760594851e-05
16081,0.11428571428571428
16082,0.39344262295081966
16083,0.0
16084,0.0
16085,0.1875
16086,0.4
16087,0.009060955518945634
16088,0.030973451327433628
16089,0.19607843137254902
16091,0.008565310492505354
16092,0.14035087719298245
16093,0.031446540880503145
16094,0.09836065573770492
16095,0.033783783783783786
16096,0.3516483516483517
16097,0.019886363636363636
16098,0.21897810218978103
16099,0.016176470588235296
16100,0.2512820512820513
16101,0.00784313725490196
16102,0.86875
16103,0.007941760423560556
16104,0.0
16106,2.7419354838709675
16107,0.0
16108,0.0
16109,0.0
16110,0.07547169811320754
16111,0.14285714285714285
16112,0.4972972972972973
16113,0.22701149425287356
16115,0.0
16116,0.12962962962962962
16117,1.6785714285714286
16118,0.060955518945634266
16119,0.00826972010178117
16121,0.0660377358490566
16122,0.11016949152542373
16123,0.0
16124,1.9523809523809523
16125,0.07678958785249458
16126,0.024822695035460994
16128,0.0
16129,0.07692307692307693
16130,0.5773195876288659
16131,0.005943536404160475
16132,0.0
16133,15.090909090909092
16134,0.08338881491344874
16135,0.0
16137,0.0
16139,0.47619047619047616
16140,0.0
16141,0.3333333333333333
16142,0.06766917293233082
16143,0.0
16145,2.066666666666667
16146,0.0
16147,0.0
16148,0.7931034482758621
16149,0.017513134851138354
16150,0.0379746835443038
16151,0.0
16152,0.0
16153,2.088235294117647
16154,0.3971756398940865
16155,0.006491499227202473
16156,0.006279434850863423
16157,0.1134020618556701
16158,0.3915094339622642
16159,0.022590361445783132
16160,0.0
16161,0.0
16162,0.0
16163,0.0
16165,0.10344827586206896
16166,0.38
16167,0.07114624505928854
16169,0.0
16170,1.675
16171,0.1625560538116592
16172,0.007456503728251864
16173,0.020958083832335328
16174,0.03535353535353535
16175,3.1881720430107525
16176,0.0
16177,0.0
16181,0.0
16185,0.0
16186,0.5777777777777777
16187,0.0
16188,0.16129032258064516
16189,0.31
16190,2.07168458781362
16191,0.016412661195779603
16192,0.0
16193,0.0
16194,0.38
16195,0.1630901287553648
16196,0.052434456928838954
16197,0.010294117647058823
16198,2.0806451612903225
16199,0.0
16202,2.2758620689655173
16203,1.1887456037514654
16204,0.0012181829839071616
16205,0.013333333333333334
16206,0.10256410256410256
16209,0.03286384976525822
16211,0.2636363636363636
16212,0.04419889502762431
16213,0.0
16215,0.5428571428571428
16216,0.05058365758754864
16217,0.0
16218,0.09278350515463918
16219,0.06222222222222222
16224,0.10227272727272728
16225,0.0
16227,0.2033898305084746
16228,0.1592920353982301
16231,0.0
16234,0.0
16236,5.380952380952381
16237,0.0
16238,0.24742268041237114
16239,0.021141649048625793
16240,0.07407407407407407
16242,0.2803738317757009
16243,0.10240963855421686
16244,0.10267857142857142
16245,0.04365620736698499
16246,0.0641025641025641
16247,0.0
16248,0.7808219178082192
16249,0.13755020080321284
16250,0.0
16251,2.909090909090909
16253,0.012016021361815754
16254,0.020618556701030927
16255,0.02358490566037736
16258,0.07534246575342465
16259,0.03888888888888889
16263,2.032258064516129
16264,0.01918649270913277
16265,0.0
16266,1.3478260869565217
16269,0.10997442455242967
16270,0.04555808656036447
16271,0.24378109452736318
16272,0.014687882496940025
16273,0.0779816513761468
16274,0.0
16275,0.0
16276,0.0
16277,0.7058823529411765
16278,0.04672897196261682
16279,0.17543859649122806
16280,0.04296875
16901,0.2839506172839506
16902,0.0
16903,1.4516129032258065
16904,0.03159340659340659
16905,0.2628458498023715
16906,0.0021413276231263384
16908,0.22857142857142856
16909,0.24193548387096775
16910,0.0
17001,0.9295774647887324
17002,0.19932432432432431
17003,0.015209125475285171
17004,0.3954802259887006
17005,0.04834605597964377
17006,0.4143835616438356
17007,0.0848078096400244
17008,0.15155331654072207
17009,0.08535726856740584
17010,0.007312898708573207
17011,0.1630695443645084
17012,0.13594232749742532
17013,0.2835178351783518
17014,0.0009957679860592482
17015,20.193181818181817
17016,0.004603399433427762
17018,0.07370517928286853
17019,0.34
17020,0.15787370103916867
17021,0.004137115839243499
17022,4.347593582887701
17023,0.22723609991941982
17024,0.0011747650469906019
17025,0.21548117154811716
17026,0.03633314700950251
17027,0.35838926174496644
17028,0.010707756594411073
17029,0.04603580562659847
17030,0.41263940520446096
17031,0.024891774891774892
17032,1.4880952380952381
17033,0.18738803296309567
17034,0.1260249779235524
17035,0.0033234213748469478
17036,0.30042918454935624
17037,0.004383218534752661
17038,0.6241610738255033
17039,0.5225563909774437
17040,0.03024026512013256
17041,0.04076086956521739
17042,0.23154362416107382
17043,0.03205128205128205
17044,4.291005291005291
17046,0.006704980842911878
17047,1.4366347177848775
17048,0.11713395638629283
17049,0.041681478848204764
17050,0.014963043086352984
17051,0.021538461538461538
17052,0.06428571428571428
17054,0.18012422360248448
17055,0.0367170626349892
17056,1.731578947368421
17057,0.05564784053156146
17058,0.025841816758026624
17060,0.13011152416356878
17061,0.048417132216014895
17062,3.7877551020408164
17063,0.002156651308695226
17064,0.08786610878661087
17065,0.08980582524271845
17066,8.077092511013216
17067,0.0015056353781295706
17068,0.020942408376963352
17069,0.1554054054054054
17070,0.03807615230460922
17071,0.7579617834394905
17073,0.22252559726962456
17074,0.021529324424647365
17075,0.04669260700389105
17076,0.026200873362445413
17077,0.5095541401273885
17078,0.047409040793825796
17079,19.27810650887574
17080,0.0001999920003199872
17081,0.22448979591836735
17082,0.14986376021798364
17083,0.4510135135135135
17084,0.009282896263634254
17085,0.10191082802547771
17086,1.0916230366492146
17087,0.00955509107196178
17088,0.18861209964412812
17089,0.8073286052009456
17090,0.01026694045174538
17091,0.08093278463648834
17092,0.7954971857410882
17093,0.0260008254230293
17094,0.1518784972022382
17095,2.0292164674634794
17096,0.0005508196721311475
17097,0.18181818181818182
17098,0.15488215488215487
17099,0.020785219399538105
17100,0.22448979591836735
17101,0.20384615384615384
17102,0.07818411097099622
17103,0.6383561643835617
17105,0.004110715264456015
17106,0.04871060171919771
17107,0.20812182741116753
17109,0.2745664739884393
17110,0.20483193277310924
17111,0.07216494845360824
17112,0.014154281670205236
17114,10.195833333333333
17115,0.0008775406216384533
17116,0.0625
17117,4.235981308411215
17118,0.06592012597874108
17119,0.0007718601830411291
17120,1.2072072072072073
17121,0.02654867256637168
17123,0.23006134969325154
17124,0.6238738738738738
17125,0.005615724027276374
17126,0.14545454545454545
17128,0.12530120481927712
17129,0.043478260869565216
17130,0.28342245989304815
17132,0.5057736720554272
17133,0.06478149100257069
17134,0.018137847642079808
17135,0.21935483870967742
17136,0.0594059405940594
17137,1.531496062992126
17138,0.011784872509106493
17139,0.1851179673321234
17140,0.06346666666666667
17141,1.1205533596837944
17142,0.032433007230965545
17143,0.005955463490419472
17144,0.14215686274509803
17145,0.5618374558303887
17146,0.15127478753541077
17147,0.17934909857176307
17148,0.014081862561021405
17149,0.019702276707530646
17150,0.6819085487077535
17151,0.004807692307692308
17152,7.2125
17153,0.0015826015928119257
17154,0.05067567567567568
17155,9.097560975609756
17157,0.000606215302150469
17158,0.3333333333333333
17159,0.15007012622720897
17160,2.0838471023427867
17161,0.004094303968325385
17162,0.01694915254237288
17163,1.4978723404255319
17164,0.0999486125385406
17165,0.012248468941382326
17166,0.08273381294964029
17167,0.2914572864321608
17168,0.010805804260574252
17169,0.6653306613226453
17170,0.0055309734513274336
17171,0.1261682242990654
17172,0.24334600760456274
17173,0.041401273885350316
17174,0.0995260663507109
17175,0.20179372197309417
17176,0.02666666666666667
17177,0.36942675159235666
17178,0.23895027624309392
17180,0.47233009708737866
17181,0.03943452380952381
17182,0.008913649025069638
17183,0.06788511749347259
17184,0.45161290322580644
17185,0.17352185089974292
17186,0.1171644240236298
17187,0.01524390243902439
17188,0.017341040462427744
17189,0.6933962264150944
17190,0.05015197568389058
17191,0.03152364273204904
17192,0.12658227848101267
17193,2.4010695187165774
17194,0.0019074868860276585
17195,0.5555555555555556
17196,0.045064377682403435
17197,0.10596026490066225
17198,0.4
17199,1.4418282548476453
17200,0.006616337263550768
17201,0.009962640099626401
17202,2.949438202247191
17203,0.0030451700219928947
17204,0.3684210526315789
17205,0.02239448751076658
17206,0.12890625
17207,1.2369668246445498
17208,0.03990914990266061
17209,0.07969348659003832
17210,0.08480176211453745
17211,0.12582781456953643
17212,0.01692047377326565
17213,3.0698924731182795
17214,0.008211217786760991
17215,0.3405349794238683
17216,0.007749535027898326
17217,0.27699530516431925
17218,0.16808510638297872
17220,0.15233415233415235
17221,0.3699261992619926
17222,0.0034945742137208018
17223,0.5740740740740741
17224,0.04440497335701599
17225,0.09844559585492228
17226,0.5648648648648649
17227,0.01837270341207349
17228,0.20588235294117646
17230,0.24623115577889448
17232,0.0321285140562249
17233,1.2415254237288136
17234,0.006157635467980296
17901,0.4732510288065844
17902,0.20481927710843373
17903,0.05542590431738623
18001,0.004518072289156626
18002,0.046875
18003,3.0017605633802815
18004,0.0019380860091142422
18005,0.0215633423180593
18006,0.5483870967741935
18007,0.003479955456570156
18010,0.034220532319391636
18011,0.6041666666666666
18012,0.014102332308804918
18013,0.1542928245541269
18014,0.11262798634812286
18015,0.0010375596596804316
18016,0.0255863539445629
18017,7.076411960132891
18018,0.0011256889993012966
18020,0.045936395759717315
18021,2.718849840255591
18022,0.05536760458783728
18023,0.07956154612681597
18024,0.002211166390270868
18025,0.008146639511201629
18027,0.5061728395061729
18028,0.015174506828528073
18029,0.10717614165890028
18030,0.015432098765432098
18032,0.06162464985994398
18033,0.07975460122699386
18034,0.056179775280898875
18035,0.18962432915921287
18036,0.2446881425633996
18037,0.007975102120210076
18038,0.08837209302325581
18039,0.19800332778702162
18040,0.0024630541871921183
18042,0.18208955223880596
18043,0.01386481802426343
18044,0.02
18045,0.26406926406926406
18046,0.08875286916602908
18047,0.2684497275879148
18048,0.026798825256975037
18049,0.008670520231213872
18050,0.11501597444089456
18051,0.02718734552644587
18053,0.061491160645657184
18054,0.024128686327077747
18056,0.2289156626506024
18057,0.12644526445264453
18059,0.05124183006535948
18061,0.007825004446025253
18062,0.8349358974358975
18063,0.003554201574003554
18064,0.007926829268292683
18065,0.024271844660194174
18066,0.13953488372093023
18067,0.015461925009663703
18068,0.15749039692701663
18069,0.016362786348761104
18070,0.0282574568288854
18071,1.3767313019390581
18072,0.009983127109111362
18074,0.01608910891089109
18076,0.11301369863013698
18078,0.06360792492179354
18079,0.5317919075144508
18082,0.0684326710816777
18083,0.001151808339092375
18084,0.36591928251121075
18085,0.16071428571428573
18086,0.0028371161548731644
18087,27.137174211248286
18088,0.14511873350923482
18089,0.005275600132107285
18093,0.10304709141274238
18094,0.008418254319893664
18095,0.028617492946392584
18096,0.0034566194262011752
18097,0.020817562452687358
18098,1.393048128342246
18099,0.09393680614859094
18100,0.08042744656917886
18101,0.4677589852008457
18102,0.046409472880061114
18103,0.0018970636753546685
18105,0.026150939644029033
18106,0.009183673469387756
18107,0.008048684727129957
18108,0.07394366197183098
18109,0.03185328185328185
18111,0.25863874345549737
18112,0.010626992561105207
18114,0.009256878374903575
18115,1.4785714285714286
18116,0.3323216995447648
18117,0.004503236701379116
18119,0.04130616801562936
18120,0.036036036036036036
18121,0.002288329519450801
18122,3.7448680351906156
18123,0.10687022900763359
18124,0.0007888768366038852
18126,0.273015873015873
18127,2.953488372093023
18128,0.006711409395973154
18132,0.005996598943882574
18133,0.1932367149758454
18134,0.18772563176895307
18135,0.0882032667876588
18136,0.009972913075597143
18137,0.007517383950385266
18138,0.09423076923076923
18140,2.992901508429459
18141,0.005149662053427744
18143,0.0014821964082589363
18144,0.12391304347826088
18145,0.9182652210175146
18146,0.05417814508723599
18147,0.029349096157811533
18148,0.03101424979044426
18149,0.09900297358754591
18150,0.6169792694965449
18151,0.004610226320201173
18152,0.003539620918017812
18153,3.444794952681388
18154,0.036837376460017966
18157,0.009820962975838694
18158,0.4293015332197615
18159,0.023333333333333334
18161,0.0007118885385945286
18162,0.052393857271906055
18163,0.08778625954198473
18164,0.062085593731163354
18165,0.9948717948717949
18167,0.062443845462713386
18168,0.005822416302765648
18170,0.006137658921525646
18171,0.1299093655589124
18173,1.8046272493573265
18174,0.009855951478392721
18175,0.07892180670228266
18176,0.029411764705882353
18177,0.0010626286776914391
18178,0.10038610038610038
18179,0.06476190476190476
18180,0.09205020920502092
18181,0.01584786053882726
18182,0.17590027700831026
18183,0.22943722943722944
18184,0.05699481865284974
18185,0.0617816091954023
18187,0.005151098901098901
18188,0.16766467065868262
18189,0.09769094138543517
18192,0.05100539480137322
18193,1.3682634730538923
18194,0.06597549481621112
18901,0.0029562782013381047
18902,0.020182034032449545
18903,0.06284916201117319
18904,0.041065482796892344
18905,1.2035874439461884
18906,0.02809573361082206
18907,0.005172413793103448
18908,0.054528650646950096
18909,0.008494572911750826
18910,0.04266389177939646
18911,1.0186757215619695
18912,0.09797297297297297
18913,0.0032705052069885534
18914,0.06856478791400349
18915,0.0
18077,0.005342399222923749
18916,0.10994152046783626
19001,0.0017464198393293748
19002,0.0
19003,0.0
19004,0.0
19005,0.08771929824561403
19006,0.5476190476190477
19007,0.022179363548698167
19008,0.008676789587852495
19009,0.391304347826087
19010,0.0
19011,1.25
19013,0.04262295081967213
19015,0.0
19016,0.0
19017,0.09433962264150944
19018,0.12048192771084337
19019,0.0
19020,0.4666666666666667
19021,0.625
19022,0.02654176424668228
19023,0.0
19024,3.358490566037736
19027,0.000617093489663684
19031,0.0
19032,0.875
19033,0.0
19034,0.0
19036,0.72
19037,0.0374331550802139
19038,0.0
19039,0.35
19040,0.0
19041,0.2545454545454545
19042,0.0
19043,0.0
19044,0.3
19045,0.015113350125944584
19046,9.785714285714286
19047,0.00011488640606600225
19048,0.0
19049,0.0
19050,0.0
19051,0.29411764705882354
19052,0.0
19053,8.380952380952381
19054,0.0049586776859504135
19055,0.0
19057,0.0
19058,10.973684210526315
19059,0.0
19060,0.23076923076923078
19061,0.0
19064,0.0
19065,0.17105263157894737
19066,0.0
19067,0.13793103448275862
19070,0.07017543859649122
19071,8.474747474747474
19073,0.0
19074,0.2631578947368421
19075,0.0
19076,0.0
19078,0.0
19079,0.0
19080,0.0
19081,0.0
19082,0.19230769230769232
19086,0.6433566433566433
19087,0.0
19088,0.22727272727272727
19089,0.03361344537815126
19090,0.18181818181818182
19091,0.0
19092,1.6666666666666667
19095,0.0
19096,0.5555555555555556
19097,0.0
19098,0.0
19099,0.6774193548387096
19102,0.020527859237536656
19103,0.16535433070866143
19104,0.0
19105,11.117647058823529
19106,0.0015877216194760519
19107,0.2289156626506024
19108,0.011111111111111112
19109,0.0
19110,0.12121212121212122
19111,0.15517241379310345
19112,0.03482587064676617
19113,0.5714285714285714
19114,0.0
19115,0.0
19116,0.0
19117,9.444444444444445
19118,0.0
19119,0.0
19120,0.10465116279069768
19121,0.14393939393939395
19122,0.024390243902439025
19123,0.0
19124,0.5660377358490566
19125,0.0
19126,2.2413793103448274
19127,0.0019252984212552945
19129,0.0
19130,144.93548387096774
19132,0.0
19133,0.0
19134,0.0
19135,0.3076923076923077
19136,0.0
19138,1.0
19139,0.0
19142,0.6410256410256411
19143,0.33509234828496043
19145,0.0
19146,0.0
19147,0.07407407407407407
19148,0.0
19150,0.10714285714285714
19151,0.7383177570093458
19152,0.030363036303630363
19153,0.0
19154,0.0
19155,0.0
19156,1.475609756097561
19157,0.0
19159,0.0
19160,0.6460176991150443
19161,0.011569052783803326
19162,0.015625
19163,0.0
19165,0.09375
19166,0.10344827586206896
19167,0.03825136612021858
19168,0.04519774011299435
19169,0.0
19170,0.45161290322580644
19171,1.7540106951871657
19172,0.0
19173,0.08163265306122448
19174,0.06060606060606061
19175,0.0
19176,0.22580645161290322
19177,0.0
19178,0.0
19179,0.0
19181,0.0
19182,0.0
19183,0.15
19184,0.1095890410958904
19185,0.0
19186,0.17647058823529413
19187,0.0
19188,0.0
19189,0.2682926829268293
19190,1.5747126436781609
19191,0.0
19192,14.142857142857142
19193,0.0
19194,0.2857142857142857
19195,0.0
19196,0.08
19197,0.0
19198,0.0
19199,0.0
19200,0.4117647058823529
19201,0.057971014492753624
19202,0.0
19203,0.0
19204,0.2894736842105263
19208,0.0
19209,0.0
19210,0.0
19211,1.4782608695652173
19212,0.1600877192982456
19213,0.0
19214,0.10606060606060606
19215,0.17333333333333334
19216,0.1
19217,0.0
19218,0.0
19219,0.0
19220,20.545454545454547
19221,0.0
19222,0.20588235294117646
19223,0.0970873786407767
19224,0.0
19225,1.0288461538461537
19226,0.0
19227,0.0
19228,0.0
19229,0.0
19230,1.1833333333333333
19231,0.0
19232,0.0
19233,0.14754098360655737
19234,0.0
19235,0.08
19237,0.0
19238,0.0
19239,0.06451612903225806
19240,0.03125
19241,0.1
19242,0.11764705882352941
19243,0.0
19244,0.125
19245,1.3076923076923077
19246,0.0039656311962987445
19247,0.23076923076923078
19248,0.0
19249,0.0
19250,0.0
19251,0.0
19252,0.0
19254,0.0
19255,0.16279069767441862
19256,0.0
19257,7.12
19258,0.0
19259,0.0
19260,0.0
19261,0.0
19262,0.41379310344827586
19263,0.0
19264,0.0
19265,0.18181818181818182
19266,0.1310344827586207
19267,0.0
19268,0.0
19269,0.08333333333333333
19270,0.0
19271,0.0
19272,0.14
19274,0.8072289156626506
19277,0.0
19278,0.0
19279,0.0
19280,1.2627118644067796
19281,0.0
19282,0.85
19283,0.0
19284,0.0
19285,0.0
19286,2.1818181818181817
19287,0.0040683482506102524
19288,0.0
19289,0.0
19290,1.6666666666666667
19291,0.02968036529680365
19293,0.14025777103866566
19294,0.0
19296,0.0
19297,0.0
19298,0.09302325581395349
19299,0.0
19300,0.82
19301,0.0
19302,0.0
19303,0.07692307692307693
19304,0.5128205128205128
19305,0.03666666666666667
19306,0.0
19307,0.0
19308,0.0
19309,0.0625
19310,0.0
19311,1.625
19314,0.0
19317,0.10869565217391304
19318,0.0
19319,7.525
19321,0.0006105006105006105
19322,0.0
19323,0.0
19324,0.175
19325,0.027624309392265192
19326,1.9702970297029703
19327,0.00478885502829778
19329,0.0
19330,0.0
19331,2.3636363636363638
19332,0.0009257116408238834
19333,0.0
19334,0.0
19335,0.0
19901,0.0
20001,0.5277777777777778
20002,0.2909698996655518
20003,0.10669456066945607
20004,0.03026481715006305
20005,0.3396825396825397
20006,0.01192504258943782
20007,0.10220994475138122
20008,0.10491071428571429
20009,0.852910052910053
20010,0.00808606866305763
20011,0.04752760441670667
20012,0.009615384615384616
20013,1.525
20014,0.022457627118644068
20015,0.04445876288659794
20016,0.10118343195266272
20017,0.2994573260976813
20018,0.08918732782369146
20019,0.0528169014084507
20020,0.001151244783422075
20021,0.3793103448275862
20022,0.2261904761904762
20023,0.020018198362147407
20024,0.05245346869712352
20025,0.15267175572519084
20026,0.011680726800778715
20027,0.8794326241134752
20028,0.04139957264957265
20029,0.13955071477195372
20030,0.2790269074824917
20031,0.00047730944338375677
20032,2.814814814814815
20033,0.006846309137189502
20034,0.15812720848056538
20035,0.016333495855680155
20036,1.9593495934959348
20037,0.00024035572647518327
20038,0.3203125
20039,0.38966202783300197
20040,0.48643825838686655
20041,0.0007889935401153903
20042,0.7125
20043,0.032857142857142856
20044,0.014738722644037517
20045,9.335390946502057
20046,0.002580376318235728
20047,0.014933333333333333
20048,0.03333333333333333
20049,1.0846153846153845
20050,0.005370028528276557
20051,1.052910052910053
20052,0.008638272345530894
20053,0.31197183098591547
20054,0.006757870446678754
20055,1.6869851729818781
20056,0.01184228858031858
20057,0.0026866244482824796
20058,0.34765625
20059,0.5769230769230769
20060,0.0008844078889183692
20061,3.211864406779661
20062,0.01282051282051282
20063,0.7936
20064,0.0832517140058766
20065,0.010914137909280171
20066,0.009027598658756771
20067,3.4246100519930676
20068,0.0002561803509670808
20069,76.55023923444976
20070,0.00032385517196709633
20071,0.7994467496542186
20072,0.023615635179153095
20073,0.07472100921882581
20074,0.13155307994757537
20075,0.017119977909705923
20076,0.10655737704918032
20077,0.04028527370855821
20078,0.014047020553009019
20079,1.0117428924598268
20080,0.019082489769545553
20081,0.056613591424706004
20901,0.011228139904610492
20902,0.5118268746854555
20903,0.038537391397047066
20904,0.0015341701534170153
20905,0.09090909090909091
20906,0.05240174672489083
20907,0.02824858757062147
21001,0.32142857142857145
21002,1.386052303860523
21003,0.0017043622460730572
21004,0.08633093525179857
21005,0.7313933967543369
21006,0.0053568415724649905
21007,0.16931759876859928
21008,0.013808408334360745
21009,0.016420361247947456
21010,1.2661122661122661
21011,0.009042353823088456
21012,0.002511415525114155
21013,2.311688311688312
21014,0.020016738736225417
