CMUN,GENDER_PERC_POP_MALE_2020,GENDER_PERC_POP_FEMALE_2020
09316,59.80392156862745,40.19607843137255
09312,57.84313725490197,42.15686274509804
09315,51.61290322580645,48.38709677419355
09317,38.095238095238095,61.904761904761905
09318,66.66666666666666,33.33333333333333
09321,50.70984915705412,49.29015084294587
09323,67.21311475409836,32.78688524590164
09325,59.887005649717516,40.11299435028249
09326,58.03108808290155,41.968911917098445
09327,50.0,50.0
09328,48.4375,51.5625
09329,57.89473684210527,42.10526315789473
09330,51.79746835443038,48.20253164556962
09332,57.22222222222222,42.77777777777778
09334,74.50980392156863,25.49019607843137
09335,64.51612903225806,35.483870967741936
09337,54.19354838709678,45.806451612903224
09338,56.289308176100626,43.710691823899374
09339,59.72222222222222,40.27777777777778
09340,71.01449275362319,28.985507246376812
09360,71.42857142857143,28.57142857142857
09343,61.0,39.0
09345,62.878787878787875,37.121212121212125
09346,67.32673267326733,32.67326732673268
09347,53.94736842105263,46.05263157894737
09348,57.89473684210527,42.10526315789473
09350,54.35203094777563,45.64796905222437
09351,72.72727272727273,27.27272727272727
09352,63.46153846153846,36.53846153846153
09353,61.61616161616161,38.38383838383838
09354,69.44444444444444,30.555555555555557
09355,55.294117647058826,44.70588235294118
09356,61.111111111111114,38.88888888888889
09358,64.63878326996198,35.361216730038024
09361,57.14285714285714,42.857142857142854
09362,53.78486055776892,46.21513944223107
09363,57.971014492753625,42.028985507246375
09365,72.0,28.000000000000004
09366,58.9041095890411,41.0958904109589
09368,57.14285714285714,42.857142857142854
09369,53.205128205128204,46.794871794871796
09372,55.00000000000001,45.0
09373,57.78781038374717,42.21218961625282
09374,62.83185840707964,37.16814159292036
09375,60.97560975609756,39.02439024390244
09377,53.807740324594256,46.192259675405744
09378,55.88235294117647,44.11764705882353
09380,47.94520547945205,52.054794520547944
09381,53.57142857142857,46.42857142857143
09382,72.72727272727273,27.27272727272727
09384,55.92705167173252,44.07294832826747
09386,56.16438356164384,43.83561643835616
09387,61.66666666666667,38.333333333333336
09388,58.82352941176471,41.17647058823529
09389,57.89473684210527,42.10526315789473
09390,53.61344537815126,46.38655462184874
09391,53.482587064676615,46.517412935323385
09392,55.35714285714286,44.642857142857146
09394,49.07161803713528,50.92838196286472
09395,60.56338028169014,39.436619718309856
09396,53.293413173652695,46.706586826347305
09398,65.67164179104478,34.32835820895522
09400,54.6742209631728,45.3257790368272
09403,58.58585858585859,41.41414141414141
09405,58.87096774193549,41.12903225806452
09406,57.26744186046512,42.73255813953488
09408,64.44444444444444,35.55555555555556
09904,59.056603773584904,40.943396226415096
09908,57.259713701431494,42.740286298568506
09409,53.03030303030303,46.96969696969697
09410,50.86357947434293,49.13642052565707
09411,61.212121212121204,38.78787878787879
09902,58.016877637130804,41.983122362869196
09905,58.78048780487804,41.21951219512195
09412,54.254143646408835,45.74585635359116
09413,53.610503282275715,46.389496717724285
09414,60.30927835051546,39.69072164948454
09415,55.88235294117647,44.11764705882353
09416,63.26530612244898,36.734693877551024
09417,57.49999999999999,42.5
09418,48.75,51.24999999999999
09419,67.16417910447761,32.83582089552239
09407,48.0,52.0
09422,57.89473684210527,42.10526315789473
09421,58.97435897435898,41.02564102564102
09423,61.53846153846154,38.46153846153847
09427,55.62289562289562,44.377104377104374
09428,55.670103092783506,44.329896907216494
09429,75.43859649122807,24.561403508771928
09430,59.25925925925925,40.74074074074074
09431,60.17699115044248,39.823008849557525
09432,59.76331360946746,40.23668639053255
09433,58.620689655172406,41.37931034482759
09434,52.75974025974026,47.24025974025974
09437,52.43055555555556,47.56944444444444
09438,52.63157894736842,47.368421052631575
09439,54.36426116838488,45.63573883161512
09440,62.7906976744186,37.2093023255814
09441,56.56565656565656,43.43434343434344
09442,54.69879518072289,45.30120481927711
09443,48.40764331210191,51.59235668789809
09444,53.125,46.875
09445,73.33333333333333,26.666666666666668
09446,70.0,30.0
09447,61.36363636363637,38.63636363636363
09448,60.71428571428571,39.285714285714285
09449,58.77192982456141,41.228070175438596
09450,66.66666666666666,33.33333333333333
09451,51.470588235294116,48.529411764705884
09454,58.97435897435898,41.02564102564102
09455,60.416666666666664,39.58333333333333
09456,53.333333333333336,46.666666666666664
09903,52.05070842654735,47.94929157345265
09458,54.12445730824892,45.875542691751086
09460,57.865168539325836,42.13483146067416
09463,62.54826254826254,37.45173745173745
09464,52.5,47.5
09466,59.50413223140496,40.49586776859504
09467,68.4931506849315,31.506849315068493
09471,52.88461538461539,47.11538461538461
09472,58.490566037735846,41.509433962264154
09473,56.666666666666664,43.333333333333336
09476,67.64705882352942,32.35294117647059
09424,60.526315789473685,39.473684210526315
09425,55.660377358490564,44.339622641509436
09478,73.91304347826086,26.08695652173913
09480,50.427350427350426,49.572649572649574
09482,61.76470588235294,38.23529411764706
09483,49.75609756097561,50.24390243902439
09485,53.57142857142857,46.42857142857143
10001,54.14364640883977,45.85635359116022
10002,51.243781094527364,48.756218905472636
10003,49.73451327433629,50.26548672566372
10004,50.859950859950864,49.14004914004914
10005,51.286449399656945,48.713550600343055
10006,50.898634076204175,49.10136592379583
10903,49.94617868675996,50.05382131324004
10007,52.19941348973607,47.80058651026393
10008,49.63768115942029,50.36231884057971
10009,49.63503649635037,50.36496350364964
10010,52.05753096284459,47.94246903715541
10012,47.23127035830619,52.76872964169381
10013,54.36241610738255,45.63758389261745
10011,53.59019264448336,46.409807355516634
10014,48.96856581532417,51.03143418467584
10015,49.44444444444444,50.55555555555556
10016,52.41935483870967,47.58064516129033
10017,52.27272727272727,47.72727272727273
10018,51.28059191804212,48.71940808195788
10019,51.0,49.0
10020,49.61154273029967,50.38845726970034
10021,49.48817507942111,50.511824920578896
10023,51.18764845605701,48.812351543942995
10022,49.88452655889146,50.11547344110855
10024,47.47340425531915,52.52659574468085
10025,52.51989389920424,47.48010610079575
10026,52.48322147651007,47.51677852348993
10027,59.49367088607595,40.50632911392405
10028,55.769230769230774,44.230769230769226
10029,52.40384615384615,47.59615384615385
10030,50.920245398773,49.079754601226995
10031,50.26737967914438,49.73262032085562
10032,49.72004479283314,50.27995520716685
10033,51.91387559808612,48.08612440191388
10034,50.0,50.0
10035,51.934731934731936,48.065268065268064
10036,55.62310030395137,44.37689969604863
10037,48.05611599535851,51.94388400464148
10038,49.473684210526315,50.526315789473685
10039,50.59952038369304,49.40047961630695
10040,50.427350427350426,49.572649572649574
10041,52.936096718480144,47.06390328151986
10042,46.835443037974684,53.16455696202531
10043,49.81818181818182,50.18181818181818
10044,52.618607516943925,47.38139248305607
10045,50.43478260869565,49.56521739130435
10046,50.505050505050505,49.494949494949495
10047,50.36968576709797,49.63031423290204
10048,52.44444444444445,47.55555555555556
10049,49.456883174462426,50.543116825537574
10050,51.58878504672897,48.41121495327103
10051,51.62907268170426,48.370927318295735
10052,52.22929936305732,47.77070063694268
10053,54.29553264604811,45.70446735395189
10056,50.722021660649816,49.277978339350184
10057,64.0625,35.9375
10054,48.888888888888886,51.11111111111111
10055,51.649746192893396,48.3502538071066
10058,52.235469448584205,47.764530551415795
10059,49.7093023255814,50.2906976744186
10060,51.80840664711632,48.19159335288368
10061,51.054384017758046,48.945615982241954
10062,51.64319248826291,48.35680751173709
10063,52.903225806451616,47.096774193548384
10064,50.588235294117645,49.411764705882355
10065,58.666666666666664,41.333333333333336
10066,58.854166666666664,41.14583333333333
10067,49.55429497568882,50.44570502431118
10068,50.70754716981132,49.29245283018868
10069,50.95693779904307,49.04306220095694
10070,51.75438596491229,48.24561403508772
10071,57.407407407407405,42.592592592592595
10072,52.11111111111111,47.888888888888886
10073,52.72938443670151,47.27061556329849
10075,53.20754716981132,46.79245283018868
10076,50.110132158590304,49.88986784140969
10077,51.78826895565093,48.21173104434907
10079,53.01075268817205,46.98924731182796
10078,54.7486033519553,45.2513966480447
10080,51.733333333333334,48.266666666666666
10081,54.14364640883977,45.85635359116022
10082,49.390862944162436,50.609137055837564
10083,54.807692307692314,45.19230769230769
10084,51.88076650106459,48.119233498935415
10085,52.604166666666664,47.39583333333333
10086,52.17391304347826,47.82608695652174
10087,50.02742731760834,49.972572682391665
10088,54.2713567839196,45.7286432160804
10089,50.62706270627063,49.37293729372937
10090,53.00970873786408,46.990291262135926
10091,51.9280205655527,48.0719794344473
10092,50.90909090909091,49.09090909090909
10093,48.674698795180724,51.325301204819276
10094,51.73913043478261,48.26086956521739
10095,51.3595166163142,48.6404833836858
10096,49.25486233897448,50.74513766102551
10097,58.490566037735846,41.509433962264154
10098,51.66240409207161,48.33759590792839
10099,50.72463768115942,49.275362318840585
10100,49.046015712682376,50.953984287317624
10101,50.0,50.0
10102,49.171270718232044,50.82872928176796
10103,49.780701754385966,50.21929824561403
10104,50.22865853658537,49.771341463414636
10105,49.7347010965688,50.2652989034312
10106,50.0,50.0
10107,49.72067039106145,50.27932960893855
10108,58.288770053475936,41.711229946524064
10109,50.97236438075742,49.027635619242574
10110,51.44706778370145,48.55293221629856
10111,52.36572890025576,47.63427109974425
10112,50.70838252656434,49.29161747343566
10113,50.305250305250304,49.694749694749696
10114,49.92526158445441,50.074738415545596
10115,50.110864745011085,49.889135254988915
10116,49.26119078661452,50.73880921338548
10117,54.807692307692314,45.19230769230769
10118,51.76056338028169,48.23943661971831
10119,49.32432432432432,50.67567567567568
10120,50.617283950617285,49.382716049382715
10121,49.810526315789474,50.189473684210526
10122,50.78125,49.21875
10123,49.775784753363226,50.224215246636774
10124,50.68337129840547,49.31662870159453
10125,51.19305856832972,48.80694143167028
10126,50.23980815347721,49.76019184652279
10127,50.99035933391761,49.00964066608238
10128,49.71573907839617,50.28426092160383
10129,47.16981132075472,52.83018867924528
10130,50.43988269794721,49.56011730205279
10131,48.442358462892344,51.557641537107656
10132,50.12658227848101,49.87341772151899
10133,49.64426877470356,50.35573122529644
10134,51.674641148325364,48.32535885167464
10135,53.306122448979586,46.69387755102041
10136,56.896551724137936,43.103448275862064
10137,52.8395061728395,47.160493827160494
10138,48.01980198019802,51.98019801980198
10139,55.952380952380956,44.047619047619044
10140,50.21459227467812,49.78540772532189
10141,55.218855218855225,44.78114478114478
10142,49.947201689545935,50.05279831045406
10143,44.927536231884055,55.072463768115945
10144,51.96463654223968,48.03536345776032
10145,48.529411764705884,51.470588235294116
10146,53.13981042654028,46.860189573459714
10147,50.303030303030305,49.696969696969695
10148,48.22638101450003,51.77361898549997
10149,50.1039501039501,49.8960498960499
10150,52.56064690026954,47.43935309973046
10151,54.054054054054056,45.94594594594595
10152,50.452488687782804,49.547511312217196
10905,50.90909090909091,49.09090909090909
10153,51.724137931034484,48.275862068965516
10154,50.476190476190474,49.523809523809526
10155,50.41736227045075,49.58263772954925
10156,55.81395348837209,44.18604651162791
10157,50.37593984962406,49.62406015037594
10158,50.54945054945055,49.45054945054945
10159,54.48275862068965,45.51724137931035
10160,49.61538461538461,50.38461538461539
10901,51.665485471296954,48.334514528703046
10161,51.724137931034484,48.275862068965516
10162,52.364273204903675,47.635726795096325
10163,52.4822695035461,47.5177304964539
10164,49.86807387862797,50.131926121372025
10165,52.38095238095239,47.61904761904761
10166,50.91463414634146,49.08536585365854
10167,56.22895622895623,43.77104377104377
10168,48.69281045751634,51.307189542483655
10169,49.89733059548255,50.10266940451745
10170,51.70940170940172,48.29059829059829
10171,53.42465753424658,46.57534246575342
10172,51.20967741935484,48.79032258064516
10173,51.326412918108424,48.673587081891576
10174,49.73262032085562,50.26737967914438
10175,50.62789160608063,49.37210839391937
10176,52.21674876847291,47.783251231527096
10177,51.57736604907362,48.42263395092639
10178,52.00501253132832,47.99498746867168
10179,51.73501577287066,48.26498422712934
10180,53.53646766855095,46.46353233144905
10181,52.72727272727272,47.27272727272727
10904,53.811149032992034,46.188850967007966
10182,66.23376623376623,33.76623376623377
10183,53.25884543761639,46.74115456238361
10184,52.13776722090261,47.86223277909738
10187,52.226720647773284,47.77327935222672
10188,49.81060606060606,50.189393939393945
10185,52.987421383647806,47.0125786163522
10186,50.883720930232556,49.116279069767444
10190,51.07913669064749,48.92086330935252
10189,48.32585433206766,51.67414566793235
10191,52.640545144804086,47.35945485519591
10192,50.06435006435006,49.935649935649934
10193,49.34289127837515,50.65710872162485
10194,49.11660777385159,50.8833922261484
10195,48.763968845242125,51.236031154757875
10196,51.10410094637224,48.89589905362776
10197,48.67256637168141,51.32743362831859
10198,50.13215859030837,49.867841409691636
10199,54.14364640883977,45.85635359116022
10200,54.518950437317784,45.481049562682216
10201,50.480769230769226,49.519230769230774
10202,48.6280487804878,51.37195121951219
10203,49.20217758588324,50.797822414116766
10204,51.48741418764302,48.51258581235698
10205,50.70104025327906,49.29895974672094
10902,51.95729537366548,48.04270462633452
10206,50.92592592592593,49.074074074074076
10207,47.930283224400874,52.069716775599126
10208,50.39370078740157,49.60629921259843
10209,50.76335877862596,49.23664122137404
10210,51.84381778741866,48.15618221258134
10211,51.23042505592841,48.769574944071586
10212,50.16627078384798,49.833729216152015
10214,52.892561983471076,47.107438016528924
10213,51.44404332129964,48.55595667870036
10215,49.50738916256158,50.49261083743842
10216,51.06026785714286,48.939732142857146
10217,50.85066162570888,49.14933837429111
10218,50.0417014178482,49.9582985821518
10219,50.07518796992482,49.92481203007519
11001,51.588962892483345,48.411037107516655
11002,50.426333531627996,49.573666468372004
11003,51.17403314917127,48.82596685082873
11004,49.33608781950014,50.66391218049986
11005,50.353837778987476,49.64616222101252
11006,49.978985483818825,50.021014516181175
11007,50.12114003788379,49.87885996211621
11008,50.32279423936434,49.67720576063566
11901,50.74710236000558,49.252897639994416
11009,53.34302325581395,46.656976744186046
11010,49.93470880125359,50.06529119874641
11011,50.87640449438202,49.12359550561798
11012,47.26149490571643,52.738505094283575
11013,49.78916639636717,50.21083360363282
11015,49.99884326200116,50.00115673799884
11016,50.01547508511297,49.98452491488703
11014,50.29328042784439,49.70671957215561
11017,49.97398543184183,50.026014568158175
11018,50.697674418604656,49.30232558139535
11019,49.67996061053668,50.320039389463325
11020,48.84746460939255,51.15253539060745
11021,51.0376519418915,48.9623480581085
11022,49.21702313128483,50.78297686871517
11023,50.76689701668633,49.23310298331367
11024,49.03282166479471,50.96717833520529
11025,51.78962746530315,48.21037253469686
11026,49.93847776410617,50.06152223589383
11027,48.95016954481148,51.04983045518851
11028,50.24286363745125,49.757136362548756
11029,50.597552195824335,49.402447804175665
11030,49.69095972288257,50.30904027711743
11031,48.83625410733845,51.16374589266156
11902,50.98083427282977,49.01916572717024
11903,51.56869816083663,48.43130183916336
11033,49.91886844441723,50.08113155558277
11032,49.83762034775111,50.16237965224889
11034,51.33234641006662,48.66765358993339
11035,50.30598429461143,49.69401570538857
11036,50.24999999999999,49.75
11037,50.241340147643385,49.758659852356615
11038,49.36639786576123,50.633602134238764
11039,49.738551735065755,50.26144826493424
11040,51.06382978723404,48.93617021276596
11041,50.438057807254566,49.561942192745434
11042,50.53763440860215,49.46236559139785
12002,52.94117647058824,47.05882352941176
12003,50.396196513470684,49.603803486529316
12004,51.35960447869711,48.64039552130289
12005,50.5933014354067,49.4066985645933
12006,55.32994923857868,44.67005076142132
12007,49.71297359357061,50.28702640642939
12008,56.903765690376574,43.09623430962343
12009,50.141316474525844,49.858683525474156
12010,55.118110236220474,44.881889763779526
12011,50.43978890132736,49.56021109867264
12901,49.988950276243095,50.011049723756905
12012,51.63220892274211,48.36779107725789
12013,53.64238410596026,46.35761589403973
12014,59.42857142857143,40.57142857142857
12015,55.78231292517006,44.21768707482993
12016,50.68772287315334,49.312277126846666
12001,50.77399380804953,49.22600619195047
12017,53.79746835443038,46.20253164556962
12018,53.75,46.25
12020,54.83870967741935,45.16129032258064
12022,56.18556701030928,43.81443298969072
12024,54.59770114942529,45.40229885057471
12025,57.534246575342465,42.465753424657535
12026,51.13636363636363,48.86363636363637
12027,49.860633484162896,50.139366515837104
12028,49.70267852444351,50.29732147555649
12029,51.53488372093024,48.46511627906977
12021,49.63710391219685,50.36289608780316
12032,49.69289937431835,50.30710062568164
12031,51.189189189189186,48.810810810810814
12033,50.897009966777404,49.102990033222596
12034,50.8390918065153,49.1609081934847
12036,50.146627565982406,49.853372434017594
12037,59.09090909090909,40.909090909090914
12038,54.18994413407822,45.81005586592179
12039,50.76754385964912,49.23245614035088
12040,48.307720824620446,51.692279175379554
12041,65.71428571428571,34.285714285714285
12042,50.2092050209205,49.7907949790795
12043,51.6566265060241,48.3433734939759
12044,48.30508474576271,51.69491525423729
12053,51.66487647690655,48.33512352309345
12055,62.03703703703704,37.96296296296296
12056,52.14521452145215,47.85478547854785
12045,49.00990099009901,50.99009900990099
12046,55.92417061611374,44.07582938388626
12048,53.58361774744027,46.41638225255973
12049,52.255639097744364,47.744360902255636
12050,50.475125768585805,49.524874231414195
12051,50.491159135559926,49.50884086444008
12057,50.33467202141901,49.66532797858099
12058,54.761904761904766,45.23809523809524
12059,49.81684981684982,50.18315018315018
12060,49.71537001897533,50.284629981024665
12061,48.23008849557522,51.76991150442478
12063,61.224489795918366,38.775510204081634
12064,56.52173913043478,43.47826086956522
12065,55.080213903743314,44.919786096256686
12067,49.920255183413076,50.079744816586924
12068,62.264150943396224,37.735849056603776
12069,54.0,46.0
12070,51.127819548872175,48.87218045112782
12071,51.06124924196482,48.93875075803517
12074,48.57142857142857,51.42857142857142
12072,50.34324942791763,49.65675057208238
12073,55.1948051948052,44.8051948051948
12075,53.89221556886228,46.10778443113773
12076,61.64383561643836,38.35616438356164
12077,51.73256649892164,48.26743350107836
12078,50.688705234159784,49.311294765840216
12079,51.724137931034484,48.275862068965516
12080,48.920570264765786,51.079429735234214
12081,50.77720207253886,49.22279792746114
12082,50.10421319041238,49.89578680958761
12083,52.991452991452995,47.008547008547005
12084,50.122219995992786,49.877780004007214
12085,51.05787181082763,48.94212818917237
12087,58.333333333333336,41.66666666666667
12088,62.5,37.5
12089,50.77838248322997,49.221617516770024
12090,50.86206896551724,49.137931034482754
12093,57.943925233644855,42.05607476635514
12094,50.88424437299035,49.11575562700964
12091,50.82872928176796,49.171270718232044
12092,54.71698113207547,45.28301886792453
12095,51.813471502590666,48.18652849740933
12096,52.55555555555556,47.44444444444444
12097,63.793103448275865,36.206896551724135
12098,51.3909224011713,48.6090775988287
12101,50.10660980810234,49.89339019189765
12902,51.78090392098175,48.21909607901826
12099,52.93569431500465,47.06430568499534
12100,49.411764705882355,50.588235294117645
12102,51.96850393700787,48.031496062992126
12104,49.90735694822888,50.09264305177111
12103,49.46236559139785,50.53763440860215
12105,52.8643216080402,47.1356783919598
12106,49.763033175355446,50.23696682464455
12107,53.271028037383175,46.728971962616825
12108,52.772808586762075,47.227191413237925
12109,51.41509433962265,48.58490566037736
12110,53.036437246963565,46.963562753036435
12111,50.59952038369304,49.40047961630695
12112,57.931034482758626,42.06896551724138
12113,53.46534653465347,46.53465346534654
12114,55.6910569105691,44.3089430894309
12115,54.58333333333333,45.416666666666664
12116,47.61904761904761,52.38095238095239
12119,54.81927710843374,45.18072289156627
12120,50.955414012738856,49.044585987261144
12117,50.707758466224696,49.29224153377531
12118,51.61290322580645,48.38709677419355
12121,50.99046221570066,49.00953778429934
12122,52.074688796680505,47.9253112033195
12124,52.330724736304866,47.669275263695134
12125,50.0,50.0
12126,49.16263019596669,50.83736980403331
12123,50.847457627118644,49.152542372881356
12127,59.70149253731343,40.298507462686565
12128,53.87954422137818,46.12045577862181
12129,49.40962761126249,50.590372388737514
12132,51.546391752577314,48.45360824742268
12134,50.28901734104046,49.71098265895954
12135,49.699685011640874,50.300314988359126
12136,49.775064267352185,50.224935732647815
12130,55.29661016949152,44.70338983050847
12131,65.3061224489796,34.69387755102041
12133,53.086419753086425,46.913580246913575
12137,47.82608695652174,52.17391304347826
12138,49.533130446811455,50.466869553188545
12139,54.54545454545454,45.45454545454545
12140,51.35787567893784,48.642124321062155
12052,48.8338192419825,51.16618075801749
12141,51.724137931034484,48.275862068965516
12142,55.74712643678161,44.252873563218394
13001,51.89873417721519,48.10126582278481
13002,50.36674816625917,49.63325183374083
13003,51.91489361702127,48.08510638297872
13004,51.40271493212669,48.5972850678733
13005,48.71517889292612,51.28482110707389
13006,50.70422535211267,49.29577464788733
13007,50.95307917888563,49.04692082111437
13008,48.516949152542374,51.483050847457626
13009,50.43640897755611,49.563591022443894
13010,50.607287449392715,49.392712550607285
13011,47.86274509803922,52.13725490196078
13012,51.61290322580645,48.38709677419355
13013,49.499493870205825,50.500506129794175
13014,54.04858299595142,45.95141700404859
13015,50.286098956580275,49.713901043419725
13016,50.0,50.0
13017,51.971326164874554,48.028673835125446
13903,51.91637630662021,48.08362369337979
13018,51.31450827653359,48.685491723466406
13019,50.20509815411661,49.79490184588339
13020,49.940201606014014,50.059798393985986
13021,54.390243902439025,45.609756097560975
13022,48.78706199460917,51.21293800539084
13023,51.48861646234676,48.51138353765324
13024,52.104208416833664,47.89579158316633
13025,54.019292604501615,45.98070739549839
13026,52.46252676659529,47.53747323340471
13027,49.877949552481695,50.122050447518305
13028,50.0,50.0
13029,57.14285714285714,42.857142857142854
13030,58.119658119658126,41.88034188034188
13031,50.553025374105395,49.446974625894605
13032,51.146983857264225,48.85301614273577
13033,51.203501094091905,48.796498905908095
13038,48.597081930415264,51.402918069584736
13034,47.38216059988546,52.61783940011454
13035,48.24165915238954,51.75834084761046
13036,54.0386803185438,45.961319681456196
13037,50.86021505376343,49.13978494623656
13039,50.30846887268648,49.69153112731352
13040,51.02459016393443,48.97540983606557
13041,56.68016194331984,43.31983805668016
13042,51.77165354330708,48.22834645669291
13043,53.051643192488264,46.948356807511736
13044,51.27388535031847,48.72611464968153
13045,49.43977591036415,50.56022408963585
13046,48.68238557558946,51.31761442441054
13047,50.85768366260499,49.14231633739501
13048,52.51509054325956,47.48490945674044
13049,52.043269230769226,47.956730769230774
13050,50.88652482269504,49.11347517730496
13904,49.13544668587896,50.86455331412104
13051,53.53260869565217,46.46739130434783
13052,49.440488301119025,50.559511698880975
13053,49.584363064479895,50.415636935520105
13054,50.17697623461992,49.82302376538008
13055,51.20845921450151,48.79154078549849
13056,50.367294793995534,49.63270520600447
13057,51.8341307814992,48.165869218500795
13058,50.60588574725908,49.39411425274091
13059,53.110047846889955,46.889952153110045
13060,55.55555555555556,44.44444444444444
13061,50.68145376803849,49.31854623196152
13062,52.11480362537765,47.88519637462236
13063,50.785698018674566,49.214301981325434
13064,51.63874726875455,48.36125273124544
13065,51.894374282433986,48.105625717566014
13066,51.42231947483589,48.57768052516411
13067,52.97450424929179,47.02549575070821
13068,55.69070373588184,44.30929626411816
13069,52.685050798258345,47.314949201741655
13070,50.0,50.0
13071,48.356746444675686,51.64325355532432
13072,55.86652314316469,44.13347685683531
13901,52.13358070500927,47.86641929499073
13902,49.73262032085562,50.26737967914438
13073,52.22222222222223,47.77777777777778
13074,51.28676470588235,48.713235294117645
13075,55.92417061611374,44.07582938388626
13076,48.15533980582524,51.84466019417475
13077,49.9379498634897,50.06205013651031
13078,50.41397582381188,49.58602417618811
13080,52.20125786163522,47.79874213836478
13079,50.808028150658146,49.19197184934185
13081,52.024922118380054,47.97507788161994
13082,49.72098059357562,50.27901940642438
13083,49.94991652754591,50.05008347245409
13084,48.93832153690597,51.061678463094026
13085,50.474023511566166,49.52597648843383
13086,52.4390243902439,47.5609756097561
13087,48.85463285264379,51.145367147356204
13088,46.07250755287009,53.92749244712991
13089,49.49267192784668,50.50732807215332
13090,49.371633752244165,50.62836624775583
13091,49.42716857610475,50.57283142389526
13092,51.45290581162325,48.547094188376754
13093,50.05164222268127,49.94835777731873
13094,51.971326164874554,48.028673835125446
13095,59.64912280701754,40.35087719298245
13096,50.01021659174499,49.98978340825501
13097,50.22075055187638,49.77924944812362
13098,48.65107913669065,51.34892086330935
14001,51.20889748549323,48.79110251450677
14002,49.917898193760266,50.08210180623974
14003,48.552188552188554,51.44781144781144
14004,49.681528662420384,50.318471337579616
14005,49.695311528416866,50.304688471583134
14006,49.18247220405494,50.81752779594506
14007,50.05037916953916,49.94962083046084
14008,48.53582554517134,51.46417445482866
14009,48.41351074718526,51.58648925281474
14010,49.557877813504824,50.442122186495176
14011,50.983358547655065,49.016641452344935
14012,49.9589715536105,50.041028446389504
14013,48.7720511933587,51.2279488066413
14014,51.50779896013865,48.49220103986136
14015,50.821744627054365,49.17825537294564
14016,50.74525745257452,49.25474254742547
14017,49.67022172326691,50.329778276733094
14018,49.34946359278703,50.65053640721297
14019,49.426324610029646,50.573675389970354
14020,51.33689839572193,48.663101604278076
14021,48.011181191771094,51.988818808228906
14022,48.63340563991323,51.36659436008677
14023,49.81257809246147,50.18742190753852
14024,49.31324767390341,50.68675232609658
14025,50.091575091575095,49.908424908424905
14026,50.020567667626494,49.979432332373506
14027,49.71044467425026,50.289555325749745
14901,51.79982440737489,48.20017559262511
14028,49.26253687315634,50.737463126843664
14029,51.65518773605865,48.34481226394134
14030,49.94957644211376,50.05042355788625
14031,48.5207100591716,51.4792899408284
14032,50.231481481481474,49.76851851851852
14033,49.93622448979592,50.06377551020408
14902,51.52173913043478,48.47826086956522
14034,51.28939828080229,48.71060171919771
14035,49.310964649490714,50.68903535050928
14036,49.74540624308169,50.25459375691831
14037,50.46296296296296,49.53703703703704
14038,49.74848506118247,50.25151493881753
14039,50.371872887085864,49.628127112914136
14040,49.358974358974365,50.641025641025635
14041,50.02587991718427,49.97412008281574
14042,49.50700800282973,50.492991997170265
14043,49.4599265500108,50.5400734499892
14044,49.69167523124358,50.30832476875642
14045,50.214822771213754,49.78517722878625
14046,50.91588785046729,49.08411214953271
14047,51.996057171020205,48.003942828979795
14048,50.886766712141885,49.113233287858115
14049,49.768750298002196,50.231249701997804
14050,50.1423487544484,49.8576512455516
14051,50.100468854655055,49.899531145344945
14052,48.49002849002849,51.50997150997151
14053,49.53501094091904,50.46498905908096
14054,48.51185275787757,51.48814724212243
14055,48.80653266331658,51.19346733668342
14056,49.31653712141517,50.68346287858483
14057,50.0265604249668,49.973439575033204
14058,49.98983739837398,50.01016260162602
14059,50.60096153846154,49.39903846153847
14061,50.0,50.0
14060,50.368603642671296,49.631396357328704
14062,49.16584887144259,50.834151128557416
14063,50.36429872495446,49.635701275045534
14064,48.69565217391305,51.30434782608696
14065,50.170357751277685,49.829642248722315
14066,49.643976075192256,50.356023924807744
14067,51.101141924959215,48.898858075040785
14068,49.76525821596244,50.23474178403756
14069,49.57304408031387,50.42695591968614
14070,50.58499655884378,49.41500344115623
14071,49.85014985014985,50.14985014985015
14072,50.49864007252947,49.50135992747053
14073,51.28125,48.71875
14074,50.0,50.0
14075,50.23622047244094,49.76377952755905
15001,49.18062636562273,50.81937363437727
15002,48.10679308839124,51.89320691160876
15003,51.44571740316422,48.55428259683579
15004,49.29953302201467,50.70046697798533
15005,49.41969982378319,50.58030017621681
15006,49.949748743718594,50.050251256281406
15007,47.2132114420525,52.7867885579475
15008,48.804459439636204,51.195540560363796
15009,47.53531941031941,52.46468058968059
15010,49.87080103359173,50.129198966408275
15011,48.55363175675676,51.44636824324324
15012,49.01072705601907,50.989272943980936
15013,47.988939165409754,52.01106083459025
15014,48.32134292565947,51.67865707434053
15015,48.9620403321471,51.0379596678529
15016,48.793565683646115,51.206434316353885
15017,48.71524254110006,51.284757458899946
15018,49.556809024979856,50.443190975020144
15019,48.84461136927876,51.15538863072124
15901,49.282678002125394,50.7173219978746
15020,47.292418772563174,52.707581227436826
15021,49.14146786202705,50.85853213797296
15022,49.92467610726122,50.07532389273878
15023,47.81460451604384,52.185395483956164
15024,49.28928928928929,50.710710710710714
15025,49.1635687732342,50.8364312267658
15027,49.67914438502674,50.32085561497326
15028,49.46841776110069,50.53158223889931
15029,48.06188371302278,51.93811628697722
15030,46.39103041854517,53.60896958145482
15031,48.17035620523126,51.82964379476874
15032,50.08601622020152,49.91398377979848
