CMUN,INCOME_PERC_UNEMPLOYMENT_BENEFITS_OF_AVERAGE_SALARY_2020
09332,7.195961450206517
09334,
09335,
09337,5.852863767389397
09338,6.827880512091039
09339,9.768673355629877
09340,
09343,
09345,2.9092643376654346
09346,5.916381803839074
09347,12.760720300557066
09348,11.811478964869163
09350,7.404718693284937
09351,
09352,7.384939997362522
09353,
09354,
09355,
09356,
09358,10.011950604169433
09360,
09361,9.707538102430318
09362,5.600426022898731
09363,6.459252879750242
09365,
09366,
09368,
09369,6.588483331137172
09372,5.692511081732639
09373,6.069227121858701
09374,3.1319160351418414
09375,
09377,6.91017733230532
09378,
09380,
09381,
09382,
09384,4.140246176799701
09386,
09387,3.5123269165822353
09388,
09389,
09390,5.788465630985316
09391,4.836620123794444
09392,
09394,8.623668298301181
09395,5.9928254906098335
09396,8.4668884185062
09398,
09400,6.826032886555203
09403,
09405,5.954296749275829
09406,6.470588235294119
09407,
09408,
09409,10.208735309594807
09410,8.890115958034235
09411,7.723423081784857
09412,8.377659574468085
09413,10.74677786201668
09414,5.015410479125806
09415,5.883152173913044
09416,
09417,
09418,
09419,
09421,9.36374549819928
09422,
09423,
09424,
09425,7.545605306799337
09427,6.835707750620834
09428,
09429,
09430,
09431,14.445281124497992
09432,10.944607974310944
09433,
09434,6.73702726473175
09437,6.261960450776101
09438,5.953496295034495
09439,6.588136306268405
09440,
09441,
09442,8.30271015158475
09443,8.144540099682827
09444,
09445,
09446,
09447,
09448,3.0678466076696163
09449,6.087687940279676
09450,
09451,7.861635220125786
09454,
09455,
09456,6.482997784413833
09458,7.182013188210059
09460,7.850098619329389
09463,12.932474349797186
09464,
09466,5.243612596553773
09467,
09471,4.471256210078069
09472,
09473,
09476,
09478,
09480,7.837343464190235
09482,
09483,7.659259259259259
09485,
09901,6.213220199808403
09902,7.474410854558439
09903,8.881167477414872
09904,6.2162929321600915
09905,8.844977652317102
09906,6.090778614998206
09907,7.476635514018691
09908,12.147505422993492
10001,19.585605234460196
10002,21.256620125180547
10003,34.9870418363569
10004,18.723189502901842
10005,25.810569313249935
10006,29.119850187265918
10007,10.80895008605852
10008,9.922070693014193
10009,20.22500639222705
10010,19.401041666666664
10011,14.088021778584391
10012,10.952018278750952
10013,18.86187550093508
10014,18.3943661971831
10015,16.478506296135475
10016,13.115823817292007
10017,14.578807627323195
10018,16.054564533053515
10019,5.816853732406912
10020,21.768852809228797
10021,12.469265893923428
10022,15.25562372188139
10023,18.689045134951236
10024,25.717171717171716
10025,12.87313432835821
10026,8.859123487251793
10027,
10028,13.792430745220443
10029,15.161557580778789
10030,17.187948350071736
10031,18.514285714285712
10032,11.681268251981644
10033,12.831957152421333
10034,21.190176322418136
10035,31.758353020587244
10036,27.834660599165716
10037,6.439595529536987
10038,
10039,33.47375243033052
10040,18.94809370693615
10041,15.367114788004136
10042,
10043,16.231884057971012
10044,21.2166918049271
10045,13.446038922744249
10046,13.376
10047,15.852002715546504
10048,7.393436439079593
10049,9.643605870020965
10050,20.144655772836863
10051,11.618342586880527
10052,11.174881836596894
10053,22.679045092838194
10054,12.769164513350558
10055,17.688984881209503
10056,17.42832812943514
10057,14.080668604651162
10058,14.590192341015424
10059,17.96514607893388
10060,18.76687668766877
10061,27.34576757532281
10062,9.769898151640891
10063,28.79595846197025
10064,24.93492972410203
10065,12.575543268612577
10066,15.925774877650896
10067,10.965047943086915
10068,11.958555187796806
10069,8.695652173913043
10070,10.38241910365115
10071,11.920948616600791
10072,28.237465395262994
10073,15.426308109234938
10075,28.48148148148148
10076,16.90340909090909
10077,19.954648526077097
10078,19.662179994721562
10079,21.405021557189958
10080,31.226235741444867
10081,12.949640287769784
10082,19.56630109670987
10083,15.168539325842698
10084,19.45020746887967
10085,17.677100494233937
10086,17.329164805716836
10087,20.251790753201647
10088,26.402349486049925
10089,21.036036036036034
10090,19.60319810482677
10091,14.152892561983471
10092,22.814814814814817
10093,25.46029919447641
10094,11.642371234207967
10095,12.16329262171658
10096,14.51701931922723
10097,14.01690755385874
10098,14.053458252962248
10099,18.973918028088278
10100,16.235167206040995
10101,28.067335707348658
10102,12.517385257301807
10103,13.453565505804313
10104,14.7343436187694
10105,13.347200554688854
10106,23.53548387096774
10107,26.710199004975127
10108,15.840049597024178
10109,12.119426438813592
10110,15.152877697841728
10111,16.525673814676374
10112,16.132830899670278
10113,15.738693467336685
10114,15.013279175128885
10115,8.980254260210982
10116,11.507412300014677
10117,46.53201219512195
10118,8.673116793365585
10119,12.7155580822437
10120,11.223392818748657
10121,11.848958333333332
10122,13.611650485436893
10123,11.258509338453482
10124,38.86225631192074
10125,15.351681957186544
10126,12.676324818909645
10127,16.80222602739726
10128,14.557468962755307
10129,20.91880341880342
10130,32.28321896444167
10131,7.817705854355069
10132,23.869132290184922
10133,14.988582105044635
10134,17.573723327739152
10135,19.62235264097984
10136,9.45612762871646
10137,34.894613583138174
10138,23.69293547564397
10139,
10140,11.46016146016146
10141,17.285579641847313
10142,29.591581057379102
10143,8.95170789163722
10144,27.292307692307695
10145,16.38112413585813
10146,18.770152003684938
10147,13.236134934248142
10148,8.572922111866179
10149,12.5
10150,9.060681629260182
10151,13.157894736842104
10152,23.737373737373737
10153,20.09744214372716
10154,33.272561531449405
10155,22.155345371166526
10156,
10157,14.046228092456184
10158,20.47110247693055
10159,23.627906976744185
10160,6.7274361278726404
10161,
10162,15.787469053513616
10163,10.132046724225495
10164,24.754144422590617
10165,8.923123856009763
10166,21.49357601713062
10167,45.509222133119486
10168,14.535539676570139
10169,11.73887003393891
10170,9.679497503623772
10171,37.2168284789644
10172,22.727272727272727
10173,14.593107911341207
10174,14.991728701406121
10175,18.31230969986951
10176,13.864306784660767
10177,10.990322152989526
10178,12.430355427473582
10179,16.401149125097938
10180,18.615962856511164
10181,14.459346186085497
10182,8.503294634452462
10183,26.006944444444446
10184,16.053141433711595
10185,28.507194244604317
10186,12.077733381765347
10187,18.266832917705734
10188,24.383779485820302
10189,14.299260383083634
10190,15.02913401647579
10191,12.883254716981133
10192,12.003179650238474
10193,12.560386473429952
10194,14.582516660133283
10195,11.872964169381108
10196,23.515981735159816
10197,
10198,14.490916772285594
10199,10.035985605757697
10200,13.023047661669276
10201,23.25666973321067
10202,14.596462695669851
10203,12.932711007390122
10204,13.346573982125124
10205,25.229997212155002
10206,10.863411181882519
10207,24.28174235403151
10208,7.124447717231222
10209,29.21507509209408
10210,29.955703211517164
10211,31.273731446323783
10212,14.733941064235742
10213,10.815807718973886
10214,11.363150010699764
10215,27.635648017992693
10216,19.82130260992241
10217,19.48683919486839
10218,28.96976812444966
10219,16.666666666666664
10901,16.83565694972539
10902,20.945784571292094
10903,19.917997410444542
10904,16.728693710457758
10905,17.582648978732365
11001,12.880236398400836
11002,32.867317330519654
11003,15.712616822429906
11004,7.773188133683815
11005,24.139650872817956
11006,19.364954919639356
11007,20.64282480760525
11008,8.009984116178806
11009,13.394018205461638
11010,25.60777957860616
11011,14.271373598795382
11012,7.868148522354129
11013,10.536483875761629
11014,16.64469967990962
11015,13.957654723127035
11016,21.47312859884837
11017,24.62588028169014
11018,26.10091743119266
11019,19.60030745580323
11020,10.885496183206108
11021,13.03095752339813
11022,9.359447744421255
11023,15.914924825815916
11024,18.776616337591946
11025,18.13715455475947
11026,23.44139650872818
11027,8.59980949789087
11028,9.53696395685346
11029,29.637787567302986
11030,9.108938943193087
11031,8.024275118004045
11032,16.8828494955734
11033,8.962953127074758
11034,22.85775955104684
11035,14.09251575226679
11036,28.309273305603135
11037,10.789588483350299
11038,15.920881971465628
11039,18.93021312160468
11040,15.077932731747335
11041,18.299410310062775
11042,21.017653167185877
11901,15.834053586862575
11902,18.86427188642719
11903,15.126582278481013
12001,6.12867443150305
12002,7.096630216469538
12003,5.071054599850411
12004,11.73396674584323
12005,6.0891590678824725
12006,11.177266576454668
12007,8.472032742155525
12008,16.249050873196662
12009,7.560894963077263
12010,11.821883620123472
12011,7.206081432885557
12012,8.039101254741757
12013,13.579307721567135
12014,8.907916478894396
12015,9.664503658704957
12016,6.472727272727273
12017,6.660297529684728
12018,8.390119250425894
12020,5.740798993394149
12021,6.0932642487046635
12022,7.9212318625999405
12024,14.837617361859321
12025,4.667255594817432
12026,6.467065868263473
12027,11.569009441031021
12028,5.214723926380368
12029,7.306128172766793
12031,5.790196976637654
12032,7.719213605113979
12033,8.512747875354108
12034,10.843754946968499
12036,8.734439834024895
12037,
12038,3.9016224568632496
12039,6.706292802687686
12040,6.778559826746075
12041,4.133891213389122
12042,6.02390180878553
12043,6.689401888772298
12044,9.541062801932366
12045,8.199847444698703
12046,9.182329701903507
12048,7.331949130547626
12049,5.821605750734029
12050,6.436921208440868
12051,7.933822147020117
12052,5.601247872943846
12053,7.30952380952381
12055,7.026348808030113
12056,8.511311501344723
12057,7.179021160586785
12058,
12059,8.026151064125747
12060,6.4707824364476725
12061,6.30512514898689
12063,
12064,
12065,11.047180667433832
12066,
12067,6.572221410836863
12068,
12069,
12070,6.855747558226898
12071,7.9133694294044155
12072,6.817399288419603
12073,10.766423357664232
12074,7.253668763102724
12075,6.068192656175489
12076,
12077,8.463494369778424
12078,9.68034871049764
12079,15.105832191259328
12080,7.030613432662087
12081,7.2702487788254
12082,6.7516967002106245
12083,7.402008422416586
12084,6.604691384715165
12085,13.529765484064942
12087,
12088,
12089,16.690366157127624
12090,5.865409793139565
12091,8.832976445396145
12092,7.390834747724116
12093,9.858779642952305
12094,5.158908796254614
12095,6.047851129818342
12096,11.569755903949195
12097,
12098,8.183276876448565
12099,10.048668766103635
12100,6.651853909179281
12101,9.5963970206132
12102,11.2878497508624
12103,
12104,7.0989589865797065
12105,6.007509386733417
12106,7.066200409984324
12107,6.837400338245953
12108,7.718000715734225
12109,5.7549567869852565
12110,8.285541805010563
12111,7.295519934237567
12112,5.725295898706303
12113,10.268606603245663
12114,6.035402004691832
12115,14.886999792660168
12116,
12117,12.133333333333333
12118,
12119,3.8431249015593005
12120,4.053646775165762
12121,8.41816758026625
12122,7.65077896035786
12123,
12124,7.6849966055668695
12125,7.666320166320166
12126,8.024377856780092
12127,
12128,7.145163025933499
12129,12.529782761037142
12130,7.289641766176063
12131,
12132,5.806523932294586
12133,
12134,9.26674364896074
12135,6.824090121317157
12136,6.785370548604427
12137,
12138,10.0418410041841
12139,9.781646503393333
12140,8.496832998609609
12141,5.5740321936942925
12142,5.043008939112835
12901,6.280244056385441
12902,7.385185993236609
13001,11.443337024732374
13002,14.289565920733352
13003,9.22809053975624
13004,19.25725528775209
13005,6.431603003591251
13006,7.497671530580565
13007,8.959250319466136
13008,11.388492629576795
13009,8.70592511813886
13010,12.79313632030505
13011,12.072517511330862
13012,11.426856113668201
13013,11.904394757131842
13014,14.3238196852494
13015,7.470696229346138
13016,13.322734499205088
13017,8.038277511961722
13018,15.643695989364058
13019,10.791242889157042
13020,8.997662944689692
13021,8.092965345507366
13022,11.15928369462771
13023,11.445559271646228
13024,11.953727506426736
13025,12.651122625215889
13026,6.499847421422032
13027,12.050940885763163
13028,7.814059603593327
13029,8.486656721365822
13030,10.592429129180106
13031,10.789796753512482
13032,19.828080229226362
13033,14.718815089099746
13034,5.099693251533742
13035,11.408353469105972
13036,12.453784783031718
13037,15.0
13038,11.659623511333077
13039,9.933373712901272
13040,9.612109744560076
13041,15.74957202249939
13042,15.195167286245354
13043,8.040382188570398
13044,13.034825870646765
13045,9.194395796847637
13046,13.166360294117647
13047,11.261824022844905
13048,13.883597883597885
13049,12.23939611790079
13050,15.36
13051,10.69348861831657
13052,11.62748643761302
13053,8.058882235528943
13054,6.6411849020544675
13055,9.225310467179183
13056,7.888823181549379
13057,21.158129175946545
13058,12.896360927856989
13059,17.11068387805548
13060,8.774124374553253
13061,11.031901621814294
13062,9.199700822737473
13063,11.776095757789122
13064,7.713557161070973
13065,13.879082082965578
13066,8.942844216558589
13067,7.8287352203511285
13068,9.385783298826777
13069,19.968051118210862
13070,16.265690376569037
13071,7.579804146000255
13072,9.765411893071468
13073,9.329205366357069
13074,9.327185076503877
13075,8.035284683239775
13076,19.679786524349566
13077,13.487615259446756
13078,10.762179595993889
13079,9.928583870405852
13080,8.342521131936788
13081,28.632600628033117
13082,10.183138616987685
13083,12.553309846096791
13084,9.598853868194842
13085,14.361350099272006
13086,23.26388888888889
13087,8.749830692130569
13088,10.55537512179279
13089,11.843957369796904
13090,16.452182689881404
13091,8.95836464752743
13092,16.68257756563246
13093,10.837523842552454
13094,5.486492947645231
13095,
13096,12.081406105457908
13097,11.942991160021649
13098,10.998663356883712
13901,12.222222222222221
13902,17.045864933188877
13903,8.315050460728388
13904,10.348882791062328
14001,22.23249364455743
14002,21.441298752722233
14003,14.820562560620756
14004,21.55255544840887
14005,18.61648016276704
14006,8.362470862470863
14007,17.62858264625049
14008,17.367149758454108
14009,12.643468755693204
14010,24.4340878828229
14011,23.157315731573156
14012,21.109969167523126
14013,12.95387634936212
14014,18.413539967373573
14015,18.570516911295467
14016,13.37986041874377
14017,17.043048694424844
14018,13.601015711791778
14019,18.37091757387247
14020,13.509933774834437
14021,8.217321670567944
14022,22.926929392446635
14023,12.539308176100631
14024,24.89530013959981
14025,19.196885884040153
14026,11.301072152999131
14027,10.955263546434372
14028,21.292775665399237
14029,14.50413223140496
14030,21.214659685863875
14031,22.329873125720876
14032,20.665541355196527
14033,17.073565076798705
14034,8.719790986283476
14035,11.30824722168064
14036,18.443960826985855
14037,26.266708113148894
14038,15.591778880226789
14039,21.491700797585686
14040,18.403074295473953
14041,16.16071428571429
14042,11.310732698015935
14043,17.86262471220261
14044,21.37282369421653
14045,25.3056768558952
14046,31.96113525952442
14047,10.324361628709456
14048,19.380004105933075
14049,17.657923900997414
14050,15.839326433958956
14051,13.305500090760574
14052,10.877707213808826
14053,14.142288384974899
14054,7.986199846664962
14055,18.103092783505154
14056,14.459530946922941
14057,16.099290780141846
14058,16.850882295908473
14059,10.139949109414758
14060,20.444444444444446
14061,16.957928802589
14062,9.631728045325778
14063,20.646196150320804
14064,15.480469686077164
14065,15.546001719690455
14066,20.45862412761715
14067,12.705272255834055
14068,12.192982456140351
14069,14.507042253521126
14070,12.12422854867609
14071,17.04119850187266
14072,16.878232251998117
14073,16.493600579570153
14074,15.202231520223153
14075,20.794025157232703
14901,26.925953627524308
14902,25.661959399823473
15001,7.0510420566579315
15002,6.664783959333522
15003,7.625189681335357
15004,7.6923076923076925
15005,8.621867881548976
15006,9.089441394898289
15007,9.452639751552795
15008,6.215243702976775
15009,7.321493294671982
15010,6.885014967423843
15011,7.854059323214037
15012,7.628113182944321
15013,6.340750026115114
15014,11.489670170351577
15015,7.112426035502958
15016,11.605723370429253
15017,7.550644567219153
15018,6.292585170340681
15019,9.867473350619418
15020,9.957924263674615
15021,7.586611861421022
15022,8.488714425907752
15023,9.866996597587379
15024,7.503152585119799
15025,10.751850409037788
15026,
15027,7.269992479318124
15028,8.935824532900082
15029,10.4436735439109
15030,6.072351421188631
15031,6.850533807829182
15032,7.246798603026776
15033,8.236994219653178
15034,11.097539696388065
15035,8.362550318140501
15036,7.242126737217901
15037,14.093500570125428
15038,7.323761897080175
15039,7.750472589792061
15040,11.566707466340269
15041,8.202622782206223
15042,8.763238811069355
15043,9.554585152838428
15044,9.194970913867518
15045,9.69134470105763
15046,9.949066213921903
15047,6.8357998590556734
15048,7.020316027088036
15049,8.23321554770318
15050,7.007746352008646
15051,9.508289641490718
15052,10.039233787214402
15053,10.610700774635202
15054,7.681596658157345
15055,8.21573284895906
15056,8.703675226818392
15057,9.15188552690416
15058,4.637327434978262
15059,9.003350083752094
15060,7.686274509803921
15061,8.12740252608457
15062,10.059065688204761
15063,
15064,7.869215849265725
15065,8.364461045891142
15066,8.839050131926122
15067,6.779889472974794
15068,9.140350877192983
15069,7.964369924024103
15070,6.204115396546376
15071,7.734289723998129
15072,8.574474565945781
15073,6.682153593878108
15074,8.343337334933974
15075,7.52639346123283
15076,8.986731001206273
15077,8.8500671913995
15078,6.191511485017488
15079,9.653794940079893
15080,7.629966396521051
15081,7.3553493449781655
15082,6.274397791107303
15083,5.897997496871088
15084,8.349074423876086
15085,8.479247730220493
15086,7.917074763303951
15087,8.150883671854391
15088,9.277087344652548
15089,7.512026643641298
15090,5.962988348183687
15091,5.840861279544611
15092,10.858010630220196
15093,10.606060606060606
15901,10.678840809845177
15902,7.888970051132213
16001,
16002,8.124195624195623
16003,17.88715486194478
16004,5.95773381294964
16005,9.205804337650179
16006,5.356785928442934
16007,9.732739420935411
16008,
16009,
16010,6.925165962582981
16011,
16012,
16013,
16014,6.372549019607843
16015,12.167591352592309
16016,7.748265944848587
16017,9.297136481963555
16018,5.537203083215353
16019,5.198125266297401
16020,
16022,
16023,6.367002674346842
16024,8.635771449841801
16025,
16026,13.128299288501264
16027,9.790681971640783
16029,
16030,
16031,
16032,7.207608857185317
16033,11.156022635408245
16034,5.595238095238096
16035,4.595282914405935
16036,6.689895470383275
16038,
16039,6.119287374128582
16040,10.516657255787692
16041,8.348794063079778
16042,10.706841008148569
16043,8.753993610223642
16044,
16045,9.118931415360903
16046,9.285714285714286
16047,11.013552204619202
16048,6.804123711340206
16049,10.689134808853119
16050,9.691081215744893
16051,12.645914396887159
16052,11.097749527572583
16053,5.477363359136758
16055,7.824090427410808
16056,11.681837884698743
16057,
16058,6.1679464949219724
16060,11.722549270540055
16061,11.361054305839582
16062,
16063,9.673852957435047
16064,10.078297530616343
16065,7.100591715976331
16066,9.24962852897474
16067,16.831432192648922
16068,12.574162679425838
16070,
16071,
16072,11.15419708029197
16073,15.408163265306122
16074,
16078,5.5375613833455235
16079,
16081,
16082,18.42247433819557
16083,
16084,
16085,6.322831247302546
16086,5.071679740329997
16087,7.9698915209209655
16088,6.952776495923704
16089,7.696734282837002
16091,
16092,9.040216289286922
16093,
16094,8.672022684310019
16095,
16096,8.210828253854428
16097,5.453732677693339
16098,10.317289013598101
16099,7.79852197588487
16100,10.69767441860465
16101,7.854984894259818
16102,12.457786116322701
16103,8.442045284150547
16104,
16106,7.4025596276905175
16107,
16108,
16109,
16110,3.8270729978738482
16111,7.125081859855927
16112,7.8431372549019605
16113,7.447528774542993
16115,
16116,
16117,7.036851759212939
16118,9.397367813438006
16119,10.741425344013145
16121,8.666953651886928
16122,6.046090108751942
16123,
16124,11.691147280666932
16125,11.072092542863045
16126,9.90202209714405
16128,
16129,
16130,9.850313858039595
16131,7.371041349744158
16132,
16133,9.237696009936345
16134,7.385114017826138
16135,5.777883021548662
16137,
16139,10.290652003142183
16140,
16141,6.670311645708036
16142,10.281319570937058
16143,
16145,13.53334772285776
16146,
16147,
16148,7.866805411030177
16149,4.86797343269075
16150,
16151,
16152,
16153,9.90404943893316
16154,9.084419061217206
16155,8.077003557229547
16156,
16157,12.311977715877436
16158,8.991472005932517
16159,10.005184033177812
16160,
16161,
16162,
16163,
16165,
16166,8.809099018733274
16167,10.811756473058082
16169,
16170,10.783280646294346
16171,9.30365296803653
16172,6.7609735801955475
16173,6.7487021726591045
16174,8.17968488099229
16175,10.3008377760853
16176,
16177,8.686018169731884
16181,
16185,
16186,10.516605166051662
16187,
16188,
16189,7.938671209540034
16190,8.668439993741199
16191,7.779792319103346
16192,
16193,
16194,15.553977272727273
16195,10.053763440860216
16196,10.749756572541383
16197,
16198,11.31213102266235
16199,
16202,7.017863652934743
16203,6.578330206378986
16204,10.729342327150086
16205,10.977510576708974
16206,7.890271493212669
16209,7.642418930762489
16211,10.369515011547344
16212,4.207436399217221
16213,
16215,10.15180265654649
16216,11.029575272403825
16217,
16218,8.328099484989323
16219,
16224,
16225,
16227,4.909456740442656
16228,7.18728403593642
16231,
16234,
16236,9.652582159624414
16237,
16238,8.600247743762166
16239,16.80916030534351
16240,10.965479047443234
16242,7.385892116182573
16243,8.114901256732496
16244,11.06259097525473
16245,7.967817285232287
16246,7.814407814407814
16247,
16248,7.679245283018868
16249,10.024621878297573
16250,
16251,8.509142053445851
16253,7.829039344917116
16254,6.609508963367109
16255,5.974132621638267
16258,9.183465689268989
16259,
16263,4.693556836039811
16264,6.915793033479877
16265,
16266,5.828953655040611
16269,10.613107822410148
16270,9.689703808180536
16271,9.058882737795672
16272,5.911330049261084
16273,6.29352592210472
16274,16.58345221112696
16275,
16276,
16277,8.623853211009175
16278,
16279,8.804265041888804
16280,8.513412816691506
16901,6.9649945867917715
16902,7.909006745139532
16903,9.7954010501539
16904,3.8428546920569566
16905,6.381238069266431
16906,
16908,9.078184363127374
16909,5.314197051978278
16910,
17001,7.176985865020905
17002,4.574254365631278
17003,11.371872303710095
17004,8.279824264954376
17005,6.633761105626851
17006,9.844648528023345
17007,4.521505891368905
17008,6.7295377808825245
17009,12.309785970555486
17010,7.188090212198644
17011,6.6141732283464565
17012,7.568496247400308
17013,8.325113434602486
17014,
17015,5.530042097206277
17016,7.341160978821463
17018,8.903150525087515
17019,6.161679135494596
17020,5.819467195447883
17021,10.095642933049948
17022,11.15542974781266
17023,12.847222222222221
17024,4.949944382647386
17025,4.1551246537396125
17026,5.582669749122356
17027,7.756858526089296
17028,5.135206553333921
17029,8.016401845207586
17030,8.917110473849515
17031,12.925851703406813
17032,16.49173256649892
17033,7.394502516453735
17034,8.370895041854476
17035,5.026243216795659
17036,7.099744245524296
17037,7.636253226051314
17038,3.9331152308251545
17039,7.75
17040,6.062132661628883
17041,9.624530663329162
17042,8.626039468784906
17043,7.661328986480008
17044,6.576290741274877
17046,6.8287916621430895
17047,14.108983799705449
17048,12.292766793565026
17049,5.108254397834912
17050,4.694751874330596
17051,7.042944785276073
17052,3.7632799640879844
17054,7.824609831192271
17055,7.912391475927387
17056,5.6951423785594635
17057,8.620117295562686
17058,10.406023124495832
17060,11.075989379188266
17061,3.2851099388938216
17062,11.323951003388064
17063,7.963868401425375
17064,6.469947998548797
17065,5.611983174310044
17066,11.59824631327222
17067,5.4373522458628845
17068,4.186240734941016
17069,3.9330949639415795
17070,6.04815702385028
17071,4.834649769985244
17073,4.185136897001303
17074,8.851282051282052
17075,6.1418901980446226
17076,6.32
17077,7.275842375785266
17078,7.2370674888660504
17079,5.885505045994463
17080,8.020583799130513
17081,9.165357864034103
17082,5.244813278008299
17083,8.650707290533187
17084,4.615384615384616
17085,6.72537255660925
17086,19.050393242062334
17087,3.906844106463878
17088,7.470683380509503
17089,7.316545985085917
17090,4.264438794042862
17091,8.81074168797954
17092,9.141940657578187
17093,8.179622310057093
17094,8.7181903864279
17095,23.9424845343588
17096,6.226722532588455
17097,6.670631380711667
17098,5.6107660455486545
17099,
17100,8.664674787405193
17101,10.07144820005496
17102,9.582974535613237
17103,10.163362015213867
17105,8.950578862193453
17106,8.615113201999412
17107,6.057507987220447
17109,7.362552864282968
17110,8.421291567358983
17111,5.8571810644557365
17112,8.27027603112011
17114,6.1622386099606015
17115,4.91579426490669
17116,10.474876394158905
17117,11.676886163689684
17118,9.928587882976272
17119,3.527431326038718
17120,10.514967021816336
17121,6.723053567555845
17122,
17123,4.734421498782577
17124,9.29264909847434
17125,5.037196378954916
17126,6.843383673038336
17128,7.8774373259052926
17129,6.909852325325104
17130,5.838565022421525
17132,6.730688231825457
17133,6.2420676127841235
17134,8.734321550741162
17135,8.806788781951774
17136,7.631271878646441
17137,5.2791620913928545
17138,7.35873850197109
17139,5.127388535031847
17140,8.176624613187336
17141,10.498355679230965
17142,5.013233691421455
17143,7.300802964793082
17144,9.320576220167705
17145,8.636904118473678
17146,8.414733414733416
17147,6.836531404005452
17148,6.173088561630018
17149,6.197391545647951
17150,5.547201336675021
17151,5.363710666121782
17152,15.961106955871355
17153,5.171830032165228
17154,10.623672040994876
17155,9.684025746050322
17157,3.7562012756909993
17158,4.48456610366919
17159,9.220100045475215
17160,11.386918833727345
17161,4.430652529954314
17162,8.404997566120397
17163,4.347505710706654
17164,8.622097771555245
17165,5.8299678989334165
17166,5.817562831681186
17167,6.1062403300670445
17168,4.269248501613647
17169,5.480319949314961
17170,4.8539778449144
17171,7.4825870646766175
17172,7.250381097560976
17173,5.164056674123788
17174,6.315568610994545
17175,12.687545520757466
17176,9.456521739130434
17177,5.59807107663277
17178,9.975903614457831
17180,7.6383644406084805
17181,8.134394341290893
17182,11.521363299580143
17183,6.100104275286757
17184,6.180747922437673
17185,5.369252206223873
17186,6.17306299782766
17187,5.9627207963306335
17188,9.4884287454324
17189,6.429288983145439
17190,6.086791377836863
17191,4.747353486849285
17192,9.864394575783031
17193,7.866666666666666
17194,
17195,6.148928168484392
17196,5.710866034025819
17197,5.837941301573799
17198,10.580015526228236
17199,11.145116041826064
17200,6.495390034186263
17201,7.912398445778877
17202,18.782365290412876
17203,5.835979415307127
17204,8.586105675146772
17205,9.997852233676976
17206,6.681983534367222
17207,5.044157608695652
17208,5.264063306382247
17209,6.889100181519578
17210,6.169115500632481
17211,7.066454255803369
17212,8.447463569628574
17213,8.977611117238336
17214,8.408617095205004
17215,4.588813412342825
17216,5.54679802955665
17217,7.205161907037878
17218,6.520828972158259
17220,6.160216325840798
17221,7.524446731857952
17222,3.7919174548581256
17223,8.909321496512366
17224,8.177638657928203
17225,4.93654549365455
17226,8.221127531472359
17227,10.186495176848874
17228,5.646615308965743
17230,7.778250691636518
17232,5.767432193702588
17233,6.261893973719982
17234,11.686532401698862
17901,7.920693434293115
17902,7.85683576956148
17903,6.7423360496701585
18001,20.260303687635574
18002,41.12527199253964
18003,10.266836086404066
18004,18.86543535620053
18005,12.684365781710916
18006,17.739079102715465
18007,21.670729005096387
18010,12.641572285143237
18011,11.626904282839897
18012,35.98979917118265
18013,18.53324497459686
18014,11.224881607577116
18015,35.45793855871375
18016,17.35739750445633
18017,18.95410885805763
18018,9.868522815158547
18020,31.5136476426799
18021,10.658385093167702
18022,13.088675381949914
18023,10.232628858142009
18024,10.577988915281077
18025,21.05706464518846
18027,16.749585406301822
18028,22.564981433876035
18029,18.389973487587373
18030,17.51262929997594
18032,21.92732454577841
18033,31.140615570307784
18034,24.502455414835875
18035,15.608295916185588
18036,8.430708747406355
18037,15.547363359512742
18038,18.673575129533678
18039,17.67533318767752
18040,13.890226287915262
18042,20.016559718484785
18043,15.737766861893066
18044,11.646851607221489
18045,17.329207331587718
18046,22.15119510839355
18047,14.387384873011444
18048,14.420062695924765
18049,18.07335395492709
18050,19.469205834683954
18051,23.35418528448019
18053,26.621490803484992
18054,18.559401309635174
18056,18.080255357957135
18057,11.046511627906977
18059,18.449519230769234
18061,23.64102564102564
18062,11.534405483785921
18063,31.197301854974707
18064,28.006728343145497
18065,26.0538344337227
18066,29.245810055865924
18067,23.412493546721734
18068,6.727865684261385
18069,14.51812191103789
18070,8.181600383325348
18071,15.00995835596596
18072,17.77777777777778
18074,8.453680873547023
18076,29.280868385345997
18077,29.464720194647203
18078,22.468205369759776
18079,24.986751457339693
18082,18.23204419889503
18083,18.6826066572902
18084,9.22738923471256
18085,17.45242214532872
18086,39.37391304347826
18087,7.3317865429234335
18088,36.5889752127266
18089,11.006241437052825
18093,12.696433025692192
18094,14.243759177679882
18095,16.33222823242017
18096,41.25423728813559
18097,13.017456359102244
18098,13.5717953106281
18099,8.855917468413121
18100,21.06035205364627
18101,9.621125143513202
18102,31.085206772134335
18103,26.52482269503546
18105,23.297991071428573
18106,19.511025886864815
18107,29.88980716253444
18108,15.372964786065884
18109,17.992992992992992
18111,8.676228544556784
18112,24.077209617338298
18114,15.488777592283434
18115,19.724576271186443
18116,19.752048749737337
18117,14.305283757338552
18119,13.478955780500797
18120,22.959322959322957
18121,12.837962111458525
18122,18.767451136816913
18123,20.45065601825442
18124,10.343172546196303
18126,16.639654240950836
18127,12.258252144830594
18128,16.619657192449555
18132,26.366799204771375
18133,20.378916686907942
18134,11.796003114456267
18135,28.912071535022356
18136,46.63323782234957
