CMUN,AGRI_LIVESTOCKUNITS_DENSITY_KM2_2020,AGRI_CATTLEFARMS_DENSITY_KM2_2020
49249,0.0,0.0
49250,10.764049614948695,0.039446092109897
49251,0.0,0.0
49252,0.0,0.0
49260,14.431598254668737,0.0998899342769942
49263,0.0,0.0
49266,0.0,0.0
49267,0.0,0.0
49268,0.0,0.0
49269,2.516110219574609,0.11594977970389904
49270,0.0,0.0
49275,14.37801068381304,0.15432089492169485
49005,42.262994158124464,0.3430215096270085
49008,16.446335774758907,0.18366999110292337
49012,0.0,0.0
49023,14.644957009368905,0.14797690312956205
49031,34.28391843930817,0.22143332912476654
49037,35.57070961859241,0.3972332488976045
49064,4.479391021432014,0.15545729871107636
49065,0.0,0.0
49077,16.34972453847199,0.18635704261176278
49088,13.27347713727108,0.2228339754438346
49101,7.779385485038655,0.137834611712237
49115,28.402828545890287,0.3896764468405576
49124,13.083799408020488,0.10458672588345712
49126,63.079877816295465,0.9513861950895297
49131,0.0,0.0
49136,18.939171133042166,0.44006206524640523
49149,29.91019864232643,0.2530384459853482
49152,17.295515836559098,0.18078501991789714
49180,27.204785413132456,0.25505055634089224
49183,9.861781325454015,0.20114355850284998
49221,3.9114588670285886,0.18753569910411041
49240,5.465987108145649,0.09980499893144824
49264,11.701876830983682,0.12717805020248216
49265,7.430437130257498,0.10499911159101503
49010,0.0,0.0
49013,16.880651860134943,0.21691919635228657
49024,2.1131745356803866,0.08425735788199308
49034,0.0,0.0
49038,0.0,0.0
49039,23.229582176256553,0.31908766725627136
49040,0.0,0.0
49044,0.0,0.0
49054,10.94011749135649,0.09274654528217928
49058,11.116763046495448,0.20440593991454725
49059,8.657875369499546,0.2731190968296387
49061,0.0,0.0
49080,7.144388546995422,0.08607697044572797
49081,18.81635822181838,0.32485276691517256
49084,5.736396721957966,0.19970049510732693
49090,0.0,0.0
49093,30.558946956543817,0.31703441183259484
49096,3.287495852170604,0.18063164022915407
49102,10.546669240755355,0.16858486638036052
49103,10.47703775878543,0.12483810257712755
49125,0.0,0.0
49129,0.0,0.0
49127,0.0,0.0
49146,0.0,0.0
49147,0.0,0.0
49148,0.0,0.0
49151,7.36532360770045,0.13690192579368865
49158,22.565471945355814,0.2033383369709918
49191,23.584664415123996,0.22897732441867957
49197,0.0,0.0
49210,0.0,0.0
49219,6.18907814575039,0.024667509548626503
49226,19.262660963145912,0.18148779614317193
49228,0.0,0.0
49230,0.0,0.0
49234,25.51875010733665,0.238225822510611
49239,0.0,0.0
49241,6.326441817594314,0.18600343454889565
49245,0.0,0.0
49255,4.968584997278615,0.215556832853736
49258,0.0,0.0
49261,0.0,0.0
02019,0.0,0.0
02032,0.0,0.0
02043,0.0,0.0
02048,0.0,0.0
02053,0.0,0.0
02057,0.0,0.0
02069,0.0,0.0
02073,0.0,0.0
02078,0.0,0.0
02081,0.6313473034795515,0.0034861805824381643
02001,0.0,0.0
02002,0.0,0.0
02005,0.0,0.0
02007,0.0,0.0
02013,0.0,0.0
02020,0.0,0.0
02023,0.0,0.0
02024,0.0,0.0
02026,0.0,0.0
02034,0.0,0.0
02036,0.0,0.0
02041,0.0,0.0
02045,0.0,0.0
02046,0.0,0.0
02052,0.0,0.0
02054,0.0,0.0
02064,0.0,0.0
02066,0.0,0.0
02075,0.0,0.0
02077,0.0,0.0
02079,0.0,0.0
02082,0.0,0.0
02083,0.0,0.0
02008,0.0,0.0
02014,0.0,0.0
02016,3.6170320277629755,0.03312300391724336
02022,0.0,0.0
02028,0.0,0.0
02047,0.0,0.0
02058,0.0,0.0
02059,0.0,0.0
02062,0.0,0.0
02067,1.7287317215331133,0.04946299632426647
02068,0.0,0.0
02070,0.0,0.0
02071,0.0,0.0
02076,0.0,0.0
02080,0.0,0.0
02084,0.0,0.0
02085,0.0,0.0
02003,1.5478536319112766,0.0026673335032074384
02006,0.0,0.0
02012,0.0,0.0
02015,0.0,0.0
02021,0.0,0.0
02029,0.0,0.0
02027,0.0,0.0
02035,0.0,0.0
02038,0.0,0.0
02039,0.9695828831820381,0.01950870992317984
02040,7.021926554364662,0.026237115036858872
02050,0.0,0.0
02060,0.0,0.0
02061,0.0,0.0
02901,0.0,0.0
02063,0.0,0.0
02065,0.0,0.0
02009,0.0,0.0
02010,0.0,0.0
02018,0.0,0.0
02025,0.0,0.0
02033,0.0,0.0
02051,0.0,0.0
02011,0.0,0.0
02017,0.0,0.0
02030,2.4303458371462154,0.016729277832704975
02031,0.0,0.0
02042,0.0,0.0
02049,0.0,0.0
02055,0.07428330528708384,0.006878083822878133
02072,0.0,0.0
02086,0.746521503670139,0.01759741627299961
02004,0.0,0.0
02037,0.47107007127997863,0.0038559623842835903
02044,0.0,0.0
02056,0.0,0.0
02074,0.0,0.0
13006,8.89478793410639,0.0620073273703986
13017,0.0,0.0
13021,4.674703598380564,0.09745733700584915
13036,4.224943481850031,0.042249434818500305
13041,3.5725132431107967,0.10419287621176221
13044,5.437012543061846,0.058724097826620775
13049,0.0,0.0
13051,11.751573569186398,0.06161873781595865
13052,0.7189526054301606,0.016483437648379687
13059,1.8182874899732353,0.03062808798382766
13060,2.3206760850286594,0.020518798276115465
13063,0.3355350199995086,0.008862520338074711
13065,7.047616900297718,0.11350342612209449
13068,2.91573345484435,0.04717251989717441
13072,7.466402125388388,0.08583304641917963
13901,30.781052313682356,0.33248058234696864
13007,2.6991373218011367,0.05667479940789789
13009,4.575740284534346,0.02596901410064896
13013,6.393605932447814,0.028064991237934846
13020,1.798103554498315,0.02396672515159367
13022,0.0,0.0
13023,0.0,0.0
13025,7.311616763027819,0.07481190412374986
13027,5.846429832380693,0.046330566739753574
13029,0.0,0.0
13030,0.0,0.0
13031,0.0,0.0
13034,4.038033379145493,0.035140835254942944
13035,4.257144089101868,0.04039674922443652
13040,7.185370230246286,0.048223961276820715
13045,0.0,0.0
13056,5.1318988269462125,0.05045288048775566
13058,1.3669229212247886,0.0159438909940683
13062,0.0,0.0
13064,0.0,0.0
13066,6.721218481186179,0.04010871837198973
13067,6.049278133112756,0.0835041351445263
13083,0.0,0.0
13088,0.0,0.0
13091,6.581386273800406,0.04843324633789197
13095,0.0,0.0
13098,0.0,0.0
13005,0.5380100707714863,0.004510984383215368
13903,0.0,0.0
13018,0.0,0.0
13019,0.0,0.0
13028,0.0,0.0
13039,0.0,0.0
13047,0.0,0.0
13050,0.0,0.0
13904,0.0,0.0
13053,0.1624231398689085,0.0063446539011292385
13054,0.0,0.0
13061,0.0,0.0
13070,0.0,0.0
13902,0.0,0.0
13074,0.0,0.0
13077,0.0,0.0
13078,0.0,0.0
13079,0.0,0.0
13082,0.0,0.0
13087,0.0,0.0
13096,0.0,0.0
13097,0.0,0.0
13002,15.499411723821995,0.2353083395896392
13003,7.416510774832717,0.08937349798954872
13011,10.221291303875045,0.06689600395222348
13012,7.014916933230663,0.058433293904462
13038,6.362732906363558,0.0433987087209337
13046,7.104269489036691,0.11133037397119201
13073,5.768278329183626,0.040521800696758876
13086,2.220688078261497,0.03517085964937436
13001,10.511649882421095,0.10175159716899443
13015,14.11796393753884,0.08625557354200311
13016,0.0,0.0
13024,8.069621531370801,0.059012726588021765
13026,3.620651095880057,0.0595991949939104
13042,1.2610633040165367,0.04450811661234835
13048,3.0040439188278554,0.04889394399133879
13055,4.186102937265368,0.05131020954005677
13071,3.4259074828413865,0.053397700732688194
13075,0.0,0.0
13080,1.8272549759241206,0.01668726005410156
13094,11.212039278060345,0.15613095324952972
13004,0.0,0.0
13008,0.0,0.0
13010,0.0,0.0
13014,0.0,0.0
13032,0.0,0.0
13033,0.0,0.0
13037,0.0,0.0
13043,0.0,0.0
13057,0.0,0.0
13069,0.0,0.0
13076,0.0,0.0
13081,0.0,0.0
13084,0.0,0.0
13085,0.0,0.0
13089,0.0,0.0
13090,3.9161904852568417,0.018937091321358037
13092,0.0,0.0
13093,0.0,0.0
16005,0.0,0.0
16006,0.0,0.0
16009,0.0,0.0
16011,0.0,0.0
16020,0.0,0.0
16025,0.0,0.0
16027,1.6057090605909166,0.03662657528720156
16038,0.0,0.0
16041,0.0,0.0
16045,0.0,0.0
16050,0.0,0.0
16051,0.0,0.0
16067,0.0,0.0
16071,0.0,0.0
16094,0.0,0.0
16112,0.0,0.0
16119,0.0,0.0
16140,0.0,0.0
16143,0.0,0.0
16156,0.0,0.0
16160,0.0,0.0
16162,0.0,0.0
16170,0.0,0.0
16185,0.0,0.0
16188,14.676767123994471,0.2908210130249895
16193,0.0,0.0
16206,0.0,0.0
16209,0.0,0.0
16906,0.0,0.0
16228,0.0,0.0
16173,0.0,0.0
16240,0.0,0.0
16242,0.0,0.0
16246,0.0,0.0
16250,0.0,0.0
16254,0.0,0.0
16259,0.0,0.0
16910,0.0,0.0
16265,0.0,0.0
16272,0.0,0.0
16275,0.0,0.0
16035,0.0,0.0
16053,0.0,0.0
16057,0.0,0.0
16079,0.0,0.0
16091,0.0,0.0
16107,0.0,0.0
16111,0.0,0.0
16115,0.0,0.0
16116,0.0,0.0
16121,0.0,0.0
16123,0.0,0.0
16165,0.0,0.0
16169,0.0,0.0
16197,0.0,0.0
16215,0.0,0.0
16224,0.0,0.0
16234,0.0,0.0
16239,0.0,0.0
16278,0.0,0.0
16001,0.0,0.0
16004,0.0,0.0
16017,0.0,0.0
16905,0.0,0.0
16022,0.0,0.0
16029,0.0,0.0
16030,0.0,0.0
16031,0.0,0.0
16040,0.0,0.0
16048,0.0,0.0
16070,0.0,0.0
16023,0.0,0.0
16081,0.0,0.0
16074,0.0,0.0
16078,0.8483004844296123,0.008803222046227655
16082,0.0,0.0
16083,0.0,0.0
16084,0.0,0.0
16085,0.0,0.0
16904,0.0,0.0
16089,1.8891136440682177,0.027931695082329486
16122,0.0,0.0
16131,0.0,0.0
16141,0.0,0.0
16149,0.0,0.0
16150,0.0,0.0
16152,0.0,0.0
16157,0.0,0.0
16161,0.0,0.0
16163,0.0,0.0
16199,0.0,0.0
16909,0.0,0.0
16219,0.0,0.0
16225,0.0,0.0
16227,0.0,0.0
16902,0.0,0.0
16903,0.0,0.0
16245,0.0,0.0
16263,0.0,0.0
16280,0.0,0.0
16008,0.0,0.0
16013,0.0,0.0
16014,0.0,0.0
16024,0.0,0.0
16036,0.0,0.0
16043,0.0,0.0
16044,0.0,0.0
16046,0.0,0.0
16052,0.0,0.0
16055,0.0,0.0
16056,0.0,0.0
16062,0.0,0.0
16088,0.0,0.0
16093,0.0,0.0
16095,0.0,0.0
16097,0.0,0.0
16109,0.0,0.0
16117,0.0,0.0
16126,0.0,0.0
16135,0.0,0.0
16137,0.0,0.0
16146,0.0,0.0
16147,0.0,0.0
16177,0.0,0.0
16187,0.0,0.0
16189,0.0,0.0
16192,0.0,0.0
16194,0.0,0.0
16202,0.0,0.0
16205,0.0,0.0
16258,0.0,0.0
16274,0.0,0.0
16276,0.0,0.0
16003,0.0,0.0
16039,0.0,0.0
16042,1.5173160588127979,0.017440414469112618
16060,0.0,0.0
16063,0.0,0.0
16066,0.0,0.0
16068,0.0,0.0
16092,0.0,0.0
16096,0.0,0.0
16098,0.0,0.0
16104,0.0,0.0
16113,0.0,0.0
16118,0.0,0.0
16125,0.0,0.0
16134,0.0,0.0
16142,0.0,0.0
16155,0.0,0.0
16158,0.0,0.0
16908,0.0,0.0
16174,0.0,0.0
16175,0.0,0.0
16198,0.0,0.0
16204,0.0,0.0
16231,0.0,0.0
16237,0.0,0.0
16244,0.0,0.0
16248,0.0,0.0
16251,0.0,0.0
16271,0.0,0.0
16007,0.0,0.0
16033,0.0,0.0
16058,0.0,0.0
16061,0.0,0.0
16064,0.0,0.0
16065,0.0,0.0
16087,0.0,0.0
16100,0.0,0.0
16103,0.0,0.0
16124,0.0,0.0
16128,0.0,0.0
16133,0.0,0.0
16145,0.0,0.0
16153,0.0,0.0
16154,0.0,0.0
16166,0.0,0.0
16171,0.0,0.0
16176,0.0,0.0
16190,0.0,0.0
16196,0.0,0.0
16195,0.0,0.0
16216,0.0,0.0
16238,0.0,0.0
16243,1.4668731419988696,0.03226260576243848
16249,0.0,0.0
16255,0.0,0.0
16002,0.0,0.0
16010,0.0,0.0
16012,0.0,0.0
16015,0.0,0.0
16016,0.0,0.0
16018,0.0,0.0
16019,0.0,0.0
16026,0.0,0.0
16032,0.0,0.0
16034,0.0,0.0
16901,0.0,0.0
16047,0.0,0.0
16049,0.0,0.0
16072,0.0,0.0
16073,0.0,0.0
16086,0.0,0.0
16099,0.0,0.0
16101,0.0,0.0
16102,0.0,0.0
16106,0.0,0.0
16108,0.0,0.0
16110,0.0,0.0
16129,0.0,0.0
16130,0.0,0.0
16132,0.0,0.0
16139,0.0,0.0
16148,0.0,0.0
16151,0.0,0.0
16159,0.0,0.0
16167,0.0,0.0
16172,0.0,0.0
16181,0.0,0.0
16186,0.0,0.0
16191,0.0,0.0
16203,0.0,0.0
16211,0.0,0.0
16212,0.0,0.0
16213,0.0,0.0
16217,0.0,0.0
16218,0.0,0.0
16236,0.0,0.0
16247,0.0,0.0
16253,0.0,0.0
16264,0.0,0.0
16266,0.0,0.0
16269,0.0,0.0
16270,0.0,0.0
16273,0.0,0.0
16277,0.0,0.0
16279,0.0,0.0
19006,0.0,0.0
19007,0.0,0.0
19015,0.0,0.0
19021,0.0,0.0
19022,0.0,0.0
19024,0.0,0.0
19036,0.0,0.0
19041,0.0,0.0
19043,0.0,0.0
19046,0.0,0.0
19058,0.0,0.0
19070,0.0,0.0
19071,0.0,0.0
19074,0.0,0.0
19082,0.0,0.0
19105,0.0,0.0
19102,0.0,0.0
19107,0.0,0.0
19111,0.0,0.0
19112,0.0,0.0
19117,0.0,0.0
19120,0.0,0.0
19121,0.0,0.0
19123,0.0,0.0
19124,0.0,0.0
19126,0.0,0.0
19130,0.32515470683372366,0.012767854980381818
19142,0.0,0.0
19143,0.0,0.0
19150,0.0,0.0
19151,0.0,0.0
19152,0.0,0.0
19160,0.0,0.0
19161,0.0,0.0
19166,0.0,0.0
19167,0.0,0.0
19171,0.0,0.0
19176,0.0,0.0
19189,0.0,0.0
19192,0.0,0.0
19194,0.0,0.0
19212,0.0,0.0
19215,0.0,0.0
19220,0.0,0.0
19224,0.0,0.0
19225,0.0,0.0
19230,0.0,0.0
19233,0.0,0.0
19239,0.0,0.0
19242,0.0,0.0
19252,0.0,0.0
19266,0.0,0.0
19280,0.0,0.0
19286,0.0,0.0
19293,0.0,0.0
19297,0.0,0.0
19299,0.0,0.0
19300,0.0,0.0
19301,0.0,0.0
19302,0.0,0.0
19304,0.0,0.0
19308,0.0,0.0
19319,0.0,0.0
19323,0.0,0.0
19325,0.0,0.0
19326,0.0,0.0
19327,0.0,0.0
19331,0.0,0.0
19335,0.0,0.0
19008,0.0,0.0
19010,0.0,0.0
19031,0.0,0.0
19037,0.0,0.0
19042,0.0,0.0
19044,0.0,0.0
19047,0.0,0.0
19049,0.0,0.0
19052,0.0,0.0
19057,3.9352171415730193,0.09895768168247324
19060,0.0,0.0
19061,0.0,0.0
19065,5.678124591474579,0.051033588059540086
19067,6.624212886054627,0.0858684324531103
19080,0.0,0.0
19081,0.0,0.0
19087,0.0,0.0
19092,0.0,0.0
19095,0.0,0.0
19096,0.0,0.0
19097,0.0,0.0
19116,0.0,0.0
19119,0.0,0.0
19127,16.41984493300781,0.18266823782085323
19129,0.0,0.0
19135,0.0,0.0
19136,0.0,0.0
19146,0.0,0.0
19147,0.0,0.0
19157,0.0,0.0
19165,0.0,0.0
19173,0.0,0.0
19177,0.0,0.0
19179,0.0,0.0
19181,0.0,0.0
19182,0.0,0.0
19185,0.0,0.0
19191,0.0,0.0
19193,0.0,0.0
19197,0.0,0.0
19198,0.0,0.0
19202,0.0,0.0
19203,0.0,0.0
19208,0.0,0.0
19210,0.0,0.0
19218,0.0,0.0
19226,0.0,0.0
19228,0.0,0.0
19229,0.0,0.0
19231,0.0,0.0
19234,0.0,0.0
19238,0.0,0.0
19240,0.0,0.0
19241,0.0,0.0
19248,0.0,0.0
19250,0.0,0.0
19251,0.0,0.0
19901,0.0,0.0
19256,0.0,0.0
19257,1.1491617444911189,0.007769856284591744
19259,0.0,0.0
19262,0.0,0.0
19269,0.0,0.0
19270,0.0,0.0
19281,0.0,0.0
19288,0.0,0.0
19294,0.0,0.0
19303,0.0,0.0
19305,3.1360181672877174,0.04264757253791093
19307,0.0,0.0
19311,0.0,0.0
19314,0.0,0.0
19321,0.0,0.0
19334,0.0,0.0
19001,0.0,0.0
19002,0.0,0.0
19004,0.0,0.0
19005,0.0,0.0
19011,0.0,0.0
19017,0.0,0.0
19020,0.0,0.0
19032,0.0,0.0
19039,0.0,0.0
19050,0.0,0.0
19053,0.7029201467010775,0.013524197146725878
19055,0.0,0.0
19064,0.0,0.0
19066,0.0,0.0
19073,0.0,0.0
19075,0.0,0.0
19086,0.0,0.0
19088,0.0,0.0
19091,0.0,0.0
19098,0.0,0.0
19113,0.0,0.0
19114,0.0,0.0
19125,0.0,0.0
19132,0.0,0.0
19133,0.0,0.0
19138,0.0,0.0
19145,0.0,0.0
19148,0.0,0.0
19153,0.0,0.0
19154,0.0,0.0
19155,0.0,0.0
19156,0.0,0.0
19159,0.0,0.0
19162,0.0,0.0
19168,0.0,0.0
19172,0.0,0.0
19174,0.0,0.0
19186,0.0,0.0
19187,0.0,0.0
19196,0.0,0.0
19199,0.0,0.0
19201,0.0,0.0
19235,0.0,0.0
19244,0.0,0.0
19246,0.0,0.0
19249,0.0,0.0
19258,0.0,0.0
19260,0.0,0.0
19261,0.0,0.0
19263,0.0,0.0
19274,0.0,0.0
19279,0.0,0.0
19278,0.0,0.0
19282,0.0,0.0
19290,0.0,0.0
19296,0.0,0.0
19298,0.0,0.0
19306,0.0,0.0
19318,0.0,0.0
19322,0.0,0.0
19329,0.0,0.0
19330,0.0,0.0
19003,0.0,0.0
19013,0.0,0.0
19016,0.0,0.0
19027,0.0,0.0
19033,0.0,0.0
19034,0.0,0.0
19048,0.0,0.0
19059,0.0,0.0
19076,0.0,0.0
19079,0.0,0.0
19103,0.0,0.0
19104,0.0,0.0
19089,0.0,0.0
19090,0.0,0.0
19099,0.0,0.0
19109,0.0,0.0
19115,0.0,0.0
19118,0.0,0.0
19122,0.0,0.0
19134,0.0,0.0
19139,0.0,0.0
19163,0.0,0.0
19170,0.0,0.0
19175,0.0,0.0
19178,0.0,0.0
19183,0.0,0.0
19188,0.0,0.0
19190,0.0,0.0
19195,0.0,0.0
19204,0.0,0.0
19209,0.0,0.0
19213,0.0,0.0
19216,0.0,0.0
19219,0.0,0.0
19221,0.0,0.0
19222,0.0,0.0
19227,0.0,0.0
19237,0.0,0.0
19243,0.0,0.0
19254,0.0,0.0
19255,0.0,0.0
19264,0.0,0.0
19265,0.0,0.0
19267,0.0,0.0
19268,0.0,0.0
19271,0.0,0.0
19272,0.0,0.0
19277,0.0,0.0
19283,0.0,0.0
19284,0.0,0.0
19285,0.0,0.0
19287,11.861632292948249,0.1097057760112365
19289,0.0,0.0
19309,0.0,0.0
19324,0.0,0.0
19332,0.0,0.0
19009,0.0,0.0
19018,0.0,0.0
19019,0.0,0.0
19023,0.0,0.0
19038,0.0,0.0
19040,0.0,0.0
19045,0.0,0.0
19051,0.0,0.0
19054,0.0,0.0
19078,0.0,0.0
19106,0.0,0.0
19108,0.0,0.0
19110,0.0,0.0
19169,0.0,0.0
19184,0.0,0.0
19200,0.0,0.0
19211,0.0,0.0
19214,0.0,0.0
19217,0.0,0.0
19223,0.0,0.0
19232,0.0,0.0
19245,0.0,0.0
19247,0.0,0.0
19291,0.0,0.0
19310,0.0,0.0
19317,0.0,0.0
19333,0.0,0.0
45005,55.413001424293064,0.4452035465261896
45007,38.37610647817708,0.23320434174876686
45011,19.875726106237526,0.2683893997841526
45017,0.0,0.0
45022,25.096365314230447,0.4463559860245521
45028,35.41655186937524,0.1921927720442607
45029,22.647927055896286,0.31928468593838744
45030,24.994988834781644,0.26086386857918337
45035,38.311519571330344,0.28861454692134353
45043,34.279990067970125,0.8058295737651652
45045,0.0,0.0
45046,0.0,0.0
45048,0.0,0.0
45049,21.77131262800287,0.5693500324045498
45072,2.4320953843179804,0.04454387150765532
45073,17.81588076632058,0.38027493631420656
45074,10.402331258428424,0.3550283705948268
45079,17.230735205608266,0.29012856045812874
45080,0.0,0.0
45082,30.85178578769545,0.23457678577222518
45086,20.949469760313963,0.14829733195125502
45089,0.0,0.0
45093,11.723775836753742,0.2864114618099448
45097,28.283207087420053,0.47757353282925863
45104,0.0,0.0
45105,43.35241334069496,0.3888544755303954
45110,15.910717105688184,0.38347112378793696
45111,0.0,0.0
45114,31.326610997996003,0.3437415084530762
45125,13.969079396714138,0.1638514324630577
45130,8.483592273938356,0.23446132493611302
45132,28.24673183861621,0.4193201851189218
45137,0.0,0.0
45138,0.0,0.0
45144,23.182296215010286,0.5592384098185177
45150,0.0,0.0
45154,11.006030851112829,0.13408362458208523
45159,93.48890635106467,0.39278302507274565
45160,43.203988452953645,1.1884948428219546
45164,36.67240788515271,0.3191217509948024
45165,58.88893230973882,0.4124587525446291
45169,19.916102428910797,0.3419807242568929
45172,35.87146030627452,0.20928506596426208
45179,13.27214748501121,0.11809273704825901
45181,22.08750425104666,0.2145425761499127
45184,0.0,0.0
45003,6.791454839440277,0.1209304636652471
45004,0.0,0.0
45008,16.585738216929272,0.3936799956546231
45013,13.532616252186777,0.29516669589203165
45015,0.0,0.0
45018,0.0,0.0
45024,11.180067272545358,0.3110286798128451
45031,0.0,0.0
45032,0.0,0.0
45036,0.0,0.0
45037,2.1533196491199984,0.026475241587540964
45039,0.0,0.0
45040,0.0,0.0
45058,0.0,0.0
45060,0.0,0.0
45061,10.720744887360663,0.1096190683779209
45062,37.25573693828938,0.15738812668654753
45066,5.906518030618609,0.043980030012052196
45068,35.080838397561784,0.264627898397499
45069,28.430718867748975,0.11324272631143542
45076,0.0,0.0
45077,0.0,0.0
45091,0.0,0.0
45095,75.98735355557704,0.15677192811136179
45099,0.0,0.0
45100,0.0,0.0
45117,15.842254104484955,0.2640100673593993
45118,0.0,0.0
45120,80.14757454437024,0.29664510527933313
45126,0.0,0.0
45129,4.907170947298639,0.20127854582849217
45131,28.152332575967947,0.3617098861442923
45134,0.0,0.0
45136,16.246698090131986,0.11346945280986152
45143,0.0,0.0
45147,13.622968386554794,0.12212432439762254
45157,0.0,0.0
45158,0.0,0.0
45901,2.5710532262466943,0.05589246144014553
45171,5.051585079539217,0.07908548069728716
45173,4.5368602187042715,0.17338319307150082
45189,0.0,0.0
45002,0.0,0.0
45014,3.92431476535475,0.0996018975978363
45016,0.0,0.0
45019,19.71856274803049,0.11173256316880378
45021,2.510410543413249,0.0500746783925515
45023,0.0,0.0
45025,0.0,0.0
45038,0.0,0.0
45041,0.0,0.0
45042,7.749193687704392,0.1316211242072933
45047,31.038856554163264,0.11375100129793524
45056,0.0,0.0
45051,0.0,0.0
45052,0.0,0.0
45055,103.73357561468553,0.5611409000047387
45064,0.0,0.0
45067,34.01056398736709,0.2916076436406803
45070,18.231178394439368,0.13203344723666982
45081,0.0,0.0
45083,0.0,0.0
45085,41.07827199420514,0.1350666549568341
45088,0.0,0.0
45102,0.0,0.0
45107,22.02075855062936,0.04884817779642715
45116,37.40189381684808,0.35149402913476147
45119,0.0,0.0
45122,0.0,0.0
45127,0.0,0.0
45128,0.0,0.0
45133,36.36310638625078,0.10110868431955448
45140,182.34407008309344,1.1165088448114684
45145,26.293335959857693,0.09685659120772726
45161,0.0,0.0
45168,6.684048555814694,0.051814329890036384
45174,105.51098287178507,0.4233370336991668
45176,0.0,0.0
45180,0.0,0.0
45183,0.0,0.0
45188,0.0,0.0
45196,0.0,0.0
45199,10.951603541736358,0.07556738686725104
45201,0.0,0.0
45203,0.0,0.0
45204,0.0,0.0
45205,0.0,0.0
45006,4.826185247658382,0.07704433014753305
45009,23.088820037612678,0.27296911989989453
45010,0.0,0.0
45020,0.0,0.0
45033,0.0,0.0
45063,0.0,0.0
45065,2.067388568522567,0.051911828462587996
45103,1.2741237017713254,0.0497704571004424
45108,0.0,0.0
45112,1.216707045840348,0.0382011631347048
45113,0.49160706649447333,0.011262475750159756
45139,0.0,0.0
45146,0.0,0.0
45148,0.0,0.0
45152,0.0,0.0
45155,0.0,0.0
45162,4.7405714160970955,0.03855864685483404
45170,0.0,0.0
45194,26.42283447038503,0.10732886978047654
45075,0.0,0.0
45098,199.66950577853987,0.944003112997142
45109,19.89785246867861,0.15445045772474278
45151,13.585816415005377,0.15069398718879015
45153,54.657573982800386,0.5009217330755026
45182,35.462903192840955,0.32911543131797677
45001,0.0,0.0
45057,0.0,0.0
45092,0.0,0.0
45096,8.991880356984767,0.08815568977436046
45124,31.891899526103337,0.20813345804566452
45163,28.897657892126283,0.2508622422489115
45200,5.934568021312037,0.047341620551923314
45012,6.085493718566815,0.052434031695388725
45026,0.0,0.0
45027,0.0,0.0
45034,0.0,0.0
45050,0.0,0.0
45053,8.93785197654868,0.036346370024753764
45054,0.0,0.0
45059,0.0,0.0
45071,0.0,0.0
45078,0.0,0.0
45084,0.0,0.0
45087,0.0,0.0
45090,0.0,0.0
45094,7.6833314251689915,0.06111220063765354
45101,0.0,0.0
45106,2.9515965985130896,0.02378401771565745
45115,0.0,0.0
45121,0.0,0.0
45123,0.0,0.0
45135,0.0,0.0
45141,0.0,0.0
45142,0.0,0.0
45149,0.0,0.0
45156,0.0,0.0
45166,0.0,0.0
45167,0.0,0.0
45175,0.0,0.0
45177,12.844636655953446,0.05981740158602716
45186,0.0,0.0
45185,0.0,0.0
45187,0.0,0.0
45190,48.07474847510346,0.5181991506380579
45191,0.0,0.0
45192,0.0,0.0
45193,0.0,0.0
45195,0.0,0.0
45197,0.0,0.0
45198,0.0,0.0
45202,0.0,0.0
08011,30.132295539997767,0.44236303704425395
08016,0.0,0.0
08022,11.431474716843104,0.13323397105877743
08024,13.230639917779943,0.18449558888310882
08045,10.948715241307768,0.2343224235699897
08049,17.25052421755121,0.27305934653820674
08057,8.77927547009103,0.1204841098365649
08052,23.106287408448043,0.1491003059173454
08050,18.33790485820846,0.15273950406637066
08268,6.533140522103352,0.12747591262640687
08078,65.9220470477296,0.4526835848771132
08080,9.941667818656109,0.10127335638698923
08092,0.0,0.0
08093,0.0,0.0
08099,4.099491127308784,0.11419195340692992
08130,29.011515643538416,0.49715948290843215
08132,17.20037946934697,0.2750384290385185
08142,6.602554546376255,0.20105220908575686
08144,22.467069687319118,0.48054879804280953
08166,20.002192867395443,0.13505869593109684
08175,6.774200089501191,0.1950969625776343
08177,24.108549861150518,0.2110850376373034
08188,13.4046647439687,0.17855031293997603
08190,2.1659195578760047,0.11974676201111292
08216,12.95954079290501,0.188092028924601
08903,0.0,0.0
08293,3.848433045987216,0.10699999201076596
08299,12.307564217644561,0.3152321607153748
08308,11.54506894413408,0.2532466736132637
08010,41.74136779406594,0.22432550205060295
08012,12.108012459057404,0.1574309252250345
08018,6.181418030097935,0.13633476025800473
08025,0.0,0.0
08038,0.0,0.0
08047,21.549956085730027,0.4069726616176196
08053,0.0,0.0
08059,0.0,0.0
08061,0.0,0.0
08062,0.0,0.0
08084,28.073838340855332,0.23041246158967513
08090,6.379692641099374,0.12698432804736015
08113,11.840952846371822,0.14434318788750697
08242,0.0,0.0
08127,0.0,0.0
08139,0.0,0.0
08140,0.0,0.0
08141,4.709632168041301,0.09922848918706981
08182,0.0,0.0
08178,5.876539971490773,0.08767683657576684
08179,0.0,0.0
08191,12.41090118135696,0.13800112507068527
08213,8.926279767735965,0.2715906623043397
08218,0.0,0.0
08229,12.671441489119022,0.21516804010544807
08098,3.9477984657997873,0.10793707356937217
08262,0.0,0.0
08192,30.51024244987319,0.4185218443055307
08274,11.839198707944412,0.12721202050083538
