CTOT,M1_surface
0724215,1017.1936168719719
0724216,2775.985966761684
0724217,0.0
0724218,2388.462997417147
0724219,4826.219979189702
0724221,5534.418591783669
0724222,1500797.5743354592
0724223,15360.40653064941
0724224,764.2166158622242
0724225,995.5705600064925
0724226,252.1284386965682
0724227,8170.8295733352315
0724228,4172.29633506839
0724229,582.8418338398799
0724230,0.0
0724901,3285.9723198213183
0724902,3509.2520560050857
0734001,1031.3550228896358
0734003,0.0
0734004,115345.4056925302
0734005,43578.003022912
0734006,14088.733475630022
0734010,10813.437261172148
0734011,350.109570706434
0734012,7289.935973937453
0734015,598.3890946040117
0734017,2180.1629101338895
0734018,334.83083416650504
0734019,4505.225697863863
0734022,9270.415071846834
0734023,56429.421439810365
0734024,0.0
0734027,9709.222932645396
0734028,11468.007929545467
0734029,3465.735184399554
0734031,0.0
0734032,0.0
0734034,4628.779658870708
0734035,2595.6051927097833
0734036,3627.9824920387646
0734037,0.0
0734045,439.2775354349392
0734047,25587.98516799315
0734049,0.0
0734050,2682.7288372867924
0734051,2118.139100244256
0734052,885.2194162355562
0734053,0.0
0734055,8003.511387872263
0734056,27445.89339403637
0734057,10757.62376043638
0734058,0.0
0734059,4093.867044792629
0734060,0.0
0734061,0.0
0734062,1597.318044170932
0734063,3316.085318273727
0734066,9043.494872596544
0734067,0.0
0734068,0.0
0734069,18649.774586215433
0734071,1772.9753149780363
0734072,3008.8076651570072
0734074,10356.837100399378
0734076,6674.821559018939
0734077,1552.9006049939665
0734079,22731.922039153495
0734080,63283.69666073802
0734082,0.0
0734083,32284.150344881902
0734084,42968.22480449179
0734086,341.42086306096394
0734088,0.0
0734089,15806.335407302484
0734091,0.0
0734092,1312.8602692915151
0734093,130.8013860056551
0734094,0.0
0734096,153.8230481388962
0734098,22524.058906893977
0734100,0.0
0734101,0.0
0734102,6301.285892866396
0734103,175.69083037298034
0734104,573.6171221661087
0734106,6276.8843083035335
0734107,0.0
0734108,3072.5521109069487
0734109,0.0
0734110,0.0
0734112,671.2627735927451
0734114,575.1295714897391
0734120,954965.8494912462
0734121,1407.8460434854398
0734123,51253.03466452988
0734124,0.0
0734125,1490.5502835902748
0734126,0.0
0734127,0.0
0734129,18199.38204151772
0734130,4019.8384938866607
0734132,0.0
0734133,301.0152864340576
0734134,0.0
0734135,0.0
0734137,2777.378665417355
0734139,7151.2100732839635
0734141,0.0
0734143,0.0
0734146,0.0
0734147,0.0
0734149,3211.8119124710993
0734151,0.0
0734152,0.0
0734155,2335.0607557999588
0734156,0.0
0734157,59456.44172986433
0734158,6300.460990408545
0734159,6379.748400347049
0734160,687.3757338455387
0734161,0.0
0734163,1572.883457867385
0734165,7267.763883202402
0734168,0.0
0734169,2622.6057265483487
0734170,0.0
0734171,600.6102247333969
0734174,1827.7514536546093
0734175,1292.4687211191167
0734176,7449.38890075284
0734177,11585.48720640779
0734178,0.0
0734179,0.0
0734180,11820.347274587986
0734181,6268.530867678377
0734182,133630.02978207148
0734185,0.0
0734189,0.0
0734190,0.0
0734192,1598.6548425543513
0734196,684.8555719555677
0734199,44587.988214538585
0734201,472.4373762002696
0734205,1184.4774151115073
0734206,2283.940116864631
0734210,3972.4787615925543
0734213,701.7880515085628
0734214,7054.669732331426
0734215,0.0
0734216,537.433277304874
0734217,8604.371326071672
0734220,0.0
0734221,2257.034154121293
0734222,0.0
0734225,27764.751000190223
0734227,2247.62294999099
0734228,0.0
0734229,1298.2681284369833
0734230,0.0
0734232,16557.299760254107
0734233,4198.942717460297
0734234,825.446932506464
0734237,3948.0434641772954
0734238,906.8181626869632
0734241,519.3221582340709
0734242,0.0
0734243,2097.5172226364275
0734245,8520.15909365553
0734246,16528.811459730015
0734901,4367.603285432182
0734904,2069.4219938584
0737001,3264.2479945959017
0737002,1251.3209323560832
0737003,0.0
0737005,895.499077544611
0737006,862.2392301102709
0737007,3113.5593220355177
0737008,18113.849180923666
0737009,3162.641118287803
0737010,18144.00782503659
0737011,946.4645704433899
0737012,1872.8514886133335
0737013,1628.1493712487834
0737014,16791.99922101334
0737015,2446.381383117558
0737016,3049.0290599105065
0737017,4187.242619492996
0737018,2957.7456996351034
0737019,0.0
0737020,7166.710988573297
0737021,1906.6046993626774
0737022,3661.025081328222
0737023,40125.82822560966
0737024,1099.2343068696039
0737027,0.0
0737030,0.0
0737031,0.0
0737032,0.0
0737033,712.1983138825689
0737034,0.0
0737035,0.0
0737037,210.26480205395887
0737038,14309.79515172113
0737039,5037.893037132607
0737040,6051.106467914281
0737042,0.0
0737044,2805.368415521273
0737045,0.0
0737046,46786.98289838535
0737049,0.0
0737050,0.0
0737054,955.1642353138855
0737055,0.0
0737056,395.33566764628677
0737057,5431.7137597999545
0737059,0.0
0737060,216.83815752119062
0737061,908.9372847883269
0737063,636.805801263922
0737065,0.0
0737067,244497.57027418847
0737068,0.0
0737069,24691.957453883646
0737070,4347.239593293296
0737071,327.94594618877204
0737073,2173.7935541981883
0737074,1355.879555149694
0737077,383.6489147343727
0737078,23960.711483179086
0737079,1050.4415723134096
0737080,0.0
0737081,19581.993732841664
0737082,0.0
0737085,85235.21883463979
0737086,370.81843039357693
0737087,21698.56699926844
0737088,679.8410778765672
0737089,816.0810665807182
0737090,0.0
0737091,101.25185612205212
0737092,5158.0146488587
0737096,0.0
0737097,0.0
0737098,1186.7147359216833
0737100,1887.1937228623074
0737101,0.0
0737102,2584.3193190050006
0737103,10307.51563880611
0737104,0.0
0737107,188156.17931599764
0737109,1239.537647014945
0737110,3328.512161468435
0737112,0.0
0737113,4953.827241618139
0737115,1602.9670533644658
0737116,0.0
0737117,16557.732236689786
0737119,2444.973891717702
0737120,1710.0517732624066
0737121,0.0
0737122,1993.4126106219337
0737123,1912.113940918786
0737124,743.1634255283833
0737125,1051.768216061966
0737126,0.0
0737127,1398.7659787450752
0737128,0.0
0737129,0.0
0737130,7343.491677213638
0737132,0.0
0737133,533.0106670382941
0737134,1069.3579785738411
0737135,15589.819466649515
0737136,5501.6324843478305
0737137,0.0
0737138,1715.722657530308
0737139,3956.3258548245094
0737140,947.6365146664435
0737141,0.0
0737142,14615.823628753802
0737143,0.0
0737144,985.2177980937912
0737145,456.63195063140233
0737146,0.0
0737147,810.559114201523
0737148,4331.240121745011
0737149,0.0
0737150,0.0
0737151,813.4887891477609
0737152,809.6147473537673
0737154,938.898781454353
0737155,1421.1163810860546
0737156,307560.96059776156
0737157,0.0
0737158,0.0
0737159,420.0701706628668
0737160,4895.772267446966
0737161,0.0
0737163,462.67119030517233
0737164,0.0
0737166,1736.1400363406556
0737167,501.60199154800387
0737168,4580.8931740904845
0737170,6111.14404039572
0737171,1720.6645127457075
0737172,2143.481076615798
0737173,4750.666118638707
0737174,14585.927909321328
0737175,1582.682767222878
0737176,0.0
0737177,0.0
0737179,2013.673132036222
0737180,0.0
0737181,914.9406790155771
0737183,5924.034759062567
0737184,0.0
0737185,715.6984893195558
0737186,3001.0479422723815
0737187,1679.4374741188913
0737189,0.0
0737190,0.0
0737191,0.0
0737192,1193.7834780170092
0737193,3174.6016261130717
0737194,2400.701030677401
0737195,1646.7754827021713
0737196,772.1951376564581
0737197,0.0
0737198,0.0
0737199,1685.4683845904497
0737200,0.0
0737201,2233.827257699959
0737202,5450.783938849387
0737204,1245.700876589209
0737205,0.0
0737207,2687.3094022266705
0737208,0.0
0737209,0.0
0737211,0.0
0737212,1060.6711334265738
0737213,5622.999105528279
0737214,280.80903639755974
0737216,2887.8605483182987
0737217,444.13420344515134
0737218,0.0
0737219,2113.1665631647816
0737221,809.9291018707165
0737222,664.0859919559562
0737223,0.0
0737224,0.0
0737225,1422.8346208291978
0737226,0.0
0737228,9446.543825009137
0737229,2351.548515280726
0737230,1301.8323274635106
0737231,738.6935790934784
0737232,4588.648618574607
0737233,0.0
0737234,1602.0600493364727
0737236,0.0
0737237,385.47383721647975
0737238,1800.099401732364
0737240,8908.755786328267
0737241,1013.1574026832245
0737243,0.0
0737244,3355.317988156121
0737245,1551.993994039389
0737246,101982.58668194337
0737248,5985.312640689982
0737249,0.0
0737250,3820.0960164211174
0737251,307.02387564792855
0737252,488.3221575722644
0737254,1502.6242360015913
0737255,0.0
0737257,0.0
0737258,1746.4264261443311
0737259,161.76628464785432
0737261,0.0
0737262,0.0
0737263,0.0
0737264,0.0
0737265,0.0
0737266,25413.11979479941
0737267,1489.1054427770923
0737269,29746.6432275402
0737270,0.0
0737271,1052.4598963382668
0737272,0.0
0737274,1590758.1031488886
0737275,0.0
0737277,0.0
0737278,8102.093817152019
0737279,2628.05359159678
0737281,764.9406860861761
0737282,1939.6352579429772
0737283,0.0
0737284,1353.9684616977042
0737285,3587.7798421242833
0737286,1111.3390166586496
0737287,1066.299403668234
0737288,4598.698615739792
0737289,2445.458964871722
0737291,2295.1438537131635
0737292,0.0
0737294,81741.4050138536
0737296,1239.9768518399628
0737297,502.70545366116346
0737298,262.9748501936013
0737299,5984.559128564636
0737300,1511.6701159614108
0737302,2589.0690425859784
0737303,1697.519305850645
0737304,4128.483882025594
0737305,6336.076736661025
0737306,1019.4082525377277
0737307,893.7121388817491
0737310,1292.1310124526572
0737311,0.0
0737312,1050.3482314827083
0737313,429.99179271519336
0737315,2781.6905801960693
0737316,7204.609944508438
0737319,0.0
0737321,1965.1295109052542
0737322,30164.4389708463
0737323,0.0
0737325,0.0
0737327,1487.1418902928235
0737328,0.0
0737329,0.0
0737331,0.0
0737332,0.0
0737333,918.0829679115916
0737334,0.0
0737335,394.7114181617884
0737337,776.0969525837336
0737338,504.3701725193965
0737339,0.0
0737340,0.0
0737341,0.0
0737342,0.0
0737343,618.1354938847046
0737344,0.0
0737345,0.0
0737346,574.4715435599813
0737347,3159.9562316484335
0737349,0.0
0737350,990.2633162977111
0737351,0.0
0737352,555.7301480774765
0737354,65467.585858637445
0737355,6700.3116321778325
0737356,0.0
0737357,2739.4130173399567
0737358,5230.919863440691
0737359,700.593303603958
0737360,0.0
0737362,29753.688402027678
0737364,672.087602552188
0737365,0.0
0737367,0.0
0737370,787.7294926296922
0737371,756.273483944923
0737372,0.0
0737373,11997.280782864296
0737374,19201.23693153639
0737375,0.0
0737376,16531.948257174798
0737377,643.3886684968454
0737378,2388.334714322212
0737379,0.0
0737381,1525.244841243112
0740001,0.0
0740002,0.0
0740003,3459.3945845003072
0740004,2826.3906543265575
0740005,474.2078683595025
0740006,0.0
0740007,0.0
0740010,0.0
0740012,10988.78422896232
0740014,655.2092812307363
0740017,6855.933904562101
0740018,546.6519345085925
0740019,0.0
0740020,6293.244324116184
0740021,0.0
0740022,587.7297831372293
0740024,6079.291475244125
0740025,0.0
0740026,91.2187888459197
0740028,2510.236442878434
0740029,0.0
0740030,4556.183398789768
0740031,12822.274348996729
0740032,906.7301950827782
0740033,0.0
0740034,494.5845114008221
0740035,2314.084991030331
0740036,4894.152365326868
0740039,0.0
0740040,19812.563473876326
0740041,590.0512860152351
0740043,11470.435197826298
0740044,14194.939594120493
0740045,0.0
0740046,0.0
0740048,418.6399638218675
0740049,0.0
0740051,611.2988380266291
0740053,0.0
0740054,653.1429900352829
0740055,230.03124788929327
0740056,3194.0383630848582
0740057,14267.915125545727
0740058,304.0799683595805
0740059,3032.1157908915557
0740060,1004.3458967500397
0740061,0.0
0740062,1128.82424472827
0740063,126754.15710198488
0740068,828.6154185751822
0740071,0.0
0740072,1403.5609237133472
0740073,4419.4185472818845
0740074,0.0
0740075,4735.462040386497
0740076,600099.5207469045
0740077,2123.753331075134
0740079,1590.665641817589
0740080,299.6510845082783
0740083,2633.801187225312
0740086,16242.956345313267
0740087,2142.73846011796
0740088,4713.520269866407
0740091,614.8178027108759
0740092,488.31253526098953
0740093,0.0
0740094,253.11285111228818
0740095,0.0
0740097,0.0
0740099,0.0
0740101,894.8504569824001
0740103,2534.4647215971763
0740104,0.0
0740107,3827.9489304846397
0740108,0.0
0740111,0.0
0740112,30879.68536137448
0740113,3866.0860434530323
0740115,5875.137463979918
0740120,0.0
0740121,3570.242649047958
0740122,16725.544007148812
0740123,0.0
0740124,2644.962476753588
0740125,0.0
0740126,1377.780136428978
0740128,1245.402731808109
0740129,0.0
0740130,0.0
0740132,0.0
0740134,2894.2678952238293
0740135,0.0
0740136,627.0871296422968
0740138,22909.405706946876
0740139,931.4799703899237
0740140,3721.854605733011
0740141,649.2116704349679
0740143,1072.423279686666
0740144,726.3583343591947
0740145,8317.87611195441
0740146,7521.100771752806
0740148,28595.876433459973
0740149,0.0
0740150,0.0
0740151,413.9584496470875
0740152,1838.9364423401807
0740155,73587.9602491303
0740156,1115.4242310405468
0740157,158.45757969646925
0740158,449.5672735511982
0740159,0.0
0740160,7064.439653820533
0740161,0.0
0740162,2222.295988392095
0740163,0.0
0740165,0.0
0740166,0.0
0740170,37196.01792582839
0740172,0.0
0740174,1676.1627052111646
0740177,903.9117693833823
0740179,0.0
0740180,3414.4234492701435
0740181,1513144.0855955738
0740182,0.0
0740183,1219.8710275490607
0740184,324.34914878062796
0740185,2236.286651063157
0740186,694.0960552602462
0740188,0.0
0740189,4188.741144495235
0740190,1134.268739604668
0740191,1105.5869546149163
0740192,1796.8614398545876
0740193,274.944334610292
0740194,533511.9748959548
0740195,5829.4536796503135
0740196,0.0
0740199,393.3821926010335
0740200,3972.754143609162
0740202,0.0
0740203,7103.707190955121
0740204,4326.702858775363
0740205,8253.933491103027
0740206,144.1878151386304
0740207,33219.86253764239
0740208,7264.884225309759
0740210,0.0
0740211,0.0
0740212,0.0
0740213,307.7742587532092
0740214,930.4709794299995
0740215,798.7582839738798
0740216,8767.513705820338
0740218,176.3320426004148
0740220,0.0
0740221,0.0
0740222,726.8897528939667
0740223,5543.183534542769
0740224,0.0
0740225,4008.0247483661
0740228,15568.629916319594
0740229,0.0
0740231,617.8552474248525
0740233,0.0
0740234,0.0
0740901,2784.8404274491545
0740902,2905.303354612175
0740903,738.0097094924627
0740904,4128.946483818382
0740905,0.0
0740906,70005.01435742227
0742001,1027.8866008737273
0742004,56348.85920091895
0742007,0.0
0742008,0.0
0742009,0.0
0742013,0.0
0742014,868.4123946108804
0742018,3560.978667384213
0742019,79.59693323488261
0742020,716352.1725048587
0742021,0.0
0742022,1658.6880222228356
0742023,1320.6969435890262
0742024,2494.182350687862
0742025,3514.4632494346765
0742027,0.0
0742028,0.0
0742029,3465.49234010984
0742030,1933.0125942663283
0742032,0.0
0742033,0.0
0742034,0.0
0742035,45446.82379324188
0742036,235.33309093467562
0742039,29298.369198346903
0742043,66192.8688126157
0742045,0.0
0742046,2154.23390607059
0742048,757.7324293043358
0742050,626.3529495366477
0742052,0.0
0742055,0.0
0742057,83.41668038133469
0742058,448.7888049689471
0742059,0.0
0742061,2299.4159498754625
0742062,0.0
0742069,1946.2533919287546
0742070,520.4457869391374
0742073,0.0
0742075,0.0
0742076,0.0
0742078,62068.71936803634
0742080,1155.8935206329206
0742081,0.0
0742085,0.0
0742089,0.0
0742090,482.51267275001203
0742094,957.8642615620439
0742095,17844.974011543272
0742096,2367.876356801992
0742097,0.0
0742098,0.0
0742103,1546.7609314708814
0742105,0.0
0742107,724.4200053455633
0742111,1336.9516750336202
0742113,19899.729144068962
0742115,1082.7011417733765
0742116,0.0
0742117,1651.9390435018095
0742119,1277.8301978679096
0742120,541.5899483610606
0742121,0.0
0742124,0.0
0742125,0.0
0742127,0.0
0742128,1204.7615432456791
0742129,2346.4124852806326
0742130,2924.6225938988287
0742132,1459.9586720939149
0742134,48606.80627887661
0742135,195.63629871996022
0742141,0.0
0742142,0.0
0742144,882.9347578873754
0742145,871.7167958297302
0742148,0.0
0742151,0.0
0742152,1286.0652481066652
0742153,667.5468022253565
0742154,0.0
0742155,2423.6158001062004
0742157,0.0
0742158,642.0283037605175
0742159,0.0
0742160,0.0
0742161,0.0
0742162,93012.67483029875
0742163,0.0
0742164,2365.3936682973713
0742165,0.0
0742166,0.0
0742167,0.0
0742168,3194.810842691077
0742171,6640.029961198625
0742173,828947.5291344656
0742174,1151.1504176361334
0742177,0.0
0742178,0.0
0742189,0.0
0742190,0.0
0742191,926.445846305841
0742194,0.0
0742195,1626.515586299895
0742197,712.4695747851966
0742198,87.78919859179834
0742205,0.0
0742209,0.0
0742211,0.0
0742212,0.0
0742215,1827.6103668931478
0742217,0.0
0742218,651.9578694144175
0747001,244.15897371921784
0747002,0.0
0747003,0.0
0747004,741.6324856763299
0747005,1239.4891801582494
0747006,849.9400431346443
0747007,121265.95312505423
0747008,0.0
0747009,1042.8088897053667
0747010,75835.02659553917
0747011,8327.037149870433
0747013,1197.7712879541546
0747014,2044.84107722432
0747015,975.8866317006234
0747016,2896.619048376636
0747017,0.0
0747018,0.0
0747019,1206.7875793890757
0747020,3360.9429963036587
0747022,20486.83541266383
0747023,117004.94635962715
0747024,0.0
0747025,0.0
0747027,12859.191027640405
0747029,869.3597926361443
0747030,8817.992464735416
0747031,0.0
0747032,0.0
0747033,341.7927735490642
0747034,0.0
0747035,2235.7128359921453
0747036,11446.98065914622
0747037,539.7984925493836
0747038,505.7305874278474
0747039,381.6524254656389
0747042,160.4214630200236
0747043,1140.2975535751962
0747044,0.0
0747045,1082.299120830148
0747046,1660.1249451992992
0747047,177.89168248458114
0747048,6442.16096514859
0747049,408.01157771886005
0747050,23735.447791892177
0747051,2826.969449188778
0747052,21342.768563636335
0747053,1347.493410152873
0747054,3246.839321376213
0747055,862.0399831934423
0747056,0.0
0747057,0.0
0747058,792.9155631909807
0747059,2519.313006594088
0747060,4922.574247296636
0747061,512.9449543957772
0747063,4850.692808769223
0747064,1458.359702099098
0747065,1920.827922235689
0747066,7421.008281146253
0747068,0.0
0747069,780.4973130088536
0747071,43.81218603550853
0747074,0.0
0747075,69276.219024654
0747076,214310.91381238832
0747077,0.0
0747078,4341.471398540127
0747080,0.0
0747081,0.0
0747082,8780.88588712125
0747083,595.1628061644334
0747084,12468.862794125658
0747085,101986.70706696008
0747086,77922.8417218792
0747087,2146.036623269949
0747088,11808.458151284736
0747089,0.0
0747090,12208.74767300689
0747092,4880.83751102206
0747093,15267.947127557432
0747094,4230.873841760234
0747096,1384.358065087738
0747097,4641.970531175389
0747098,1712.4975198353338
0747099,12456.055734058724
0747100,5521.150277456085
0747101,10603.137562954773
0747103,3671.533732048564
0747104,30969.062993520114
0747105,770.4073293555963
0747106,4911.34817028068
0747109,1535.6780048832698
0747110,7370.724061355048
0747111,36057.81748114293
0747112,26125.50505048992
0747113,4751.956728276829
0747114,85879.74254983831
0747115,1973.6609449849393
0747116,1493.7972624132626
0747118,32247.354592421623
0747119,17096.27962164815
0747121,763.2517169432008
0747122,14061.600834773464
0747123,409.8290196080081
0747124,0.0
0747125,2292.7641179146895
0747127,0.0
0747128,867.911065420082
0747129,7217.50784699715
0747130,2015.9148233900964
0747131,0.0
0747133,38109.32206057916
0747134,0.0
0747137,960.9460170006876
0747139,8755.934973446077
0747141,513.7856292796982
0747142,707.9859707641521
0747143,205.46331087780038
0747144,0.0
0747145,1377.0783402319553
0747147,4178.97511168535
0747148,4758.693880639107
0747150,608.0223978414732
0747151,264.3566399881719
0747152,9639.713205804068
0747153,0.0
0747154,2413.338801557754
0747155,32226.56536099353
0747156,0.0
0747157,0.0
0747158,1787.067391386457
0747159,4847.904421208537
0747160,0.0
0747161,105474.39520262783
0747162,0.0
0747163,6770.767890801918
0747164,6585.2515992870685
0747165,30604.027749841454
0747166,324.41666526536994
0747167,705.2974277551235
0747169,944.7402459554244
0747170,0.0
0747171,7317.873097116844
0747172,743.1003814607807
0747173,0.0
0747174,5609.766635643349
0747175,39687.37500259717
0747178,4593.921162053673
0747179,43373.528872203955
0747180,0.0
0747181,1206.4253561289352
0747182,3186.6881816615974
0747183,489.9831873622792
0747184,2565.5865867731845
0747185,1056.525824384099
0747186,4330626.511770608
0747188,1230.7062201706617
0747191,2261.6365384259884
0747192,0.0
0747193,18535.586804659644
0747194,1232.3806105462263
0747195,0.0
0747197,3381.231661346541
0747198,254.7897123112819
0747200,299.3311825155039
0747204,0.0
0747205,1206.4064391529187
0747206,1502.6691843434455
0747207,55910.79654992912
0747208,0.0
0747209,0.0
0747210,3421.4220243781438
0747212,2117.1150530563327
0747214,4966.804145694915
0747215,0.0
0747216,470.46488645697536
0747217,9257.992823750348
0747218,947.2790574336589
0747220,2742.8892531435854
0747221,6541.297120387493
0747223,0.0
0747224,0.0
0747225,0.0
0747227,0.0
0747228,487.37022997127497
0747229,0.0
0747230,0.0
0747231,96051.066337124
0747232,2025.8653713269766
0749002,2202.8290891953598
0749003,1798.5378672827735
0749004,3787.3631228379604
0749005,0.0
0749006,0.0
0749007,2429.3768547616805
0749008,7215.832746505375
0749009,1594.0840295939554
0749010,3892.448933226425
0749011,1106.577585296832
0749012,0.0
0749013,675.4372837755201
0749014,0.0
0749015,0.0
0749016,0.0
0749017,0.0
0749018,0.0
0749019,0.0
0749021,244020.87781423063
0749022,0.0
0749023,3032.8152295409695
0749024,2561.79773294358
0749025,2796.7387527526334
0749026,0.0
0749027,1600.1099658948765
0749028,466.7455396167983
0749029,3905.226982842776
0749032,0.0
0749033,29572.855906853674
0749034,671.3870612349824
0749035,4440.922561736828
0749036,2514.2264130941635
0749037,0.0
0749038,847.790982004252
0749039,8622.184035237737
0749040,942.128773053344
0749041,9801.285696502404
0749042,0.0
0749043,3547.1212870847494
0749044,685.8893120297663
0749046,2821.700769477045
0749050,34045.633372481316
0749053,4449.543310324024
0749054,5211.29287320281
0749056,507.8038433503999
0749058,5570.131361667623
0749059,0.0
0749061,453.35431689808786
0749062,1665.7028600442777
0749063,0.0
0749064,1623.8982161444346
0749065,1183.8096390307353
0749066,14280.670632606241
0749067,2440.6629920368096
0749068,3254.7675211652727
0749069,189.17152528148065
0749071,2435.0105867652537
0749076,10775.571971330683
0749077,370.1262141553127
0749078,0.0
0749080,24499.32842231156
0749081,11437.747615246895
0749082,1169.10563977239
0749084,3974.146428589167
0749085,0.0
0749086,0.0
0749087,0.0
0749088,0.0
0749090,1056.520199507945
0749091,7326.048610233746
0749092,10847.249100654675
0749093,2090.8397096144126
0749094,1328.9541998686227
0749095,803.8090648456437
0749097,0.0
0749098,0.0
0749100,0.0
0749101,0.0
0749102,322.7009161718591
0749103,2643.026542995274
0749104,11095.639633679471
0749107,746.151685671289
0749108,6171.498957232694
0749109,4795.536413626074
0749110,2565.269058307089
0749111,0.0
0749112,784.2801598392035
0749113,0.0
0749115,0.0
0749117,0.0
0749118,1369.4702950998621
0749119,0.0
0749120,0.0
0749121,0.0
0749122,4106.190276520023
0749123,0.0
0749124,0.0
0749125,21363.530304172404
0749126,0.0
0749127,25701.504088416452
0749128,0.0
0749129,5823.030208930258
0749130,0.0
0749131,623.1928033427021
0749132,1589.4120855110127
0749133,0.0
0749134,1413.2676832921677
0749135,0.0
0749137,0.0
0749138,0.0
0749141,3906.5533083400314
0749142,0.0
0749143,0.0
0749145,0.0
0749146,814.9829904882827
0749148,212.23355546395763
0749149,783.8518611586803
0749150,5224.913314818163
0749151,12270.241707021505
0749152,1072.001166336551
0749153,1692.7263925301618
0749154,0.0
0749157,0.0
0749158,0.0
0749159,10061.250715977127
0749162,4012.265639981509
0749163,0.0
0749164,948.6516837895787
0749165,0.0
0749166,22773.961475280383
0749167,0.0
0749168,0.0
0749169,579.5763019300246
0749170,0.0
0749171,1550.2364483463691
0749172,935.3255175108269
0749174,0.0
0749175,0.0
0749176,0.0
0749177,0.0
0749178,0.0
0749179,3558.640411529673
0749180,0.0
0749181,0.0
0749183,1961.4193594617675
0749184,0.0
0749185,0.0
0749186,0.0
0749187,5120.968538911138
0749188,1250.2875474483649
0749189,441.85987646403476
0749191,1947.274338001154
0749192,0.0
0749193,10707.18762212565
0749194,0.0
0749197,0.0
0749199,1542.5197552757786
0749200,35461.76163887467
0749201,0.0
0749203,0.0
0749205,9799.452490142578
0749206,8376.407440068338
0749207,1993.8715794742934
0749208,0.0
0749209,0.0
0749210,3021.1468987887715
0749214,2974.0409809302414
0749216,0.0
0749219,30750.559838703237
0749220,476.2438944156028
0749221,0.0
0749223,23935.572827140324
0749224,0.0
0749225,0.0
0749226,785.6691350711098
0749227,1397.2236461576606
0749229,0.0
0749230,1356.0971243228043
0749231,1397.595836261196
0749233,0.0
0749234,4646.956350690467
0749235,3403.310210575694
0749236,392.9442783018482
0749237,0.0
0749238,552.0354020987012
0749239,4867.6866500186225
0749240,690.8551146502548
0749241,3342.3554096755215
0749242,1102.817591283062
0749243,0.0
0749245,2036.883217204649
0749246,774.4844919772157
0749247,0.0
0749248,2865.916158387558
0749250,22711.85427575933
0749251,0.0
0749252,7627.807125493742
0749255,8982.938463139248
0749256,4948.620353400191
0749257,4422.065584234895
0749260,4793.746476994784
0749261,6120.455358599331
0749262,837.5049071162141
0749264,3411.153362518892
0749265,1973.7189412352752
0749266,0.0
0749267,0.0
0749268,14988.75641565972
0749269,0.0
0749270,14746.182229912203
0749271,0.0
0749272,0.0
0749273,0.0
0749275,337429.01999959984
0753006,0.0
0753007,0.0
0753011,0.0
0753013,0.0
0753016,0.0
0753018,0.0
0753020,0.0
0753021,0.0
0753024,0.0
0753025,0.0
0753027,0.0
0753032,0.0
0753036,0.0
0753042,0.0
0753053,0.0
0753074,0.0
0753075,0.0
0802001,45975.85960895348
0802002,0.0
0802003,1632253.7052753225
0802004,9872.896128123284
0802005,1284.6279327531763
0802006,13625.726976897937
0802007,7214.3092147837
0802008,21751.17961971189
0802009,167968.86060030627
0802010,137240.74400915575
0802011,6976.981467598831
0802012,9290.676638666919
0802013,2678.1598431732946
0802014,7224.56960634557
0802015,25458.164012220208
0802016,2878.356665874368
0802017,7226.251376676113
0802018,9810.55495992671
0802019,11317.55918842857
0802020,6686.230677164351
0802021,8929.685009754186
0802022,3761.1122352634598
0802023,18238.14139135777
0802024,52924.85269169514
0802025,245404.1192667332
0802026,27120.910659507612
0802027,5199.7974464431845
0802028,2359.815402674213
0802029,174796.8365232918
0802030,27796.079285643602
0802031,9068.286901253954
0802032,3473.015901034482
0802033,20653.555124069087
0802034,19031.45333866692
0802035,19854.167280965536
0802036,2191.315849284254
0802037,231518.98041744504
0802038,8487.25911273263
0802039,3498.782456746353
0802040,4056.708173034884
0802041,1182.6208306470855
0802042,9848.47900713898
0802043,47200.90646900829
0802044,2776.4932977900125
0802045,34331.67165753558
0802046,14430.900086069176
0802047,4015.549936900702
0802048,32911.321457817416
0802049,15636.012797515761
0802050,0.0
0802051,19729.50538725516
0802052,5337.759724714819
0802053,37434.13263471123
0802054,3249.614722213275
0802055,12058.292780123971
0802056,11637.454340422502
0802057,8037.880178794127
0802058,6545.99235944623
0802059,5700.001180930354
0802060,11009.140617245908
0802061,12083.907982456316
0802062,787.6739568671276
0802063,16932.2425318205
0802064,3886.7943749908554
0802065,2907.782967903912
0802066,5511.412315522467
0802067,15729.354241165367
0802068,7303.7337944195615
0802069,192622.77420626918
0802070,7803.877865121325
0802071,7311.117185160534
0802072,8295.21200172814
0802073,24289.14329901498
0802074,84305.67509776699
0802075,10336.441704873032
0802076,14785.329310992496
0802077,2087.3690341030488
0802078,29001.67026910161
0802079,49261.62038482748
0802080,4374.591517522434
0802081,316581.74502319697
0802082,2051.0672663373257
0802083,3675.6440248111985
0802084,5216.105268226051
0802085,4500.514717823581
0802086,29644.370103377863
0802901,15105.770993277223
0813001,13932.326086122735
0813002,24208.36630664537
0813003,3192.298395835986
0813004,2815.1146082165224
0813005,461267.7608619887
0813006,6409.714738602826
0813007,35809.16089444815
0813008,8541.104580298323
0813009,22723.476731323288
0813010,13358.303142073319
0813011,34281.10394041933
0813012,14667.064558250266
0813013,58446.3861922903
0813014,10399.370459045072
0813015,17852.79681663608
0813016,4863.122127854037
0813017,0.0
0813018,1285.119038830503
