CTOT,M3_length
1012104,8.167103229753396
1012111,1.6169314598325828
1012117,4.730324548036504
1012126,10.612362409497445
1012128,1.4389640656661584
1012135,10.16138904545942
1012138,14.702567535336039
1012142,0.10401205972395051
1012901,1.4843911633318703
1012902,8.341541144975652
1046002,3.5426933079321143
1046005,7.543168656628982
1046006,2.243531302128879
1046007,8.642288794032723
1046009,4.5635369764858265
1046010,0.569436473569061
1046011,1.0478755237459487
1046013,17.41850731139133
1046014,1.1819399972018447
1046015,2.661985241889533
1046017,26.499743287157926
1046019,17.074693660463645
1046021,9.391163088789956
1046022,1.5402539054393476
1046025,2.64359562279131
1046026,0.4426133455819681
1046027,2.661536013894946
1046029,1.287115946970455
1046030,0.7465710223679791
1046032,4.1803711194435165
1046035,1.9703516917789379
1046037,4.129344978050673
1046039,1.2661385245175203
1046046,29.761648766847927
1046047,0.4005642716827861
1046048,2.7129542698863087
1046051,18.67755196955757
1046054,0.6131769130483313
1046058,2.9914654674559356
1046059,1.62334063317356
1046061,0.7552156230636413
1046063,2.7619501968907354
1046065,2.1386936192950543
1046067,3.796267677585207
1046068,0.41741293666844737
1046070,1.7855094025324976
1046074,4.79599710725672
1046078,7.030985197952626
1046081,1.297991682317641
1046082,9.706531316547597
1046083,1.7085523612895517
1046085,4.0733216756184705
1046089,13.228270193185104
1046090,2.080243768069821
1046094,13.108210564339057
1046101,3.1976724597586785
1046102,12.913181954267564
1046103,0.8572864077766439
1046105,10.088701355360115
1046109,2.493350903203584
1046110,11.206422737983583
1046113,0.8208695876942265
1046114,4.672199922397616
1046116,16.56013746715091
1046122,4.184301037495873
1046124,0.41183179858389274
1046126,5.49234721121792
1046131,44.12526526448685
1046132,2.1741695805940546
1046135,5.440331858402599
1046139,1.7673376720227785
1046140,1.5543987627200229
1046143,1.140803743924672
1046145,5.049711086663781
1046147,36.436099841181004
1046149,11.346605163222229
1046154,0.949842824573322
1046159,8.372796172907098
1046160,0.5140640519683947
1046161,5.395604070740539
1046162,0.3960851885895076
1046164,6.80676320885873
1046165,0.18989630387882445
1046166,14.582068966371086
1046168,2.524419530514506
1046169,4.159263350911496
1046171,3.3915902644180735
1046172,11.4614713560562
1046173,1.223001841712725
1046176,21.72773927379403
1046177,9.852594795469601
1046178,9.636604616213955
1046181,41.766421479896536
1046182,7.838067579370231
1046183,10.223972161177855
1046184,0.9358308874102108
1046186,13.423404726510048
1046187,4.775948348278984
1046188,1.88125428283443
1046190,40.646927789742335
1046192,0.19345378814402575
1046193,26.29774101399503
1046194,1.434162541254274
1046195,2.4957699823944517
1046198,0.7388913833448258
1046199,6.359076545500484
1046202,19.63662943520585
1046203,1.5530652419337754
1046204,6.515584297095107
1046205,10.273728954584902
1046207,1.0698747917445013
1046211,0.8529249545203142
1046212,5.753839663694429
1046213,1.5671259486778155
1046214,18.5118594974637
1046216,3.1679217484007247
1046217,1.1527538479243278
1046218,0.6908811174888567
1046220,30.56341207512962
1046222,0.09004475532438895
1046223,1.438523723095406
1046228,0.9241720306710965
1046230,2.6630114813364374
1046231,8.41524353496723
1046235,10.891661430794462
1046238,1.256037942818819
1046244,38.61242131169264
1046248,1.4249048574398189
1046250,366.8004077101081
1046251,1.359637301427691
1046255,0.7603703658900226
1046256,6.560217110538201
1046258,11.041038901193124
1046260,4.951660407560711
1046903,21.451658689404628
1106011,7.80276265174318
1106015,28.993989726704733
1106044,22.781845480646165
1106048,0.3051131386498024
1106050,0.8432845116900151
1106061,5.1166656935148165
1106080,1.0194882956616484
1106083,10.05817040176539
1106084,2.180129510883491
1106088,0.5962245750003203
1106091,14.465849254079338
1106095,4.944465374658127
1106103,0.8656973628972506
1106111,17.913196037418558
1106153,17.704059248473303
1106156,14.694748422022629
1110015,9.42001063854942
1110024,9.584345225656252
1110034,1.2822011676464249
1110037,43.43448826609492
1110043,14.694748422022629
1110049,4.088948708756076
1110050,1.2133861073106513
1110054,0.07819581247105802
1110055,7.740727604786425
1110064,1.8455836872301272
1110067,0.3406889587280148
1110076,0.6103884774397402
1110077,0.24977926547112617
1110096,11.178834244364658
1110103,1.433950896353479
1110106,6.358462277250794
1110109,40.51529097469931
1110112,27.652312673430686
1110124,1.2133861073106513
1110148,21.119681033802664
1110162,0.4263374784692505
1110174,6.228070344476866
1110177,2.033250068966137
1110195,0.7957697292457966
1110214,2.221670838031739
1215005,10.165683056124006
1215009,0.5051241649911303
1215011,1.5760396745999024
1215013,0.15297009952945506
1215016,7.3768585844097725
1215017,0.6063563673044639
1215019,11.012589488489184
1215021,1.6386440942537657
1215023,0.7061748365413193
1215024,6.62534284890821
1215028,0.24976149877876155
1215030,37.810511958901984
1215031,8.51074305729372
1215036,3.680105806921852
1215040,0.6032476463835776
1215048,0.44148671395412303
1215051,0.004617637695611551
1215052,0.37853659643151394
1215053,0.7907519299351764
1215054,3.4329808705478544
1215055,1.1455453751231848
1215057,1.0679163322696903
1215058,13.782777640396013
1215059,11.788821060661377
1215060,7.106299735507446
1215065,1.3759589090040178
1215068,3.8076482784331414
1215069,1.6412162056465438
1215070,1.9386920972891972
1215073,3.17362792751306
1215075,2.9564719865196176
1215078,7.5496022811223416
1215084,8.24591518667764
1215090,0.007202060890369301
1215093,0.5658389346260297
1215901,1.0817929713603234
1227004,9.352157543364404
1227006,9.352157543364404
1227014,1.3955941571369401
1227016,0.8127525704793981
1227017,16.973926000406927
1227018,61.8247297528266
1227019,1.2942403709856882
1227024,1.2936991538602662
1227028,11.356525771746064
1227031,37.362266227162266
1227034,29.75615047708156
1227039,0.3504542038082707
1227041,1.8003072946962657
1227050,87.02524451017634
1227051,5.08428329198788
1227052,48.082346475036985
1227057,9.26890362348825
1227059,19.052097524743232
1227066,0.6279470585890629
1232009,7.584639650458549
1232023,10.113388663055144
1232038,2.7224024369352238
1232054,2.568162061265685
1232058,0.39993360371329206
1232069,0.2372886304180386
1232070,10.893824078301314
1232072,1.8369761328637917
1232073,4.601126474337793
1232080,3.8523821241198988
1232081,0.08479501831858853
1232085,2.224797391137084
1232088,0.31312838914473584
1236003,3.5895499981771595
1236006,1.7436516766257333
1236008,2.9260331025067057
1236022,12.763357795337004
1236024,6.591050220313204
1236028,6.625908335150296
1236029,4.3692818467728385
1236033,1.7320319816770775
1236035,3.153064647892473
1236038,10.526672141699471
1236041,0.33727797395231673
1236045,2.3175612849217395
1236046,0.3160077578811101
1236051,2.5530513433647157
1236054,0.30607554073504645
1236055,0.4292397046471853
1236057,21.855994059995286
1236060,2.9667602847184082
1236061,5.695572318240885
1236901,6.363494388896848
1328005,32.37096902069715
1328006,43.40130851578924
1328007,24.66301095485633
1328009,3.0002646606058088
1328011,4.860435468117421
1328012,8.775525439155004
1328013,12.09989920585216
1328014,21.552134944287978
1328015,20.536650745089986
1328017,0.7513833690048894
1328018,3.3987869319000765
1328022,21.637223058674657
1328023,0.5034411745313743
1328025,6.470256098284202
1328026,0.3309213002565537
1328032,3.7293942087872427
1328033,4.015981786394469
1328035,19.635103958525523
1328040,3.911694873307299
1328041,0.17095246588872307
1328045,28.57977389662421
1328047,2.4675421152684445
1328049,14.1843980994494
1328050,3.441417170980845
1328054,1.282169448400734
1328055,6.477381685507282
1328057,1.6334245304667543
1328058,29.674589641356647
1328061,0.3365096607876279
1328065,77.63002276334016
1328066,0.7323639722665174
1328068,0.062202821773661515
1328072,0.6131425221817975
1328074,71.53576661916301
1328079,374.8534336418827
1328080,17.077104492696584
1328086,0.10990551497098676
1328089,0.3899662138182292
1328091,16.961009719527382
1328092,16.187227917123984
1328093,2.346080493553867
1328096,12.089304608250448
1328100,2.459965214303748
1328101,6.843592588629278
1328102,10.365498342329385
1328104,12.073698099768578
1328106,14.820423124104769
1328110,9.05152647730882
1328111,9.608391055520743
1328113,2.5737910091947542
1328115,33.57039445410014
1328116,0.4737218165828053
1328123,26.816558367135595
1328127,28.150711557491892
1328129,0.26201390141383923
1328130,5.311897313810083
1328132,14.94119645858828
1328134,23.465022280377376
1328136,9.828746228357844
1328137,3.0030227424425355
1328144,6.596613375345537
1328146,10.248201447538026
1328147,2.334045942167362
1328148,18.841963994594636
1328149,1.792644636218029
1328152,3.2589882419412692
1328154,4.523733022752377
1328155,13.405242153466652
1328160,0.11575002395688075
1328161,12.067846043512777
1328166,5.4190656075820085
1328167,0.6594855545099173
1328172,9.276112604156713
1328176,9.993890249041234
1328177,2.3394484176185775
1328903,22.159776931092722
1430003,11.172146219896488
1430004,0.5190628821038531
1430005,1.8696988706299267
1430007,0.13145691444113666
1430008,4.411723152057575
1430012,15.9091567711722
1430013,5.214163108474643
1430014,0.5190628821038531
1430015,4.742647065223442
1430016,65.01014406796106
1430017,13.180913095719015
1430018,7.8975967970552
1430019,11.514155612129066
1430021,29.324292726891613
1430022,2.4598826481345943
1430024,15.698377099276787
1430026,15.73504453069991
1430027,11.027096126836167
1430029,16.012623187565982
1430030,172.82430581280147
1430031,0.7705140355842761
1430033,1.573518932770368
1430035,30.866100763597377
1430036,9.722137810597577
1430037,15.233454214954264
1430038,1.0666190883948539
1430039,6.099799768862687
1430041,3.6197446869660546
1430043,1.5561912323022178
1430902,18.584315452068175
1531006,5.00463414808866
1531008,2.201069864625695
1531011,0.23481458259520355
1531014,2.240902334213342
1531016,4.585660722131461
1531023,8.156575072606794
1531043,0.8806792779720856
1531052,1.5372250164238672
1531054,3.1564529923107068
1531060,3.570214438316386
1531077,0.7969314581873995
1531086,5.077046630130999
1531097,1.1351935934049748
1531106,0.7349000190404256
1531107,6.26516433618365
1531122,0.5668990317591153
1531144,4.0117786187021425
1531147,0.08607665867255605
1531153,12.143654232427354
1531163,3.9823642119204936
1531166,5.075558908506914
1531167,0.730650125706367
1531168,2.9151922290951893
1531177,0.9906235429683865
1531201,63.69123875008179
1531202,3.262058913485045
1531221,4.419818781753389
1531226,10.619182559765221
1531227,2.914825311038598
1531232,16.57726574634486
1531251,1.394695000690552
1531259,6.894939268034641
1531265,6.53294637584484
1531901,4.2615741519386265
1531902,2.380530121146493
1531903,1.7980263666654601
1531906,0.4270321535656476
1531907,5.949369364821418
1531908,5.065875179786802
1553081,1.057577046896042
1601002,11.422811289142157
1601004,0.6236984123787325
1601008,17.260338864002865
1601009,0.16039215168131168
1601013,19.956311433770736
1601017,13.713090724209867
1601021,16.85643170193785
1601037,7.723221293854729
1601042,1.5513132984472462
1601043,1.543058546569598
1601051,0.2630998023524116
1601053,0.004441107740517865
1601058,0.036897092954161353
1601059,132.03486952360768
1601901,2.995560590900915
1620001,5.530592937065535
1620002,1.0212817053642615
1620005,2.6334679863651416
1620007,3.2193633229251057
1620009,7.453051902064527
1620010,1.5409547649212583
1620011,7.215107635149451
1620013,11.364133666995741
1620014,2.039195538511394
1620016,0.4311628434526206
1620017,9.007935995420485
1620018,16.28124562357606
1620019,8.938329321466902
1620025,3.3667521560944125
1620027,3.4237990026467737
1620028,2.212836922373999
1620030,2.2607859042826606
1620032,4.945447918223245
1620034,2.1390498535953135
1620036,23.583768385992034
1620037,5.530592937065535
1620040,11.431348506513974
1620041,1.6189053061894847
1620042,1.0076577682405865
1620043,2.3262066375138617
1620044,3.218167879039954
1620045,23.705436068355834
1620047,2.3508368719936406
1620049,3.7643599665946863
1620051,6.4417081937797285
1620052,4.151242977862217
1620053,4.958042188366521
1620055,8.783092861461771
1620056,0.3924812992757549
1620059,7.4284483101612695
1620061,2.8938407403814175
1620062,4.64082924267062
1620063,11.998057916812742
1620064,15.787017002320207
1620065,3.575385354936765
1620067,17.745650956617684
1620069,77.80745365542928
1620070,5.508306223437435
1620071,11.46169055384654
1620072,2.950275855817017
1620073,3.6663205718314895
1620074,23.201378357508776
1620075,1.7214876831732056
1620076,5.239135127665861
1620077,4.46762460287521
1620079,7.4706808527515705
1620080,7.227136196780448
1620081,6.41442848690676
1620902,8.751065499569659
1620903,4.974610223936799
1620904,5.530592937065535
1620905,5.530592937065535
1648001,4.119225786273127
1648002,15.233676882621559
1648003,12.396440177179622
1648006,0.9855337279785155
1648008,3.1247810741826214
1648011,7.339358421057418
1648012,0.519863055019065
1648013,13.526242707033047
1648015,4.786452492378114
1648016,6.0246766809781604
1648020,32.67281076353937
1648021,2.511940902714316
1648027,6.802819461958645
1648029,1.1366726788172037
1648030,2.435322980545401
1648034,0.22825572023504692
1648036,3.4695249692930674
1648037,9.441342026286026
1648038,7.183643378176154
1648043,1.603693839489251
1648044,22.821636385754015
1648045,9.702057538053857
1648046,4.5155591190972055
1648052,2.502083019454855
1648054,11.336720947417405
1648055,0.8804875377852832
1648057,0.6017065436547085
1648060,0.5747588562178373
1648061,2.5826139228229774
1648067,2.891658985403181
1648068,0.16632729365973561
1648069,15.216443929348735
1648071,15.70531628378705
1648073,0.4833418928711879
1648074,4.74576014863084
1648076,0.7354111249779444
1648078,4.891841651855061
1648080,3.5909019576701695
1648082,6.372816964842981
1648083,6.645276714618512
1648084,5.357069452803016
1648085,10.668053808582606
1648086,11.28243510339316
1648089,2.262068152387874
1648091,4.662822127423677
1648094,0.8018889752610378
1648095,0.9836451417170111
1648096,7.506321410906178
1648901,3.109711236331575
1648902,1.0960193259398836
1648906,4.086825325706132
1648908,3.8975723332646757
1648910,2.6218618318601976
1648911,2.202313497745324
1648912,1.5722179235874416
1648913,6.900118215174166
1648914,2.0519804243578834
1726005,8.152552670819972
1726006,14.114601700109642
1726012,6.2248506777216575
1726017,5.491814997684086
1726018,4.736235482099644
1726021,4.562394177095209
1726024,5.598833084629643
1726025,5.536252147441864
1726036,5.180124053080954
1726043,9.31738541704662
1726061,3.674844770762986
1726071,0.16004731403168898
1726072,6.217074770819745
1726073,0.9453325096796509
1726084,4.250679575559959
1726089,74.48094955777937
1726103,9.969649515007223
1726110,7.714008504280336
1726120,1.0895808141724024
1726136,2.2948694030496646
1726138,6.077736137681147
1726140,6.538248221211855
1726141,4.144703166954876
1726148,1.0483539321471786
1726151,6.2248506777216575
1726162,1.5346690039391637
1726166,0.07229670165013873
1726168,13.858806763146905
1726180,1.0483539321471786
1726183,3.2392324414256772
1851001,0.7390471398354341
1952001,3.3644377155592213
