CMUN,D3
09209,0.9431868867082962
09211,0.988885232791583
09213,0.6304336096002762
09214,0.986478744754607
09215,0.7080254032692102
09216,0.8176788445874805
09217,0.8107758445051139
09218,1.0
09219,0.9970474842613829
09220,0.0
09221,0.9769230769230769
09223,0.7619047619047619
09224,0.9073033707865169
09225,0.0
09226,1.0
09227,0.8673469387755103
09228,0.983957219251337
09229,0.9933920704845814
09230,0.0
09231,1.0
09232,1.0
09235,0.0036764705882352936
09236,0.35
09238,0.9343244055062582
09239,0.0
09241,0.6821982281284606
09242,0.0
09243,0.0
09244,0.08000000000000002
09246,0.9932259711328725
09247,0.8861538461538462
09248,1.0
09249,0.7456603773584906
09250,0.9032615603581798
09251,1.0
09253,0.972
09255,0.0
09256,0.6319646551421859
09257,0.0
09258,0.9971428571428571
09259,0.9390756302521008
09261,0.9745249040499512
09262,0.9881656804733727
09265,0.6113624937154348
09266,1.0
09267,0.0
09268,0.0
09269,0.6857142857142857
09270,0.9766081871345028
09272,1.0
09273,0.9636363636363634
09274,1.0
09275,1.0
09276,0.9891304347826086
09277,1.0
09279,1.0
09280,0.888888888888889
09281,1.0
09283,0.0
09287,1.0
09288,0.8937739158163264
09289,1.0
09292,1.0
09294,1.0
09295,0.4074074074074074
09297,0.9939024390243902
09298,0.0
09301,0.993849938499385
09302,0.0
09303,1.0
09304,0.9454545454545453
09306,0.2843137254901961
09307,1.0
09308,1.0
09309,1.0
09310,0.0
09311,0.0
09312,0.8058252427184466
09314,0.3698015530629853
09315,0.9705287129534443
09316,0.6605560618718513
09317,0.7
09318,1.0
09321,1.0
09323,0.716417910447761
09325,0.13846153846153847
09326,0.9790575916230366
09327,0.0
09328,0.7297297297297298
09329,0.09024110218140068
09330,0.9865163954102454
09332,0.9642857142857142
09334,0.0
09335,0.0
09337,0.9403973509933775
09338,0.9792378917378918
09339,0.9639390460285981
09340,0.0
09343,0.9915966386554622
09345,0.26865671641791045
09346,1.0
09347,0.9797297297297297
09348,0.8208450704225352
09350,1.0
09351,0.0
09352,0.0
09353,1.0
09354,1.0
09355,0.0
09356,0.5208333333333333
09358,0.982078853046595
09360,0.9
09361,0.0
09362,0.9861111111111113
09363,0.84827375810057
09365,0.9642857142857143
09366,0.9594594594594595
09368,0.7857142857142858
09369,0.9917808219178084
09372,1.0
09373,0.3313538611925708
09374,0.0
09375,0.0
09377,1.0
09378,0.0
09380,1.0
09381,0.0
09382,0.0
09384,0.7133757961783439
09386,0.0
09387,0.993975903614458
09388,0.7624633431085044
09389,0.0
09390,1.0
09391,0.9933771585557299
09392,1.0
09394,0.9993614303959132
09395,0.0
09396,0.0
09398,0.0
09400,0.967930029154519
09403,0.0
09405,0.9577464788732394
09406,0.993485342019544
09407,1.0
09408,0.12195121951219512
09409,0.0
09410,0.9438294893193429
09411,0.6803288416593631
09412,0.8642035277862788
09413,0.790035232311548
09414,0.9251336898395722
09415,0.5941698315317947
09416,0.0
09417,0.0
09418,0.0
09419,0.125
09421,0.9575289575289577
09422,0.0
09423,0.0
09424,1.0
09425,1.0
09427,0.8794459345860036
09428,0.0
09429,0.0
09430,0.0
09431,0.9948453608247422
09432,1.0
09433,0.26439283986453793
09434,0.9943324937027708
09437,1.0
09438,0.9816901408450704
09439,0.9942010309278351
09440,0.0
09441,0.0
09442,1.0
09443,0.15580286168521465
09444,1.0
09445,1.0
09446,0.25
09447,0.8305555555555554
09448,0.9906542056074765
09449,1.0
09450,0.0
09451,0.9982078853046594
09454,0.9534883720930233
09455,0.0
09456,0.9363445952099079
09458,1.0
09460,0.5089375205164679
09463,0.0
09464,0.975609756097561
09466,0.6106769400110071
09467,0.0
09471,1.0
09472,1.0
09473,0.07813508975849154
09476,0.8111645299145297
09478,0.0
09480,0.0
09482,0.8857142857142858
09483,1.0
09485,0.75
09901,1.0
09902,0.5028476814807674
09903,0.9807925586720809
09904,0.5634732645403377
09905,0.32339449541284404
09906,0.7860134640089927
09907,0.9698681732580038
09908,0.7390800755698081
10001,1.0
10002,0.959954233409611
10003,0.953056768558952
10004,0.9871007371007372
10005,0.2830188679245283
10006,1.0
10007,0.9964705882352941
10008,0.9889844874369287
10009,0.9059546408091047
10010,1.0
10011,0.972041612483745
10012,0.9653846153846153
10013,0.946652719665272
10014,1.0
10015,1.0
10016,0.9761275812099988
10017,0.910913140311804
10018,1.0
10019,1.0
10020,0.9418258669363033
10021,0.9407762096774194
10022,0.9947368421052631
10023,0.9527367237530349
10024,0.9986091794158554
10025,0.9716494845360825
10026,0.9986787135278514
10027,0.9786324786324786
10028,0.8373702422145328
10029,0.9492635024549918
10030,0.9926578560939795
10031,0.9739130434782609
10032,1.0
10033,0.45349952669020965
10034,0.9884696016771488
10035,0.9880218778486781
10036,1.0
10037,0.9796246800180696
10038,0.0
10039,0.9818652849740933
10040,0.9955156950672646
10041,0.8086888501391979
10042,0.0
10043,0.986731843575419
10044,1.0
10045,0.9722124625600331
10046,0.995
10047,0.9918154761904762
10048,0.9399477806788512
10049,0.9987692996196018
10050,0.8982525820287699
10051,0.9584487534626038
10052,0.9508773197801129
10053,0.9747474747474747
10054,1.0
10055,0.9961315280464217
10056,0.9091623448059092
10057,1.0
10058,1.0
10059,0.9715447154471545
10060,0.9674234945705824
10061,1.0
10062,0.9963768115942028
10063,1.0
10064,0.9992357934553132
10065,0.955980800808387
10066,0.927927927927928
10067,0.9274737631184408
10068,1.0
10069,0.9982394366197183
10070,0.965293668954996
10071,0.8387096774193549
10072,0.9988986784140969
10073,0.9040728723725842
10075,0.9945054945054946
10076,0.9891067538126364
10077,0.9383408071748879
10078,1.0
10079,0.9885057471264368
10080,1.0
10081,0.0
10082,1.0
10083,0.0
10084,1.0
10085,1.0
10086,1.0
10087,0.9330329741993466
10088,0.9507049992755386
10089,0.9875739644970413
10090,1.0
10091,0.9762931034482759
10092,1.0
10093,0.986024844720497
10094,0.9434306569343066
10095,0.909090909090909
10096,1.0
10097,0.9925925925925925
10098,0.9984779299847792
10099,0.9510722765784682
10100,1.0
10101,0.7006369426751591
10102,0.9945578231292517
10103,0.6366197183098592
10104,0.9574929793209088
10105,1.0
10106,0.9739583333333335
10107,1.0
10108,0.7609756097560976
10109,0.9943074003795066
10110,1.0
10111,0.9956142239633808
10112,0.9989506628323638
10113,1.0
10114,1.0
10115,0.9924591236374545
10116,0.8730089804400307
10117,1.0
10118,0.9816901408450704
10119,0.8555131500503329
10120,0.9795221843003413
10121,0.9535657163677921
10122,0.9933920704845814
10123,0.7732843137254902
10124,0.9946172248803827
10125,1.0
10126,1.0
10127,0.9645372978724164
10128,0.9563283922462942
10129,0.9764705882352939
10130,1.0
10131,0.9909567935692755
10132,0.965478663819838
10133,1.0
10134,0.9817495018489184
10135,0.9282319391634981
10136,1.0
10137,1.0
10138,1.0
10139,0.11184210526315788
10140,1.0
10141,0.0
10142,0.9902370990237099
10143,0.0
10144,1.0
10145,0.9812925170068028
10146,0.9948263118994827
10147,1.0
10148,0.9742392008139857
10149,0.9591651542649727
10150,0.9531963470319634
10151,0.01787203622066007
10152,0.9957894736842104
10153,1.0
10154,0.775609756097561
10155,0.9983753046303818
10156,0.9817073170731707
10157,0.9934210526315791
10158,0.9836363636363636
10159,0.9939024390243902
10160,1.0
10161,1.0
10162,1.0
10163,0.9656319290465631
10164,1.0
10165,0.9900662251655629
10166,0.0
10167,0.9742144900211039
10168,1.0
10169,0.9990439770554493
10170,0.9864864864864864
10171,0.8753086419753086
10172,1.0
10173,0.9955781672338745
10174,1.0
10175,0.9964216005204944
10176,0.9545454545454546
10177,0.981571302109687
10178,0.8732776179331999
10179,0.9844097995545656
10180,0.8956396280859251
10181,0.9821559872786385
10182,0.27584459459459465
10183,1.0
10184,1.0
10185,0.9983974358974359
10186,0.9945942776835095
10187,0.9969262295081969
10188,1.0
10189,0.9422487223168655
10190,0.6263157894736842
10191,1.0
10192,1.0
10193,0.9973007360101586
10194,0.9598715890850723
10195,0.9535505836575876
10196,1.0
10197,0.9903846153846154
10198,1.0
10199,0.9533678756476683
10200,0.985021398002853
10201,0.968586387434555
10202,0.5931232091690545
10203,0.9236454094227678
10204,0.9229258713794796
10205,1.0
10206,1.0
10207,1.0
10208,0.9943181818181818
10209,0.8232650389998932
10210,0.995085995085995
10211,0.9767657992565055
10212,0.9540284274488908
10213,0.9439024390243902
10214,0.9890625
10215,0.9875690607734806
10216,1.0
10217,0.9747899159663865
10218,1.0
10219,0.9756990679094542
10901,0.9874731567644953
10902,0.9442808532914542
10903,0.9989270386266095
10904,1.0
10905,0.9955607337675506
11001,0.7406973337239965
11002,0.9990610328638497
11003,0.9951151430565249
11004,0.9768305006890217
11005,0.9044390187269236
11006,0.8849333945796968
11007,0.9988415994508323
11008,0.968535298217664
11009,0.9937597503900156
11010,0.9850993377483444
11011,0.9952135493372607
11012,0.9964138637662312
11013,0.9888220120378332
11014,0.9792940981980494
11015,0.8527151125533053
11016,0.8505467272251024
11017,0.9890150867468058
11018,0.9912243150684931
11019,0.998768472906404
11020,0.9819508235006283
11021,0.9725776965265083
11022,0.9902601848681958
11023,0.9319141449683321
11024,0.7840509666080844
11025,0.9821052631578947
11026,0.9685974617637488
11027,0.9736628937977538
11028,0.9967698271088414
11029,0.9965150403521643
11030,0.9025006991087653
11031,0.9959515751106482
11032,0.9489079808660624
11033,0.9950044159858689
11034,0.8900343642611683
11035,0.9561616512011101
11036,0.9975903614457832
11037,0.37896019496344446
11038,0.969652471855115
11039,0.8924903722721438
11040,0.9954268292682927
11041,0.9654886344781815
11042,0.99800796812749
11901,0.882043795620438
11902,0.992032812266283
12001,0.9847986852917009
12002,0.9932735426008967
12003,0.9648671808054842
12004,0.9984864146485528
12005,0.9979952479952481
12006,0.0
12007,0.9927234927234927
12008,1.0
12009,0.9984483093036788
12010,1.0
12011,0.9999040859389987
12012,0.9938461138154786
12013,0.9361022364217252
12014,0.665069895207316
12015,0.9400921658986175
12016,0.9946982055464928
12017,0.9681697612732095
12018,0.9817232375979112
12020,0.966321243523316
12021,1.0
12022,0.9564766346245359
12024,0.9773755656108597
12025,0.9717868338557993
12026,0.9950427756593657
12027,0.9998582203822379
12028,0.9999271491015055
12029,0.9855990783410138
12031,0.9917491749174917
12032,1.0
12033,0.9924242424242425
12034,0.9775879896859988
12036,1.0
12037,0.0
12038,0.9664179104477612
12039,1.0
12040,0.9999829028654798
12041,0.9285714285714285
12042,0.9416666666666668
12043,0.9735849056603773
12044,0.9454912516823688
12045,0.9660633484162896
12046,0.9849354375896701
12048,0.5469026548672566
12049,0.9943289224952739
12050,0.9822335025380711
12051,0.8805807892213556
12052,0.9971469329529243
12053,1.0
12055,0.7723076923076924
12056,0.9964953271028036
12057,1.0
12058,0.9607843137254902
12059,1.0
12060,0.997238749372443
12061,0.980806142034549
12063,1.0
12064,0.9710982658959537
12065,1.0
12067,1.0
12068,0.0375
12069,1.0
12070,1.0
12071,0.97686924165614
12072,0.9901362952936785
12073,0.002036659877800407
12074,1.0
12075,1.0
12076,0.9919028340080972
12077,1.0
12078,0.9901315789473685
12079,0.9873029772329247
12080,0.8957014005214409
12081,0.9955680902497985
12082,1.0
12083,0.9926470588235294
12084,0.9955066515709029
12085,0.9996052992861065
12087,0.8970054446460981
12088,0.9938271604938271
12089,0.9940443366052719
12090,1.0
12091,0.955719557195572
12092,0.9073319755600815
12093,0.10076045627376425
12094,0.9987613542526836
12095,0.9984020161347094
12096,0.9766777860166145
12097,0.6
12098,0.9985795454545453
12099,0.9756845116469147
12100,1.0
12101,0.9925373134328358
12102,0.992852158224401
12103,0.9741935483870968
12104,0.9795435333896872
12105,0.9584681769147788
12106,0.998303647158609
12107,0.9673423423423422
12108,0.9942893632548805
12109,0.9874411302982732
12110,0.9741532976827094
12111,0.9853896103896104
12112,0.96
12113,0.8744588744588745
12114,1.0
12115,0.9490566037735849
12116,0.0
12117,0.9997096399535423
12118,0.9921052631578946
12119,0.8831168831168832
12120,1.0
12121,0.9946472783598201
12122,0.9272648083623694
12123,0.9425287356321839
12124,0.9900085221120867
12125,1.0
12126,0.9969504110315566
12127,0.015094339622641511
12128,0.988622754491018
12129,0.9977272727272728
12130,0.8963022508038585
12131,0.8971428571428571
12132,0.9932998324958124
12133,0.82
12134,0.8466257668711656
12135,0.9999595975920166
12136,1.0
12137,0.6727272727272726
12138,0.9987936109636635
12139,0.9093264248704663
12140,0.9477042063668902
12141,0.9375
12142,0.9166666666666665
12901,1.0
12902,0.9997667910447761
13001,0.9292752088675655
13002,1.0
13003,0.9944029850746269
13004,1.0
13005,0.9843305743349972
13006,0.8963963963963963
13007,1.0
13008,0.9545454545454546
13009,0.9872568745808182
13010,0.9588100686498856
13011,0.9688644688644689
13012,0.9146225265350441
13013,0.9860922659430122
13014,1.0
13015,0.7792234972145688
13016,0.991580310880829
13017,0.0
13018,1.0
13019,0.8483393273509546
13020,0.8455727077626273
13021,0.9815242494226328
13022,0.24714828897338403
13023,0.9717199773751737
13024,0.9866602362337968
13025,0.9598395123644922
13026,1.0
13027,0.9887066415703145
13028,0.9840457108934402
13029,0.9684684684684685
13030,0.9925373134328358
13031,0.9920232870244382
13032,0.9750654921607268
13033,1.0
13034,0.9959241181502542
13035,0.9966799468791501
13036,0.9867260731569645
13037,1.0
13038,0.9989719219336765
13039,0.9544483655274889
13040,1.0
13041,0.9982698961937716
13042,0.9869395059268478
13043,0.896685036032217
13044,0.9830745341614908
13045,1.0
13046,1.0
13047,0.9804585470551858
13048,0.9943924047061479
13049,1.0
13050,1.0
13051,0.0
13052,0.8487093456873567
13053,0.9596193315735058
13054,0.9113916725375778
13055,0.6622044626222453
13056,0.9513689866924799
13057,1.0
13058,0.943092240571286
13059,1.0
13060,0.0
13061,0.9787084698175011
13062,0.9925167263848812
13063,0.9536716647443291
13064,0.9871616932685634
13065,0.8107085232550368
13066,0.9799356637672032
13067,0.9971264367816092
13068,0.9988403780773369
13069,1.0
13070,0.9950083194675541
13071,0.9547732968785599
13072,0.8156587476711246
13073,0.0
13074,1.0
13075,0.0
13076,1.0
13077,0.9914966249953203
13078,0.9661325919497744
13079,0.9904632152588556
13080,0.7714808043875686
13081,1.0
13082,0.9852050573735657
13083,0.990180218678985
13084,1.0
13085,1.0
13086,0.0
13087,0.9604819976771196
13088,1.0
13089,0.9985742789435205
13090,1.0
13091,0.9693595958041599
13092,1.0
13093,0.9981873111782478
13094,0.9697406340057637
13095,0.0
13096,0.9879629629629629
13097,1.0
13098,0.9730200174064404
13901,0.9841761205353962
13902,0.9942129629629629
13903,1.0
13904,0.9255663430420712
14001,0.5796234375533842
14002,0.9638493400354714
14003,0.9578575618427966
14004,0.9767918088737201
14005,0.8879198966408268
14006,0.9951617820632354
14007,0.9406969491393669
14008,0.9900409626216077
14009,0.9705781731098186
14010,0.9968317023290845
14011,0.8891129032258065
14012,0.9986313868613139
14013,0.940705575723727
14014,0.995019920318725
14015,0.9782405178409028
14016,0.8709119552104196
14017,0.9290530846484936
14018,0.9745498850167952
14019,0.9686788154897495
14020,0.9864864864864864
14021,0.9791652873958925
14022,0.9919981710105167
14023,0.9574595073486695
14024,0.9991126885536823
14025,0.9997108240712926
14026,0.9972882770129329
14027,0.9819301848049281
14028,0.995260663507109
14029,0.9246372917786136
14030,0.9725871652349671
14031,0.9938398357289527
14032,0.9325842696629213
14033,0.9984207201516108
14034,0.9705732989486212
14035,0.8349575831724905
14036,0.9880793544902953
14037,0.928054953000723
14038,0.9728116378229246
14039,0.9941364209901287
14040,0.184420853543211
14041,0.9966696383044779
14042,0.9366569916339423
14043,0.7874335248899509
14044,0.978234606286318
14045,1.0
14046,0.978562921794363
14047,0.9613880742913001
14048,1.0
14049,0.951576455396535
14050,0.985693957343405
14051,0.9862658340812235
14052,0.9748369837819763
14053,0.9574796519786698
14054,0.950642673521851
14055,0.9484927513998619
14056,0.9670825865159245
14057,0.9604527669088877
14058,0.962780269058296
14059,0.996938775510204
14060,0.29619978287286985
14061,1.0
14062,0.9996539856397735
14063,1.0
14064,0.7746913580246914
14065,1.0
14066,0.9913596348223019
14067,0.9321953532479849
14068,0.9994614970382336
14069,0.9939746732026145
14070,1.0
14071,1.0
14072,1.0
14073,0.6565768860051427
14074,0.9861429292892328
14075,0.9846153846153847
15001,0.9778576117497351
15002,0.9473913584858673
15003,0.8233585406111097
15004,0.9162151314469196
15005,0.9625985534632175
15006,0.7208426339285714
15007,0.9085625041067804
15008,0.9019430656298714
15009,0.9747317899491813
15010,0.9223407502387405
15011,0.9318700614574188
15012,0.9733800202920038
15013,0.903910470800103
15014,0.9632831972562917
15015,0.8754647973178907
15016,0.9756648198865512
15017,0.9527687296416939
15018,0.9274794486492943
15019,0.9512529937496349
15020,0.9569140376616622
15021,0.847200821777093
15022,0.7665246247258495
15023,0.9262442534479313
15024,0.9806380292259569
15025,0.9554552242092583
15027,0.9283694319231097
15028,0.3256623315859882
15029,0.9281361271676788
15030,0.9972809524186462
15031,0.9461433135554542
15032,0.9829698250392453
15033,0.9469017440240486
15034,0.9384680596472262
15035,0.8923215773396279
15036,0.9571703086891182
15037,0.8137310876391665
15038,0.9532624174722476
15039,0.8966789332606424
15040,0.9787144218778727
15041,0.8192816922842794
15042,0.9306547247635034
15043,0.8946368715083799
15044,0.8098714393828835
15045,0.9331891745567501
15046,0.9548605380425813
15047,0.9211595957079752
15048,0.8997660608241858
15049,0.9227769409245422
15050,0.8708366777973319
15051,0.9064841126323947
15052,0.9715683448904759
15053,0.9774386403525451
15054,0.9542016158081614
15055,0.8951365601150573
15056,0.8006951102588686
15057,0.9143498316918091
15058,0.9465482395489841
15059,0.9278495692511597
15060,0.9501598372566115
15061,0.9734898939714393
15062,0.9297487372998811
15064,0.9321966693100714
15065,0.9813821535360706
15066,0.9162141084134088
15067,0.9590545319188535
15068,0.8673496540713146
15069,0.8773066783831283
15070,0.8138864366147476
15071,0.9765076363736419
15072,0.9128224439841837
15073,0.8711868670985596
15074,0.9018453385144796
15075,0.9266046150862904
15076,0.8990844261776393
15077,0.8264258555133079
15078,0.9814460738815667
15079,0.9004504504504505
15080,0.8107381100128542
15081,0.8407731162638585
15082,0.9326010983524714
15083,0.9545454545454546
15084,0.9235520236380885
15085,0.9491196880937766
15086,0.8948397185301018
15087,0.9553416491348924
15088,0.9772810052507174
15089,0.9826742972310004
15090,0.9141173843816174
15091,0.9651139982909966
15092,0.8752555334599184
15093,0.9681372475025651
15901,0.9856807462206393
15902,0.7810554106666633
16001,0.0
16002,1.0
16003,0.6736111111111112
16004,0.3167701863354037
16005,1.0
16006,0.9800995024875622
16007,1.0
16008,0.9900497512437813
16009,0.9950980392156863
16010,0.9952830188679245
16011,1.0
16012,0.0
16013,0.012345679012345678
16014,1.0
16015,0.9986702127659575
16016,0.9853896103896104
16017,0.7076271186440678
16018,0.9924924924924925
16019,0.0
16020,0.9452054794520548
16022,0.8653846153846154
16023,0.9862517124369358
16024,0.9818652849740933
16025,0.0
16026,0.9732824427480916
16027,0.9257514659875175
16029,0.0
16030,0.0
16031,0.0
16032,0.9956140350877193
16033,1.0
16034,0.0
16035,0.4584108130247798
16036,0.9204545454545454
16038,1.0
16039,0.985838779956427
16040,0.0
16041,1.0
16042,1.0
16043,0.9508196721311475
16044,0.9805194805194806
16045,1.0
16046,0.6395939086294417
16047,0.9466403162055336
16048,1.0
16049,0.8716814159292035
16050,0.2828756674294432
16051,1.0
16052,0.9884823848238482
16053,0.754406467106956
16055,0.9839704069050554
16056,0.9661242032064904
16057,0.8599033816425121
16058,0.0
16060,0.9929372270921568
16061,0.9843304843304843
16062,0.0
16063,0.9870689655172413
16064,1.0
16065,0.9223300970873787
16066,0.9665676077265973
16067,1.0
16068,0.9025974025974025
16070,0.0
16071,0.0
16072,1.0
16073,0.0
16074,0.0
16078,0.989610892430793
16079,0.0
16081,0.0
16082,0.41611608411480533
16083,0.0
16084,0.0
16085,1.0
16086,1.0
16087,0.0
16088,0.3171737199207481
16089,0.9896142433234423
16091,0.3318371064272704
16092,0.9962121212121212
16093,1.0
16094,0.10845175766641732
16095,1.0
16096,1.0
16097,0.0
16098,1.0
16099,0.7088607594936708
16100,1.0
16101,0.9952153110047847
16102,1.0
16103,0.6724137931034483
16104,0.8407321945171512
16106,1.0
16107,0.897836701478367
16108,0.6329113924050633
16109,0.0
16110,0.0
16111,1.0
16112,0.9379603399433428
16113,0.9995452478399273
16115,0.9747899159663865
16116,0.03571428571428571
16117,1.0
16118,1.0
16119,0.0
16121,0.7914110429447853
16122,0.7553191489361702
16123,0.3387096774193548
16124,0.9715909090909091
16125,0.9996688741721854
16126,0.9994818652849741
16128,1.0
16129,0.039966066547271174
16130,0.993920972644377
16131,0.025
16132,0.0
16133,0.9509192894982861
16134,0.9898627573300063
16135,0.8275222928131042
16137,1.0
16139,0.3103448275862069
16140,1.0
16141,0.0
16142,0.6444444444444444
16143,0.0
16145,0.27635327635327633
16146,0.991304347826087
16147,0.9834710743801653
16148,1.0
16149,0.8728813559322035
16150,0.900816677412422
16151,1.0
16152,0.0
16153,0.9610969387755103
16154,0.983518276762402
16155,0.9963414634146343
16156,0.2780333068992863
16157,1.0
16158,0.9776119402985075
16159,0.9887640449438202
16160,0.0
16161,0.0
16162,1.0
16163,0.9682825635986461
16165,0.0
16166,0.9663865546218487
16167,0.9562436389258593
16169,0.9826086956521739
16170,0.9979231568016614
16171,0.9673804883596752
16172,0.7627759971509973
16173,0.7795620437956203
16174,0.944
16175,0.9998453927025356
16176,0.0
16177,0.942857142857143
16181,1.0
16185,0.006666666666666667
16186,1.0
16187,0.0
16188,1.0
16189,0.0
16190,0.9503903035207303
16191,0.9951515151515151
16192,0.0
16193,0.9655172413793103
16194,0.005412719891745602
16195,0.9349775784753364
16196,1.0
16197,0.017241379310344827
16198,0.9737206085753803
16199,0.06451612903225806
16202,0.9990224828934506
16203,0.9833410997204101
16204,0.9650900900900901
16205,0.0
16206,0.004878048780487805
16209,0.7
16211,0.7624545055337645
16212,0.985254691689008
16213,0.8579721362229101
16215,0.9
16216,0.6026785714285714
16217,0.4591836734693878
16218,0.9759358288770054
16219,1.0
16224,0.0
16225,0.0
16227,0.0
16228,1.0
16231,0.0
16234,0.0
16236,0.9949168207024031
16237,1.0
16238,0.8718553459119497
16239,0.4703389830508475
16240,0.0
16242,0.9925
16243,0.9959514170040487
16244,1.0
16245,1.0
16246,0.9962574850299402
16247,0.0
16248,1.0
16249,1.0
16250,0.0
16251,0.9626038781163434
16253,0.9622753094440836
16254,0.11267605633802819
16255,0.0
16258,0.0
16259,1.0
16263,0.9767485135786599
16264,1.0
16265,0.0
16266,1.0
16269,1.0
16270,0.9911504424778761
16271,1.0
16272,0.3770534841502584
16273,0.9435736677115988
16274,0.22994652406417113
16275,1.0
16276,1.0
16277,0.0
16278,0.0
16279,0.8873479318734794
16280,0.9984662576687117
16901,0.9892113095238095
16902,0.0
16903,0.9799465240641712
16904,0.7976291631262391
16905,0.9744236311239193
16906,0.0
16908,0.8435754189944135
16909,0.8114754098360655
16910,0.0
17001,0.9853509827517047
17002,0.927797833935018
17003,0.0
17004,0.9845796522461893
17005,0.9791814740739517
17006,0.9573716339420205
17007,0.9621316583582561
17008,0.9818652849740933
17009,0.8821292775665399
17010,0.9974811083123424
17011,0.995270063564363
17012,0.9884486141372095
17013,0.9705693598859966
17014,0.7178651685393259
17015,0.9952556043174002
17016,0.9429065743944637
17018,0.9314115308151094
17019,0.994983948635634
17020,0.9644371453030519
17021,0.38587608261159223
17022,0.990810700428834
17023,0.9328323866454471
17024,0.9986449864498645
17025,0.9780775716694773
17026,0.9754901960784313
17027,0.9920774647887324
17028,0.8748272154814927
17029,0.0
17030,0.9780427606812367
17031,0.494598472684366
17032,0.9853309768298272
17033,0.9328983009111056
17034,0.9020933745773685
17035,0.9259875032821893
17036,0.986031746031746
17037,0.9683908045977012
17038,0.9862888482632541
17039,0.9579225352112676
17040,0.7917150959857487
17041,0.8977272727272727
17042,0.8635014836795252
17043,0.9783783783783784
17044,0.9991413150147204
17046,0.9973985431841831
17047,0.5498142469212322
17048,0.9865653456457611
17049,0.990228013029316
17050,0.989136596038953
17051,0.9486167398401438
17052,0.896551724137931
17054,0.9757469989561587
17055,0.9858156028368793
17056,0.8597194388777555
17057,0.958138358376932
17058,0.9398945630081301
17060,0.9492673992673992
17061,0.9440993788819876
17062,0.29835822618408314
17063,0.7254037060482811
17064,0.0
17065,0.6435649454154118
17066,0.991696802436239
17067,0.9989816700610998
17068,0.9965243836211577
17069,0.9932432432432431
17070,0.9012664868105514
17071,0.9696151290733455
17073,0.969142259414226
17074,0.9790247283992072
17075,0.9642908139754778
17076,0.8863636363636364
17077,0.9837239985981404
17078,0.9698048236062717
17079,0.9984074341629998
17080,0.7650273224043715
17081,0.9937027707808563
17082,0.9051865266949066
17083,0.9911134343962362
17084,0.9822064056939503
17085,0.9254807692307694
17086,0.9843341583721846
17087,0.8746784494308897
17088,0.9607329842931938
17089,0.9301394628099173
17090,0.9377358490566039
17091,0.9871287128712871
17092,0.9968836723879139
17093,0.9852616821129387
17094,0.9818648359403477
17095,0.7860552662799658
17096,0.8274523641496119
17097,0.940625
17098,0.6780957638316523
17099,0.0
17100,0.9245225694444444
17101,0.5469731504384773
17102,0.9621147690145638
17103,0.9745743727598566
17105,0.2074468085106383
17106,0.9945275888133032
17107,0.7746170678336981
17109,0.8964573142400062
17110,0.9807956104252401
17111,0.9650306748466257
17112,0.4508547008547009
17114,0.9847254575707154
17115,0.9727272727272728
17116,0.8098360655737706
17117,0.9883988118589923
17118,0.981198265668112
17119,0.989010989010989
17120,0.9815762538382803
17121,0.7037007019120587
17123,0.6746327425933277
17124,0.992152123950661
17125,0.9857142857142859
17126,0.997438855560683
17128,0.9617940199335548
17129,0.9696969696969697
17130,0.9768234648119338
17132,0.9841281182412004
17133,0.9772394755524093
17134,0.0
17135,0.9103788194333196
17136,0.8914488915605884
17137,0.950199203187251
17138,0.9886148007590133
17139,0.9299483956011629
17140,0.9630035026269702
17141,0.9707551631720005
17142,0.9436980166346768
17143,0.8477338453515384
17144,1.0
17145,0.9631882202304738
17146,0.9614893617021276
17147,0.9795352993744415
17148,0.9940639867312646
17149,0.949325459829754
17150,0.926219512195122
17151,1.0
17152,0.8992535712753635
17153,0.9926470588235294
17154,0.722962382445141
17155,0.9994922998815366
17157,0.9612903225806452
17158,0.9769119408945687
17159,0.7306556829208869
17160,0.9917854928704277
17161,0.9853860581431697
17162,0.638434615845619
17163,0.9544242996272433
17164,0.9736656062212796
17165,0.9826589595375721
17166,0.979679847091148
17167,0.9802857142857142
17168,0.995069033530572
17169,0.9702111613876319
17170,0.9893617021276596
17171,0.05717329545454545
17172,0.694906560305927
17173,0.9196428571428571
17174,0.0
17175,0.9882198952879581
17176,0.9758620689655172
17177,0.9807220819788243
17178,0.9973065621939277
17180,0.9830817282665278
17181,0.9692231130876228
17182,0.9342105263157895
17183,0.2398428798777933
17184,0.9392764185250371
17185,0.9575439473510262
17186,0.9960056390977443
17187,0.9164969450101833
17188,0.1111111111111111
17189,0.9753784033306043
17190,0.9584569257595228
17191,0.9507042253521126
17192,1.0
17193,0.9759016393442623
17194,0.0
17195,0.9794816414686823
17196,0.6096256684491979
17197,0.9151515151515152
17198,0.9668296973721138
17199,0.8887100872363852
17200,0.9944232411147784
17201,0.0
17202,0.5924638319376413
17203,0.9775992360073076
17204,0.9718441217987497
17205,0.9205882352941175
17206,0.6378205128205128
17207,0.9140475891502614
17208,0.956313677339368
17209,0.6973776918504987
17210,0.975012634124771
17211,1.0
17212,0.8640352882022213
17213,0.8162892622352083
17214,0.9851711846491223
17215,0.981998199819982
17216,0.8203883495145631
17217,0.9744012397858551
17218,0.3979068599885131
17220,0.9718004338394793
17221,0.9886597938144331
